create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.URL,parameters.URL_method,parameters.chromInfo,parameters.d,parameters.data_type,parameters.dbkey,parameters.gbgff,parameters.id,parameters.l,parameters.m,parameters.q,parameters.s,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-08-11 23:01:16.248294,slurm_normal,1439334318.0,0.0,,1.0,main_w2_handler1,2405991,10096444,False,,4371404.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:123000..180000&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:123000..180000""","""0""",32.0,,24642379,1439334177.0,ok,1023996.0,modENCODEfly,1.0.1,,2015-08-11 23:05:22.495989,,141.0
2015-12-10 00:45:43.330228,slurm_normal,1449708381.0,0.0,,1.0,main_w1_handler0,2534110,11135476,False,,5402733.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=X:21473051..21949571&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""89bd1deb3e07932350094b4c61f27cb4""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""X:21473051..21949571""","""0""",32.0,,26713439,1449708366.0,ok,1023996.0,modENCODEfly,1.0.1,,2015-12-10 00:46:23.087317,,15.0
2015-09-04 20:27:17.695431,slurm_normal,1441398465.0,0.0,,1.0,main_w2_handler1,2427423,10261869,False,Job output deleted by user before job completed.,4548987.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:66000..237000&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""f6e5ccff13353be893841faf8b0de617""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:66000..237000""","""0""",32.0,,25000143,1441398453.0,ok,1023996.0,modENCODEfly,1.0.1,,2015-09-04 20:27:48.800106,,12.0
2015-09-09 11:20:02.448827,slurm_normal,1441797628.0,0.0,,1.0,main_w2_handler1,2433045,10284513,False,,4570030.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:123000..180000&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:123000..180000""","""0""",32.0,,25086032,1441797619.0,ok,1023996.0,modENCODEfly,1.0.1,,2015-09-09 11:20:32.682339,,9.0
2015-10-01 16:11:51.810512,slurm_normal,1443715954.0,0.0,,1.0,main_w1_handler0,2457179,10481806,False,,4758482.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:66000..237000&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""75f241aa41dab05d8c1b4bcf0067436d""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:66000..237000""","""0""",32.0,,25468069,1443715938.0,ok,1023996.0,modENCODEfly,1.0.1,,2015-10-01 16:12:37.632857,70339.0,16.0
2015-10-02 18:35:50.236596,slurm_normal,1443810995.0,0.0,,1.0,main_w1_handler2,2459105,10491605,False,,4767717.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:66000..237000&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""bd398cee12557d83f3032e707a13ccd1""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:66000..237000""","""0""",32.0,,25484661,1443810980.0,ok,1023996.0,modENCODEfly,1.0.1,,2015-10-02 18:36:39.684834,1742.0,15.0
2015-10-06 21:21:02.721645,slurm_normal,1444166499.0,0.0,,1.0,main_w2_handler0,2462590,10513660,False,,4788847.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:66000..237000&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""036455d250dd1b79c0215852847134b7""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:66000..237000""","""0""",32.0,,25536226,1444166484.0,ok,1023996.0,modENCODEfly,1.0.1,,2015-10-06 21:21:41.790859,,15.0
2015-10-07 18:11:51.647903,slurm_normal,1444241816.0,0.0,,1.0,main_w1_handler1,2463734,10521517,False,,4796147.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:66000..237000&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""4f18007009b3fd47642b0f86610fc45e""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:66000..237000""","""0""",32.0,,25552916,1444241536.0,ok,1023996.0,modENCODEfly,1.0.1,,2015-10-07 18:17:45.708701,,280.0
2015-10-23 05:17:34.710583,slurm_normal,1445577505.0,0.0,,1.0,main_w1_handler1,2481994,10695868,False,,4959282.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=3R:1..7420366&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""26f21032340e370038d57f92d0b168b9""","""plugin:RestrictionAnnotator\u001eNCRNA\u001eTRNA\u001eGenes\u001eWhite_INSULATORS_WIG_CS\u001eWhite_INSULATORS_WIG\u001eInsulators_CLASSES_KW\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""3R:1..7420366""","""0""",32.0,,25848653,1445577472.0,ok,1023996.0,modENCODEfly,1.0.1,,2015-10-23 05:18:27.668663,,33.0
2015-11-24 18:13:45.709787,slurm_normal,1448388862.0,0.0,,1.0,main_w2_handler1,2183061,10997713,False,,5256974.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:66000..237000&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""98248c0d4bbe9b5726527790d8d7804c""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:66000..237000""","""0""",32.0,,26279273,1448388849.0,ok,1023996.0,modENCODEfly,1.0.1,,2015-11-24 18:14:27.615578,42300.0,13.0
2016-02-03 20:02:53.229029,slurm_normal,1454529816.0,0.0,,1.0,main_w1_handler1,2580323,11704461,False,,5960674.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:66000..237000&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""fcd38a6b67272c85892af7e8fd9251b8""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:66000..237000""","""0""",32.0,,27840086,1454529801.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-02-03 20:03:42.678021,77594.0,15.0
2016-02-03 21:45:37.956400,slurm_normal,1454535977.0,0.0,,1.0,main_w1_handler1,2580323,11705284,False,,5961684.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=3R:2688142..2693854&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""fcd38a6b67272c85892af7e8fd9251b8""","""NCRNA\u001eTRNA\u001eGenes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""3R:2688142..2693854""","""0""",32.0,,27840086,1454535963.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-02-03 21:46:20.703069,77594.0,14.0
2016-02-03 21:58:45.968516,slurm_normal,1454536822.0,0.0,,1.0,main_w1_handler0,2580323,11705377,False,,5961815.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=3R:2688142..2693854&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""fcd38a6b67272c85892af7e8fd9251b8""","""NCRNA\u001eTRNA\u001eGenes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""3R:2688142..2693854""","""0""",32.0,,27840086,1454536737.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-02-03 22:00:27.597048,77594.0,85.0
2016-06-21 21:41:45.113986,slurm_normal,1466545326.0,0.0,,1.0,main_w1_handler1,2729678,13229690,False,,7414587.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:123000..180000&s=0&d=edit&dbkey=fly&t=&q=2L:123000..180000&s=0&d=edit&dbkey=dm3&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:123000..180000""","""0""",32.0,,30676175,1466545319.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-06-21 21:42:11.846115,24087.0,7.0
2016-04-28 15:36:27.075666,slurm_normal,1461857831.0,0.0,,1.0,main_w1_handler0,2688503,12672647,False,,6873428.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:2350002..2649999&s=0&d=edit&dbkey=fly&t=&q=2L:2350002..2649999&s=0&d=edit&dbkey=dm3&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""44435ca8df93a0b1bf953c5762452b88""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:2350002..2649999""","""0""",32.0,,29916896,1461857820.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-04-28 15:37:14.864834,,11.0
2016-02-12 09:24:39.046312,slurm_normal,1455269126.0,0.0,,1.0,main_w1_handler2,2597458,11798712,False,,6053457.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=3L:2701800..2963565&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""a1c1aa136b4a3032125719104d9204a7""","""E10.4748_BS55.bam.sorted\u001eE8.4758_BS54.bam.sorted\u001eE6.4757_BS49.bam.sorted\u001eE4.4756_BS46.bam.sorted\u001eE02.4755_BS73.bam.sorted\u001eE0.4747_BS40.bam.sorted\u001eGenes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""3L:2701800..2963565""","""0""",32.0,,28326412,1455269112.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-02-12 09:25:27.698611,78498.0,14.0
2016-02-23 02:48:36.546639,slurm_normal,1456195840.0,0.0,,1.0,main_w1_handler2,2609019,11905308,False,,6143823.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2R:2553729..2559507&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""c5f86f1c8deb2b229dc28c3ec1209ccc""","""NCRNA\u001eTRNA\u001eGenes\u001eKARPEN_CHIPCHIP_CHRPROT_S2\u001eKARPEN_CHIPCHIP_POLYCOMB_BG3\u001eKARPEN_CHIPCHIP_POLYCOMB_KC\u001eKARPEN_CHIPCHIP_POLYCOMB_OR\u001eKARPEN_CHIPCHIP_POLYCOMB_S2\u001eKARPEN_CHIPSEQ_POLYCOMB_OR\u001eWhite_CS_SG_POLII\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2R:2553729..2559507""","""0""",32.0,,28554698,1456195759.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-02-23 02:50:45.879955,,81.0
2016-02-21 04:22:24.242118,slurm_normal,1456028602.0,0.0,,1.0,main_w1_handler2,2607004,11887407,False,,6126557.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:66000..237000&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""66206e1e9759ec192f89459a562c4ee5""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:66000..237000""","""0""",32.0,,28524524,1456028583.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-02-21 04:23:25.249654,79047.0,19.0
2016-02-29 17:29:05.462679,slurm_normal,1456767246.0,0.0,,1.0,main_w2_handler1,2615485,11973516,False,,6201863.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=3L:18389803..18392353&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""bdb053d87825b2039fc9d898df53792a""","""NCRNA\u001eTRNA\u001eGenes\u001eWhite_ECR_SG_CS\u001eWhite_CS_SG_TRANSFACT\u001eWhite_CS_SG_PRONEUR\u001eWhite_CS_SG_POLII\u001eWhite_CS_SG_POLYCOMB\u001eWhite_CS_SG_GAP\u001eWhite_CS_SG_CHROMISOL\u001e9STATE_S2""","""application/x-gff3""","""3L:18389803..18392353""","""0""",32.0,,28704943,1456767150.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-02-29 17:34:10.498198,18497.0,96.0
2016-06-21 17:48:22.389496,slurm_normal,1466531325.0,0.0,,1.0,main_w2_handler0,2746028,13227360,False,,7412158.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:66000..237000&s=0&d=edit&dbkey=fly&t=&q=2L:66000..237000&s=0&d=edit&dbkey=dm3&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""38952e47d71efabccbaaf54db44fed1f""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:66000..237000""","""0""",32.0,,31004677,1466531314.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-06-21 17:48:48.438765,,11.0
2016-03-16 18:22:18.322301,slurm_normal,1458153025.0,0.0,,1.0,main_w1_handler0,2610038,12158948,False,,6374947.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=3L:17494109..17671556&s=0&d=edit&dbkey=fly&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""fe00fa3bbcbc4e58e3cd72e175b1b4b1""","""White_CC_SG_NTWCF""","""application/x-gff3""","""3L:17494109..17671556""","""0""",32.0,,28571506,1458152950.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-03-16 18:30:28.138986,79207.0,75.0
2016-05-09 11:12:50.898956,slurm_normal,1462792545.0,0.0,,1.0,main_w1_handler2,2699086,12830198,False,,7031271.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=2L:66000..237000&s=0&d=edit&dbkey=fly&t=&q=2L:66000..237000&s=0&d=edit&dbkey=dm3&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""2bcc1972b80a8e63f86cfde5d3da23bf""","""Genes\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""2L:66000..237000""","""0""",32.0,,30099057,1462792478.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-05-09 11:15:47.928606,,67.0
2016-05-13 22:16:49.491090,slurm_normal,1463177855.0,0.0,,1.0,main_w2_handler0,2705425,12892703,False,,7088623.roundup,slurm,,132112168.0,corral-repl,,"""http://gbrowse.modencode.org/fgb2/gbrowse/fly?q=X:14519883..14705169&s=0&d=edit&dbkey=fly&t=&q=X:14519883..14705169&s=0&d=edit&dbkey=dm3&t=""","""post""","""/galaxy-repl/localdata/chrom/dm3.len""","""edit""","""auto""","""dm3""","""save gff3""","""f74c77cce49249cf00bbf8a84d8dc750""","""NCRNA\u001eTRNA\u001eGenes\u001eKARPEN_CHIPCHIP_HISMODS_H3_OR\u001eEMBRYO_polyA\u001e9STATE_S2""","""application/x-gff3""","""X:14519883..14705169""","""0""",32.0,,30226137,1463177844.0,ok,1023996.0,modENCODEfly,1.0.1,,2016-05-13 22:17:38.989964,84415.0,11.0
