chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.cutoff.__current_case__,parameters.cutoff.cutoff_pct,parameters.cutoff.cutoff_val,parameters.cutoff.type,parameters.dbkey,parameters.input,parameters.input.values,parameters.out_format,parameters.override_metadata.__current_case__,parameters.override_metadata.choice,parameters.override_metadata.ref_col,parameters.override_metadata.ref_col.__class__,parameters.override_metadata.ref_col.value,parameters.override_metadata.rpos_col,parameters.override_metadata.rpos_col.__class__,parameters.override_metadata.rpos_col.value,parameters.score_col,parameters.score_col.__class__,parameters.score_col.value,parameters.shuffles,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-09 16:24:06.462395,slurm_normal,1428596683.0,0.0,,1.0,main_w2_handler1,2258373,9181370,False,,57780596.0,gd_snp,3461050.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19208738,,"""0""",0,0,,,,,,,"""54""",,,"""0""",32.0,,21607065.0,1428596672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-09 16:24:48.226515,60277.0,11.0
,,2015-04-11 17:52:40.666390,slurm_normal,1428774789.0,0.0,,1.0,main_w1_handler0,2260965,9202058,False,,190723647.0,gd_snp,3484638.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,95.0,,percentage,"""hg19""",19239095,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,21600910.0,1428774774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-11 17:53:12.079419,60570.0,15.0
,,2015-04-11 17:43:42.950169,slurm_normal,1428774253.0,0.0,,1.0,main_w2_handler0,2260965,9202041,False,,190723647.0,gd_snp,3484612.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19239095,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,21600910.0,1428774237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-11 17:44:15.446361,60570.0,16.0
,,2015-04-11 18:02:23.471837,slurm_normal,1428775365.0,0.0,,1.0,main_w1_handler1,2260965,9202085,False,,57780596.0,gd_snp,3484665.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19239263,,"""0""",0,0,,,,,,,"""54""",,,"""0""",32.0,,21600910.0,1428775359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-11 18:02:46.877916,60570.0,6.0
,,2015-04-15 23:30:05.036645,slurm_normal,1429140636.0,0.0,,1.0,main_w2_handler1,2258371,9241653,False,,190723647.0,gd_snp,3523122.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19303962,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,21603239.0,1429140617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-15 23:30:39.995669,60583.0,19.0
,,2015-04-16 00:09:19.673713,slurm_normal,1429142989.0,0.0,,1.0,main_w1_handler0,2258371,9241767,False,,57780596.0,gd_snp,3523343.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19304133,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,21603239.0,1429142979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-16 00:09:51.138009,60583.0,10.0
,,2015-04-15 23:59:16.479954,slurm_normal,1429142390.0,0.0,,1.0,main_w2_handler0,2258371,9241729,False,,190723647.0,gd_snp,3523275.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,95.0,,percentage,"""hg19""",19303962,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,21603239.0,1429142375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-15 23:59:53.973823,60583.0,15.0
,,2015-04-16 00:12:16.130224,slurm_normal,1429143154.0,0.0,,1.0,main_w2_handler1,2258371,9241874,False,Job output deleted by user before job completed.,57780596.0,gd_snp,1582.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19304133,,"""0""",0,0,,,,,,,"""2""",,,"""0""",2.0,,21603239.0,1429143146.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-16 00:12:39.932694,60583.0,8.0
,,2015-04-16 00:13:01.753386,slurm_normal,1429143213.0,0.0,,1.0,main_w2_handler0,2258371,9241879,False,,57780596.0,gd_snp,1595.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19304133,,"""0""",0,0,,,,,,,"""54""",,,"""0""",2.0,,21603239.0,1429143203.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-16 00:13:37.657451,60583.0,10.0
,,2015-04-17 02:41:04.116518,slurm_normal,1429238487.0,0.0,,1.0,main_w2_handler0,2258376,9251769,False,,57780596.0,gd_snp,13854.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,95.0,,percentage,"""hg19""",19324704,,"""0""",0,0,,,,,,,"""54""",,,"""0""",2.0,,22003527.0,1429238480.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-17 02:42:04.303502,60548.0,7.0
,,2015-04-17 02:01:01.616999,slurm_normal,1429236095.0,0.0,,1.0,main_w1_handler0,2258376,9251620,False,,190723647.0,gd_snp,13564.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19324422,,"""0""",0,0,,,,,,,"""54""",,,"""100""",2.0,,22003527.0,1429236077.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-17 02:01:39.808558,60548.0,18.0
,,2015-04-17 02:17:19.971691,slurm_normal,1429237072.0,0.0,,1.0,main_w2_handler1,2258376,9251662,False,,190723647.0,gd_snp,13672.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,95.0,,percentage,"""hg19""",19324422,,"""0""",0,0,,,,,,,"""54""",,,"""100""",2.0,,22003527.0,1429237055.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-17 02:17:58.053251,60548.0,17.0
,,2015-04-17 02:44:22.972272,slurm_normal,1429238683.0,0.0,,1.0,main_w1_handler1,2258376,9251774,False,,57780596.0,gd_snp,13898.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19324704,,"""0""",0,0,,,,,,,"""54""",,,"""0""",2.0,,22003527.0,1429238675.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-17 02:44:48.064172,60548.0,8.0
,,2015-04-24 16:00:24.398316,slurm_normal,1429891282.0,0.0,,1.0,main_w2_handler0,2281072,9324382,False,,190723647.0,gd_snp,3659827.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,95.0,,percentage,"""hg19""",19453928,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,21590614.0,1429891251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-24 16:01:26.032064,60544.0,31.0
,,2015-04-24 15:31:33.289767,slurm_normal,1429889554.0,0.0,,1.0,main_w2_handler0,2281072,9324214,False,,190723647.0,gd_snp,3659457.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19453928,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,21590614.0,1429889522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-24 15:32:58.036509,60544.0,32.0
,,2015-04-24 16:14:08.258598,slurm_normal,1429892081.0,0.0,,1.0,main_w1_handler0,2281072,9324453,False,,57780596.0,gd_snp,3660027.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19454411,,"""0""",0,0,,,,,,,"""54""",,,"""0""",32.0,,21590614.0,1429892075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-24 16:14:56.354806,60544.0,6.0
,,2015-04-28 02:00:11.065061,slurm_normal,1430186441.0,0.0,,1.0,main_w2_handler1,2284635,9340334,False,,190723647.0,gd_snp,3678911.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19481706,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,22746101.0,1430186426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-28 02:00:43.838454,60573.0,15.0
,,2015-04-28 02:12:31.744578,slurm_normal,1430187183.0,0.0,,1.0,main_w2_handler0,2284635,9340370,False,,190723647.0,gd_snp,3678952.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,95.0,,percentage,"""hg19""",19481706,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,22746101.0,1430187168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-28 02:13:06.100115,60573.0,15.0
,,2015-04-28 02:31:49.524396,slurm_normal,1430188338.0,0.0,,1.0,main_w1_handler1,2285205,9340520,False,,190723647.0,gd_snp,3679072.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,95.0,,percentage,"""hg19""",19481782,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,22410749.0,1430188324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-28 02:32:20.830713,60585.0,14.0
,,2015-04-28 02:28:48.225795,slurm_normal,1430188154.0,0.0,,1.0,main_w1_handler1,2285205,9340498,False,,190723647.0,gd_snp,3679060.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,95.0,,percentage,"""hg19""",19481782,,"""0""",0,0,,,,,,,"""2""",,,"""100""",32.0,,22410749.0,1430188147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-28 02:29:17.413267,60585.0,7.0
,,2015-04-28 02:15:59.818406,slurm_normal,1430187396.0,0.0,,1.0,main_w2_handler0,2285205,9340384,False,,190723647.0,gd_snp,3678966.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19481782,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,22410749.0,1430187379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-28 02:16:38.147438,60585.0,17.0
,,2015-04-28 02:19:47.953236,slurm_normal,1430187609.0,0.0,,1.0,main_w1_handler0,2284635,9340425,False,,57780596.0,gd_snp,3678990.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",19481866,,"""0""",0,0,,,,,,,"""54""",,,"""0""",32.0,,22746101.0,1430187604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2015-04-28 02:20:12.504511,60573.0,5.0
,,2016-01-15 14:21:51.628062,slurm_normal,1452867752.0,0.0,,1.0,main_w1_handler1,2566547,11512701,False,,266395636.0,gd_snp,5781264.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,75.0,,percentage,"""hg19""",22912987,,"""0""",0,0,,,,,,,"""54""",,,"""100""",32.0,,27457223.0,1452867729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2016-01-15 14:22:34.190809,,23.0
,,2016-10-06 10:47:48.186473,slurm_normal,1475750927.0,0.0,,1.0,main_w4_handler1,2844537,14018823,False,,1042411027.0,gd_snp,8236942.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal3.len""",1,,0.9,value,"""galGal3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b6b7f50cb2b13f0'}]","""0""",0,0,,,,,,,"""50""",,,"""0""",32.0,,33373767.0,1475750909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2016-10-06 10:48:51.571075,19390.0,18.0
,,2016-10-06 10:47:47.302226,slurm_normal,1475750919.0,0.0,,1.0,main_w3_handler0,2844537,14018821,False,,1035972291.0,gd_snp,8236940.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal3.len""",1,,0.9,value,"""galGal3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc3c4d9a4b74aa08'}]","""0""",0,0,,,,,,,"""50""",,,"""0""",32.0,,33373767.0,1475750897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2016-10-06 10:48:40.042381,19390.0,22.0
,,2016-10-07 02:08:18.977707,slurm_normal,1475806210.0,0.0,,1.0,main_w4_handler1,2844537,14025656,False,,1035972291.0,gd_snp,8243706.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal3.len""",1,,0.7,value,"""galGal3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc3c4d9a4b74aa08'}]","""0""",0,0,,,,,,,"""50""",,,"""100""",32.0,,33512779.0,1475806146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2016-10-07 02:10:13.494294,19390.0,64.0
,,2016-10-07 02:05:03.636011,slurm_normal,1475806012.0,0.0,,1.0,main_w3_handler0,2844537,14025635,False,,1042411027.0,gd_snp,8243691.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal3.len""",1,,0.9,value,"""galGal3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b6b7f50cb2b13f0'}]","""0""",0,0,,,,,,,"""50""",,,"""100""",32.0,,33512779.0,1475805946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2016-10-07 02:06:56.751947,19390.0,66.0
,,2016-10-07 02:11:12.261662,slurm_normal,1475806329.0,0.0,,1.0,main_w3_handler0,2844537,14025665,False,,1035972291.0,gd_snp,8243716.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal3.len""",1,,0.7,value,"""galGal3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc3c4d9a4b74aa08'}]","""0""",0,0,,,,,,,"""50""",,,"""0""",32.0,,33512779.0,1475806309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2016-10-07 02:12:11.481756,19390.0,20.0
,,2016-10-07 02:15:59.983738,slurm_normal,1475806617.0,0.0,,1.0,main_w3_handler0,2844537,14025678,False,,1035972291.0,gd_snp,8243726.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal3.len""",1,,0.3,value,"""galGal3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc3c4d9a4b74aa08'}]","""0""",0,0,,,,,,,"""50""",,,"""0""",32.0,,33512779.0,1475806600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2016-10-07 02:16:59.839443,19390.0,17.0
,,2017-08-22 01:39:31.291137,slurm_normal,1503365985.0,0.0,,1.0,main_w4_handler0,3222446,16628239,False,,15.0,gd_indivs,10700518.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",0,95.0,,percentage,"""hg_g1k_v37""",,"[{'src': 'hda', 'id': 30945074}]","""0""",0,0,,,,,,,"""1""",,,"""0""",32.0,,39899477.0,1503365981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2017-08-22 01:39:50.543220,110214.0,4.0
51421.0,len,2017-09-06 01:58:44.618803,slurm_normal,1504663153.0,0.0,,1.0,main_w4_handler1,2766300,16743195,False,,511750423.0,gd_snp,10812771.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""",0,95.0,,percentage,"""1""",,"[{'src': 'hda', 'id': 31118643}]","""0""",0,0,,,,,,,"""174""",,,"""0""",32.0,,40291209.0,1504663135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2017-09-06 01:59:15.011453,87394.0,18.0
51421.0,len,2017-09-06 02:15:54.216692,slurm_normal,1504664230.0,0.0,,1.0,main_w3_handler0,2766300,16743272,False,,1454785156.0,gd_snp,10812844.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""",0,95.0,,percentage,"""1""",,"[{'src': 'hda', 'id': 31118707}]","""0""",0,0,,,,,,,"""174""",,,"""100""",32.0,,40291209.0,1504664161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2017-09-06 02:17:13.198370,87394.0,69.0
,,2017-09-10 16:32:53.404846,slurm_normal,1505061195.0,0.0,,1.0,main_w4_handler0,3247852,16782429,False,,54017.0,gd_genotype,10850717.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",0,95.0,,percentage,"""mm10""",,"[{'src': 'hda', 'id': 31175895}]","""0""",0,0,,,,,,,"""2""",,,"""0""",32.0,,40341837.0,1505061191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2017-09-10 16:33:20.918884,47785.0,4.0
51421.0,len,2017-10-19 19:55:58.424480,slurm_normal,1508443041.0,0.0,,1.0,main_w3_handler0,2766300,17148927,False,,1455137650.0,gd_snp,11206750,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""",0,95.0,,percentage,"""1""",,"[{'src': 'hda', 'id': 31765231}]","""0""",0,0,,,,,,,"""174""",,,"""100""",32.0,,41254459.0,1508442965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_find_intervals/1.1.0,1.1.0,,2017-10-19 19:57:22.890828,87394.0,76.0
