chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.code,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-11-09 00:58:15.682452,slurm_normal,1478653269.0,0,,1.0,main_w3_handler1,2886938,14290905,False,244867,txt,,8499277.roundup,slurm,,132112168.0,corral-repl,,"""8475b384a61711e6ab3f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""{print $27, $1, $2, $4, $5, $34, $35, $36, $37, $28}""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831df3288181bd45'}]",,32.0,,32351154.0,1478653261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-09 01:01:14.146546,46687.0,8.0
,,2016-11-09 00:58:16.654027,slurm_normal,1478653255.0,0,,1.0,main_w3_handler1,2886938,14290906,False,217269,txt,,8499276.roundup,slurm,,132112168.0,corral-repl,,"""8475b384a61711e6ab3f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""{print $27, $1, $2, $4, $5, $34, $35, $36, $37, $28}""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9d6485b96c4719e'}]",,32.0,,32351154.0,1478653248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-09 01:01:00.784582,46687.0,7.0
,,2016-11-09 00:58:37.832713,slurm_normal,1478653287.0,0,,1.0,main_w3_handler1,2886938,14290926,False,39997,tabular,,8499280.roundup,slurm,,132112168.0,corral-repl,,"""8475b384a61711e6ab3f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""{print $27, $1, $2, $4, $5, $34, $35, $36, $37, $28}""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525360c0f4aba9132'}]",,32.0,,32351154.0,1478653266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-09 01:01:30.186562,46687.0,21.0
428327.0,len,2016-11-11 17:04:01.006534,slurm_normal,1478883955.0,0,,1.0,main_w4_handler1,2881129,14319240,False,20642588,interval,,8527326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""awk '$8<0 {$8=1} 1' file""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504f696dfda4d14ba'}]",,32.0,,34212724.0,1478883846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-11 17:05:57.525943,93741.0,109.0
,,2016-11-09 00:58:35.384294,slurm_normal,1478653323.0,0,,1.0,main_w3_handler0,2886938,14290924,False,13592,tabular,,8499300.roundup,slurm,,132112168.0,corral-repl,,"""8475b384a61711e6ab3f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""{print $27, $1, $2, $4, $5, $34, $35, $36, $37, $28}""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53fd2a49aa4b34c9a'}]",,32.0,,32351154.0,1478653319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-09 01:02:05.676066,46687.0,4.0
,,2016-11-09 00:58:40.585843,slurm_normal,1478653334.0,0,,1.0,main_w3_handler0,2886938,14290928,False,16972,tabular,,8499304.roundup,slurm,,132112168.0,corral-repl,,"""8475b384a61711e6ab3f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""{print $27, $1, $2, $4, $5, $34, $35, $36, $37, $28}""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53708911ca2151c89'}]",,32.0,,32351154.0,1478653329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-09 01:02:18.487154,46687.0,5.0
,,2016-11-11 16:21:54.482437,slurm_normal,1478881351.0,0,,1.0,main_w4_handler1,2890190,14318712,False,16012596,interval,,8526740.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/705/dataset_12705174.dat""","""awk' $8<0{$8=1}1' file""","""Mt4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ccbd4582ddc14d4'}]",,32.0,,34199573.0,1478881323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-11 16:22:36.736743,61115.0,28.0
,,2016-11-11 16:21:55.347543,slurm_normal,1478881346.0,0,,1.0,main_w3_handler0,2890190,14318713,False,13963899,interval,,8526739.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/705/dataset_12705174.dat""","""awk' $8<0{$8=1}1' file""","""Mt4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b947b6886b99427'}]",,32.0,,34199573.0,1478881324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-11 16:22:36.206876,61115.0,22.0
,,2016-11-10 18:00:06.054376,slurm_normal,1478801605.0,0,,1.0,main_w4_handler0,2879957,14308827,False,950823,tabular,,8517033.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""{arr[$1]+=$2;} END {for (i in arr) print i, arr[i]}""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa08fab43a351b46'}]",,32.0,,34154745.0,1478801461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-10 18:13:31.643470,31855.0,144.0
,,2016-11-16 08:02:35.379398,slurm_normal,1479283440.0,0,,1.0,main_w4_handler0,2842527,14351457,False,7946650191,interval,,8557432.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""$13 ~/Tigger/ {OFS=\""\\t\""; print $11}""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2dcf8230eb34c90'}]",,32.0,,34240028.0,1479283359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-16 08:04:04.857270,91314.0,81.0
,,2016-11-16 08:34:16.248607,slurm_normal,1479285277.0,0,,1.0,main_w4_handler0,2842527,14351615,False,4037167,interval,,8557569.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""","""{d=250; $2=$2-d; $3=$3+d; print $0}""","""papAnu2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1d43eea9acfe42c'}]",,32.0,,34240028.0,1479285263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-16 08:34:42.409161,91314.0,14.0
,,2016-11-14 22:35:54.824493,slurm_normal,1479163010.0,0,,1.0,main_w4_handler0,2894398,14339384,False,1267462,tabular,,8545709.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""'{if($3==\""+\""){cend=$4+1}else{cend=$4-1}; print $2, $4, cend $5, 1000, $3}'""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a983ee04b8d9cf2'}]",,32.0,,34254722.0,1479162964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-14 22:36:58.512738,,46.0
,,2016-11-16 08:12:08.498220,slurm_normal,1479283947.0,0,,1.0,main_w3_handler0,2842527,14351506,False,445697805,interval,,8557472.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/macFas5.len""","""$11 ~/Tigger/ && $13 ~/Tigger/ {OFS=\""\\t\""; print $6, $7, $8, $10, $11, $12, $13}""","""macFas5""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5940e5b00d16a4483'}]",,32.0,,34240028.0,1479283935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-16 08:12:31.395450,91314.0,12.0
,,2016-11-16 08:15:02.811432,slurm_normal,1479284126.0,0,,1.0,main_w3_handler0,2842527,14351531,False,404571455,interval,,8557494.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/saiBol1.len""","""$11 ~/Tigger/ && $13 ~/Tigger/ {OFS=\""\\t\""; print $6, $7, $8, $10, $11, $12, $13}""","""saiBol1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517a2d64f776c10ba'}]",,32.0,,34240028.0,1479284107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-16 08:15:34.272193,91314.0,19.0
,,2016-11-16 08:11:13.383161,slurm_normal,1479283889.0,0,,1.0,main_w3_handler1,2842527,14351500,False,368955036,interval,,8557466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/otoGar3.len""","""$11 ~/Tigger/ && $13 ~/Tigger/ {OFS=\""\\t\""; print $6, $7, $8, $10, $11, $12, $13}""","""otoGar3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f24658d7b82b505'}]",,32.0,,34240028.0,1479283876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-16 08:11:32.005720,91314.0,13.0
,,2017-02-22 11:39:25.204840,slurm_normal,1487763584.0,0,,1.0,main_w4_handler0,2838493,15105854,False,1064039,tabular,,9260883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""$6==\""+\"" { print $1, $9, $10, $5}""","""?""",,"[{'src': 'hda', 'id': 28459974}]",,32.0,,35482684.0,1487763569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2017-02-22 11:39:46.791007,38685.0,15.0
,,2017-02-22 11:35:18.634812,slurm_normal,1487763332.0,0,,1.0,main_w3_handler0,2838493,15105814,False,1759436,tabular,,9260843.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""$6==\""+\"" { print $1, $9, $10, $5}""","""?""",,"[{'src': 'hda', 'id': 28459038}]",,32.0,,35482684.0,1487763323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2017-02-22 11:35:34.901961,38685.0,9.0
,,2017-02-22 11:35:32.542902,slurm_normal,1487763343.0,0,,1.0,main_w4_handler1,2838493,15105815,False,1759436,tabular,,9260844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""$6==\""-\"" { print $1, $11, $12, $5}""","""?""",,"[{'src': 'hda', 'id': 28459038}]",,32.0,,35482684.0,1487763336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2017-02-22 11:35:45.341985,38685.0,7.0
,,2017-02-22 11:36:52.959348,slurm_normal,1487763426.0,0,,1.0,main_w3_handler0,2838493,15105824,False,855982,tabular,,9260851.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""$6==\""+\"" { print $1, $9, $10, $5}""","""?""",,"[{'src': 'hda', 'id': 28459502}]",,32.0,,35482684.0,1487763419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2017-02-22 11:37:09.070527,38685.0,7.0
,,2017-02-22 11:37:14.277799,slurm_normal,1487763565.0,0,,1.0,main_w3_handler0,2838493,15105827,False,855982,tabular,,9260856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""$6==\""-\"" { print $1, $11, $12, $5}""","""?""",,"[{'src': 'hda', 'id': 28459502}]",,32.0,,35482684.0,1487763441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2017-02-22 11:39:27.891693,38685.0,124.0
,,2017-02-22 11:40:16.260073,slurm_normal,1487763623.0,0,,1.0,main_w4_handler1,2838493,15105863,False,888919,tabular,,9260892.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""$6==\""-\"" { print $1, $11, $12, $5}""","""?""",,"[{'src': 'hda', 'id': 28459936}]",,32.0,,35482684.0,1487763619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2017-02-22 11:40:25.932129,38685.0,4.0
,,2016-11-16 08:12:44.270947,slurm_normal,1479283986.0,0,,1.0,main_w3_handler0,2842527,14351513,False,464153967,interval,,8557477.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/gorGor4.len""","""$11 ~/Tigger/ && $13 ~/Tigger/ {OFS=\""\\t\""; print $6, $7, $8, $10, $11, $12, $13}""","""gorGor4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bafeb7c16b4f2c28'}]",,32.0,,34240028.0,1479283968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-16 08:13:08.698895,91314.0,18.0
,,2016-11-16 08:13:36.542653,slurm_normal,1479284064.0,0,,1.0,main_w3_handler0,2842527,14351521,False,429503355,interval,,8557484.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/calJac3.len""","""$11 ~/Tigger/ && $13 ~/Tigger/ {OFS=\""\\t\""; print $6, $7, $8, $10, $11, $12, $13}""","""calJac3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b577d83b1a5a10aa2c'}]",,32.0,,34240028.0,1479284025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-16 08:14:26.835523,91314.0,39.0
,,2016-11-15 14:25:40.521565,slurm_normal,1479219974.0,0,,1.0,main_w4_handler0,2842527,14344866,False,281072885,interval,,8550820.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/myoLuc2.len""","""$13 ~/TcMar-Tigger/ {OFS=\""\\t\""; print $6, $7, $8, $10, $11, $12, $13} ""","""myoLuc2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54364017d7399ee09'}]",,32.0,,34240028.0,1479219950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-15 14:26:33.690587,91314.0,24.0
,,2016-11-15 14:43:40.704006,slurm_normal,1479221419.0,0,,1.0,main_w4_handler1,2842527,14345251,False,7946650191,interval,,8551132.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""$12 ~/^DNA$/ {OFS=\""\\t\""; print $12, $13}""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2dcf8230eb34c90'}]",,32.0,,34240028.0,1479221189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2016-11-15 14:50:29.965638,91314.0,230.0
,,2017-03-01 03:31:12.891196,slurm_normal,1488339132.0,0,,1.0,main_w4_handler0,3014493,15174442,False,2117,tabular,,9325161.roundup,slurm,,132112168.0,corral-repl,,"""6ecb8e58fe2f11e68722005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""{print $27, $1, $2, $4, $5, $34, $35, $36, $37, $28}""","""?""",,"[{'src': 'hda', 'id': 28564922}]",,32.0,,,1488339129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2017-03-01 03:32:15.267324,46687.0,3.0
,,2017-03-01 03:31:15.568127,slurm_normal,1488339151.0,0,,1.0,main_w4_handler1,3014493,15174446,False,14407,tabular,,9325171.roundup,slurm,,132112168.0,corral-repl,,"""6ecb8e58fe2f11e68722005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""{print $27, $1, $2, $4, $5, $34, $35, $36, $37, $28}""","""?""",,"[{'src': 'hda', 'id': 28564926}]",,32.0,,,1488339148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2017-03-01 03:32:33.421629,46687.0,3.0
,,2017-03-01 03:31:05.628943,slurm_normal,1488339151.0,0,,1.0,main_w3_handler1,3014493,15174433,False,44757,txt,,9325172.roundup,slurm,,132112168.0,corral-repl,,"""6ecb8e58fe2f11e68722005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""{print $27, $1, $2, $4, $5, $34, $35, $36, $37, $28}""","""?""",,"[{'src': 'hda', 'id': 28564913}]",,32.0,,,1488339148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.0.0,1.0.0,,2017-03-01 03:32:34.807722,46687.0,3.0
