chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.covg,parameters.dbkey,parameters.freq,parameters.header,parameters.input,parameters.input.values,parameters.nofilt,parameters.stranded,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-16 11:41:47.921730,slurm_normal,1487245681.0,0,,1.0,main_w3_handler1,2998028,15056208,False,,29932,vcf,9211788.roundup,slurm,,132112168.0,corral-repl,,"""df5b5ea2f43c11e6aa71005056a51846""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""true""",,"[{'src': 'hda', 'id': 28381110}]","""false""","""true""",32.0,,,1487245675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2017-02-16 11:48:04.175690,100157.0,6.0
,,2015-02-09 00:30:20.054090,rodeo_normal,1423441846.0,0,,1.0,main_w1_handler0,2199463,8684587,False,,11823,vcf,2683095.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/350/dataset_10350897.dat""","""10""","""gb1a1_17l""","""1.0""","""True""",18446919,,"""False""","""False""",32.0,,20610347.0,1423441843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-02-09 00:30:48.013524,58680.0,3.0
,,2015-02-09 00:33:36.275333,rodeo_normal,1423442042.0,0,,1.0,main_w2_handler1,2199463,8684598,False,,11823,vcf,2683115.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/350/dataset_10350897.dat""","""10""","""gb1a1_17l""","""1.0""","""False""",18446919,,"""False""","""True""",32.0,,20610347.0,1423442039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-02-09 00:34:04.190354,58680.0,3.0
,,2014-10-02 09:10:03.161707,roundup_single,1412241025.0,0,,1.0,main_w1_handler1,2038270,7916811,False,,92610,vcf,1895594,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",17121685,,"""True""","""False""",32.0,,17348372.0,1412241021.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-10-02 09:10:26.900333,45745.0,4.0
,,2014-09-18 17:33:03.140679,roundup_single,1411061590.0,0,,1.0,main_w1_handler0,2057452,7813894,False,,147656,vcf,1798577,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16936359,,"""False""","""True""",32.0,,17066371.0,1411061588.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-18 17:33:12.654894,53204.0,2.0
,,2014-09-18 17:51:25.334502,roundup_single,1411062694.0,0,,1.0,main_w1_handler1,2057452,7813997,False,,147656,vcf,1798671,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16936359,,"""True""","""True""",32.0,,17066371.0,1411062690.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-18 17:51:35.566143,53204.0,4.0
,,2014-09-18 17:47:34.635340,roundup_single,1411062464.0,0,,1.0,main_w1_handler0,2057452,7813965,False,,147656,vcf,1798652,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""False""",16936359,,"""False""","""False""",32.0,,17066371.0,1411062462.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-18 17:47:45.984820,53204.0,2.0
,,2014-09-18 18:07:34.439363,roundup_single,1411063681.0,0,,1.0,main_w2_handler0,2057452,7814088,False,,147656,vcf,1798752,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""20""","""?""","""10.0""","""True""",16936359,,"""True""","""True""",32.0,,17066371.0,1411063670.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-18 18:08:03.046545,53204.0,11.0
,,2014-09-18 18:11:58.887633,roundup_single,1411063942.0,0,,1.0,main_w2_handler0,2057452,7814114,False,,147656,vcf,1798776,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5""","""?""","""5.0""","""True""",16936359,,"""False""","""True""",32.0,,17066371.0,1411063940.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-18 18:12:24.644131,53204.0,2.0
,,2014-09-18 18:16:28.894021,roundup_single,1411064202.0,0,,1.0,main_w2_handler1,2057452,7814135,False,,147656,vcf,1798791,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""5.0""","""True""",16936359,,"""True""","""True""",32.0,,17066371.0,1411064199.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-18 18:16:45.163505,53204.0,3.0
,,2014-09-18 19:29:52.404341,roundup_single,1411068623.0,0,,1.0,main_w1_handler0,2057452,7814641,False,,144323,vcf,1799243,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5""","""?""","""2.0""","""True""",16937666,,"""True""","""True""",32.0,,17066371.0,1411068620.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-18 19:30:25.374029,53204.0,3.0
,,2014-09-18 23:10:43.846663,roundup_single,1411081852.0,0,,1.0,main_w2_handler1,2057452,7815546,False,,144323,vcf,1800105,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5""","""?""","""1.0""","""True""",16937666,,"""True""","""True""",32.0,,17073927.0,1411081850.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-18 23:10:53.976714,53204.0,2.0
,,2014-09-22 13:37:18.463388,roundup_single,1411393051.0,0,,1.0,main_w1_handler1,2038269,7825393,False,,144490,vcf,1809814,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16972413,,"""False""","""False""",32.0,,17131292.0,1411393047.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-22 13:37:32.950521,45745.0,4.0
,,2014-09-22 13:41:35.971092,roundup_single,1411393309.0,0,,1.0,main_w1_handler1,2038269,7825602,False,,144490,vcf,1809926,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""0.01""","""True""",16972413,,"""False""","""False""",32.0,,17131292.0,1411393305.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-22 13:41:50.828302,45745.0,4.0
,,2014-09-22 13:39:06.431083,roundup_single,1411393157.0,0,,1.0,main_w2_handler0,2038269,7825397,False,,144490,vcf,1809861,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""0.01""","""True""",16972413,,"""False""","""False""",32.0,,17131292.0,1411393155.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-22 13:39:18.707681,45745.0,2.0
,,2014-09-22 13:42:54.401131,roundup_single,1411393385.0,0,,1.0,main_w1_handler1,2038269,7825720,False,,144490,vcf,1809962,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""1.0""","""True""",16972413,,"""False""","""True""",32.0,,17131292.0,1411393383.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-22 13:43:07.169376,45745.0,2.0
,,2014-09-23 08:07:23.249588,roundup_single,1411459657.0,0,,1.0,main_w2_handler1,2038269,7834935,False,,144490,vcf,1819284,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16972413,,"""False""","""False""",32.0,,17146698.0,1411459654.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 08:07:37.948090,45745.0,3.0
,,2014-09-23 08:14:32.765587,roundup_single,1411460084.0,0,,1.0,main_w1_handler1,2038269,7834973,False,,175013,vcf,1819323,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""0.01""","""True""",16985039,,"""False""","""False""",32.0,,17146698.0,1411460081.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 08:14:47.151829,45745.0,3.0
,,2014-09-23 09:41:47.337527,roundup_single,1411465322.0,0,,1.0,main_w2_handler1,2038270,7836105,False,,212105,vcf,1819920,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""0.1""","""True""",16986594,,"""False""","""False""",32.0,,17146698.0,1411465320.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 09:42:03.198264,45745.0,2.0
,,2014-09-23 12:24:58.172534,roundup_single,1411475208.0,0,,1.0,main_w2_handler0,2017564,7838791,False,,158486,vcf,1822251,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16989824,,"""True""","""False""",32.0,,17146698.0,1411475202.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:26:48.807237,45745.0,6.0
,,2014-09-23 11:12:02.029385,roundup_single,1411470739.0,0,,1.0,main_w1_handler0,2038270,7837333,False,,212105,vcf,1821226,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""0.1""","""True""",16988095,,"""False""","""False""",32.0,,17146698.0,1411470737.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 11:12:21.148365,45745.0,2.0
,,2014-09-23 12:34:37.075091,roundup_single,1411475691.0,0,,1.0,main_w1_handler0,2038270,7838875,False,,121294,vcf,1822349,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16989975,,"""True""","""False""",32.0,,17146698.0,1411475689.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:34:52.733488,45745.0,2.0
,,2014-09-23 11:48:55.094823,roundup_single,1411472945.0,0,,1.0,main_w2_handler1,2038270,7838043,False,,212105,vcf,1821764,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16988095,,"""False""","""True""",32.0,,17146698.0,1411472942.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 11:49:06.529721,45745.0,3.0
,,2014-09-23 11:53:31.573501,roundup_single,1411473222.0,0,,1.0,main_w2_handler0,2038270,7838156,False,,212105,vcf,1821831,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""0.1""","""True""",16988095,,"""True""","""False""",32.0,,17146698.0,1411473219.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 11:53:42.882478,45745.0,3.0
,,2014-09-23 12:39:29.324833,roundup_single,1411475980.0,0,,1.0,main_w1_handler0,2038278,7838902,False,,154437,vcf,1822400,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16990007,,"""True""","""False""",32.0,,17146698.0,1411475978.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:39:42.312957,45745.0,2.0
,,2014-09-23 12:30:59.284900,roundup_single,1411475468.0,0,,1.0,main_w2_handler0,2038269,7838846,False,,144490,vcf,1822311,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16989909,,"""True""","""False""",32.0,,17146698.0,1411475467.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:31:10.543565,45745.0,1.0
,,2014-09-23 12:19:46.974452,roundup_single,1411474798.0,0,,1.0,main_w1_handler1,2017564,7838765,False,,203457,vcf,1822185,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""0.1""","""True""",16989793,,"""True""","""False""",32.0,,17146698.0,1411474795.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:20:00.114795,45745.0,3.0
,,2014-09-23 12:25:15.523856,roundup_single,1411475124.0,0,,1.0,main_w2_handler0,2017564,7838795,False,,96384,vcf,1822255,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16989832,,"""True""","""False""",32.0,,17146698.0,1411475122.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:25:25.691352,45745.0,2.0
,,2014-09-23 12:31:07.812923,roundup_single,1411475482.0,0,,1.0,main_w1_handler1,2038269,7838847,False,,119820,vcf,1822312,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16989937,,"""True""","""False""",32.0,,17146698.0,1411475480.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:31:22.861359,45745.0,2.0
,,2014-09-23 12:34:45.010102,roundup_single,1411475701.0,0,,1.0,main_w1_handler0,2038270,7838877,False,,121294,vcf,1822352,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16989977,,"""True""","""False""",32.0,,17146698.0,1411475699.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:35:03.133495,45745.0,2.0
,,2014-09-23 12:42:03.932626,roundup_single,1411476137.0,0,,1.0,main_w2_handler0,2038281,7838916,False,,87945,vcf,1822430,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16990021,,"""True""","""False""",32.0,,17146698.0,1411476135.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:42:18.526750,45745.0,2.0
,,2014-09-23 12:39:37.417162,roundup_single,1411475986.0,0,,1.0,main_w2_handler1,2038278,7838903,False,,116288,vcf,1822402,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16990009,,"""True""","""False""",32.0,,17146698.0,1411475984.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:39:49.288940,45745.0,2.0
,,2014-09-23 12:41:55.565574,roundup_single,1411476125.0,0,,1.0,main_w1_handler1,2038281,7838913,False,,144466,vcf,1822428,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16990020,,"""True""","""False""",32.0,,17146698.0,1411476123.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:42:07.153542,45745.0,2.0
,,2014-09-23 12:45:39.418081,roundup_single,1411476357.0,0,,1.0,main_w2_handler1,2038273,7838951,False,,94074,vcf,1822480,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16990095,,"""True""","""False""",32.0,,17146698.0,1411476356.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:45:58.586432,45745.0,1.0
,,2014-09-23 12:45:30.765096,roundup_single,1411476394.0,0,,1.0,main_w1_handler0,2038273,7838950,False,,152846,vcf,1822488,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16990093,,"""True""","""False""",32.0,,17146698.0,1411476392.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 12:46:36.110162,45745.0,2.0
,,2014-09-23 14:33:58.170428,roundup_single,1411482851.0,0,,1.0,main_w2_handler0,2038270,7840378,False,,212105,vcf,1823783,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16991946,,"""True""","""False""",32.0,,17146698.0,1411482849.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 14:34:12.434574,45745.0,2.0
,,2014-09-23 14:34:07.553859,roundup_single,1411482861.0,0,,1.0,main_w2_handler1,2038270,7840379,False,,121294,vcf,1823784,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",16991948,,"""True""","""False""",32.0,,17146698.0,1411482858.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-23 14:34:21.953118,45745.0,3.0
,,2014-09-29 14:04:46.083456,roundup_single,1411999503.0,0,,1.0,main_w2_handler1,2052907,7894704,False,,222994,vcf,1874970,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/008/689/dataset_8689269.dat""","""10""","""v1""","""1.0""","""True""",17085133,,"""True""","""False""",32.0,,17283737.0,1411999498.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-29 14:05:05.217377,45745.0,5.0
,,2014-09-29 14:05:01.944096,roundup_single,1411999554.0,0,,1.0,main_w2_handler1,2052907,7894705,False,,245179,vcf,1874984,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/008/689/dataset_8689269.dat""","""10""","""v1""","""1.0""","""True""",17085135,,"""True""","""False""",32.0,,17283737.0,1411999552.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-29 14:05:55.739357,45745.0,2.0
,,2014-09-29 14:25:20.295741,roundup_single,1412000768.0,0,,1.0,main_w2_handler1,2056824,7894851,False,,105472,vcf,1875301,slurm,,132112264.0,corral-repl,,"""6e684c7047e411e480c7005056a52a46""","""/galaxy-repl/main/files/008/689/dataset_8689269.dat""","""10""","""v1""","""1.0""","""True""",17085375,,"""True""","""False""",32.0,,17283737.0,1412000766.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-29 14:26:11.912794,45745.0,2.0
,,2014-09-29 14:15:23.126865,roundup_single,1412000191.0,0,,1.0,main_w1_handler0,2052909,7894792,False,,244619,vcf,1875200,slurm,,132112264.0,corral-repl,,"""0acd7d8047e311e493ca005056a52a46""","""/galaxy-repl/main/files/008/689/dataset_8689269.dat""","""10""","""v1""","""1.0""","""True""",17085292,,"""True""","""False""",32.0,,17283737.0,1412000188.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-29 14:16:33.026816,45745.0,3.0
,,2014-09-29 14:15:22.268343,roundup_single,1412000181.0,0,,1.0,main_w1_handler1,2052909,7894791,False,,196900,vcf,1875196,slurm,,132112264.0,corral-repl,,"""0acd7d8047e311e493ca005056a52a46""","""/galaxy-repl/main/files/008/689/dataset_8689269.dat""","""10""","""v1""","""1.0""","""True""",17085290,,"""True""","""False""",32.0,,17283737.0,1412000179.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2014-09-29 14:16:26.847040,45745.0,2.0
