create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input1,input10,input10_filetype,input1_filetype,input2,input2_filetype,input3,input3_filetype,input4,input4_filetype,input5,input5_filetype,input6,input6_filetype,input7,input7_filetype,input8,input8_filetype,input9,input9_filetype,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.down_width,parameters.exclusion,parameters.filter,parameters.input_format_cond.__current_case__,parameters.input_format_cond.input,parameters.input_format_cond.input.values,parameters.input_format_cond.input_format,parameters.sigma,parameters.up_width,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-31 16:57:13.100261,slurm_normal,1483203534.0,0,,1.0,main_w3_handler0,2939070,14670115,False,,28805736,28805736,,,gff,,,,,,,,,,,,,,,,,gff,8841943.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""10""","""20""","""1""",1,,"[{'src': 'hda', 'id': 27781219}]",gff,"""5""","""10""",32.0,,34966351,1483203452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2016-12-31 16:58:57.313682,97191.0,82.0
2017-01-04 23:31:39.148117,slurm_normal,1483575477.0,0,,1.0,main_w3_handler0,2597019,14692696,False,,1728515615,1728515615,,,gff,,,,,,,,,,,,,,,,,gff,8862577.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""10""","""20""","""1""",1,,"[{'src': 'hda', 'id': 27816756}]",gff,"""5""","""10""",32.0,,35184124,1483572838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2017-01-05 00:19:04.961567,34556.0,2639.0
2017-02-06 23:03:57.957163,slurm_normal,1486431933.0,0,,1.0,main_w3_handler0,2980710,14965429,False,,888890262,888890262,,,scidx,1089799751.0,scidx,830918599.0,scidx,1496534039.0,scidx,,,,,,,,,,,scidx,9123082.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""10""","""20""","""1""",0,,"[{'src': 'hda', 'id': 28232553}, {'src': 'hda', 'id': 28232554}, {'src': 'hda', 'id': 28232555}, {'src': 'hda', 'id': 28232556}]",scidx,"""5""","""10""",32.0,,35850784,1486422243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2017-02-07 01:47:40.754694,86263.0,9690.0
2017-03-07 13:25:56.508093,slurm_normal,1488893470.0,0,,1.0,main_w4_handler1,3021726,15230034,False,,16861384,16861384,,,gff,,,,,,,,,,,,,,,,,gff,9377840.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""","""20""","""1""",1,,"[{'src': 'hda', 'id': 28653709}]",gff,"""5""","""10""",32.0,,36479199,1488893160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2017-03-07 13:31:13.702347,101539.0,310.0
2017-05-04 18:19:27.582715,reserved,1493922088.0,0,,1.0,main_w4_handler0,3098753,15751428,False,,67870043,67870043,,,scidx,,,,,,,,,,,,,,,,,scidx,9860115.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""10""","""20""","""1""",0,,"[{'src': 'hda', 'id': 29476150}]",scidx,"""5""","""10""",32.0,,37331911,1493921971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2017-05-04 18:21:49.366691,621.0,117.0
2017-06-20 14:23:25.748695,slurm_normal,1497969060.0,0,,1.0,main_w4_handler1,3014506,16143859,False,,243516579,243516579,,,gff,,,,,,,,,,,,,,,,,gff,10222880.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""","""20""","""1""",1,,"[{'src': 'hda', 'id': 30097099}]",gff,"""5""","""10""",32.0,,38808168,1497968662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2017-06-20 14:31:16.751922,101084.0,398.0
2017-07-14 14:11:57.620838,slurm_normal,1500063739.0,0,,1.0,main_w3_handler1,2953206,16345498,False,,2497461114,2497461114,,,gff,,,,,,,,,,,,,,,,,gff,10411051.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""500""","""1000""","""1""",1,,"[{'src': 'hda', 'id': 30493555}]",gff,"""5""","""500""",32.0,,39216818,1500041676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2017-07-14 20:26:41.795253,83591.0,22063.0
2017-07-13 20:28:40.084882,slurm_normal,1499987260.0,0,,1.0,main_w4_handler0,2953206,16338298,False,,1259038276,1259038276,,,gff,,,,,,,,,,,,,,,,,gff,10404201.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""500""","""1000""","""1""",1,,"[{'src': 'hda', 'id': 30482973}]",gff,"""5""","""500""",32.0,,39216818,1499977831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2017-07-13 23:08:03.461400,83591.0,9429.0
2017-07-24 11:39:20.174824,slurm_normal,1500896375.0,0,,1.0,main_w3_handler0,3187698,16404273,False,,3177335,3177335,,,gff3,,,,,,,,,,,,,,,,,gff3,10468686.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""","""20""","""1""",1,,"[{'src': 'hda', 'id': 30587302}]",gff,"""5""","""10""",32.0,,39210159,1500896368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2017-07-24 11:39:38.825297,108749.0,7.0
2017-09-02 04:50:51.079557,slurm_normal,1504328413.0,0,,1.0,main_w3_handler0,3237595,16715424,False,,475845501,475845501,,,gff,,,,,,,,,,,,,,,,,gff,10788137.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""10""","""20""","""1""",1,,"[{'src': 'hda', 'id': 31079570}]",gff,"""5""","""10""",32.0,,39988831,1504327909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2017-09-02 05:00:23.822936,110332.0,504.0
2017-09-19 04:08:54.344855,slurm_normal,1505794435.0,0,,1.0,main_w3_handler1,2964376,16861786,False,,117520,117520,,,gff,,,,,,,,,,,,,,,,,gff,10928617.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""10""","""20""","""1""",1,,"[{'src': 'hda', 'id': 31301531}]",gff,"""5""","""10""",32.0,,39316745,1505794157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2017-09-19 04:13:57.514677,98524.0,278.0
2017-09-19 22:33:15.443033,slurm_normal,1505861979.0,0,,1.0,main_w4_handler0,3258494,16870300,False,,1463561417,1463561417,,,gff,,,,,,,,,,,,,,,,,gff,10935089.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10""","""20""","""1""",1,,"[{'src': 'hda', 'id': 31313520}]",gff,"""5""","""10""",32.0,,40408912,1505860505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2017-09-19 22:59:44.490444,53356.0,1474.0
2018-02-02 16:25:21.279320,slurm_normal,1517588801.0,0,,1.0,main_w4_handler0,2188141,18237517,False,,223115,223115,,,gff,,,,,,,,,,,,,,,,,gff,12317863,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/012/790/dataset_12790330.dat""","""SL1344""","""10""","""20""","""1""",1,,"[{'src': 'hda', 'id': 33637980}]",gff,"""5""","""10""",32.0,,43609145,1517588751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2018-02-02 16:26:42.631016,58925.0,50.0
2018-02-02 16:23:19.534425,slurm_normal,1517588623.0,0,,1.0,main_w4_handler1,2188141,18237477,False,,422504,422504,,,gff,,,,,,,,,,,,,,,,,gff,12317822,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/012/790/dataset_12790330.dat""","""SL1344""","""10""","""20""","""1""",1,,"[{'src': 'hda', 'id': 33637625}]",gff,"""5""","""10""",32.0,,43609145,1517588613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2018-02-02 16:23:46.106230,58925.0,10.0
2018-02-15 22:52:19.730214,slurm_normal,1518736334.0,0,7680.0,1.0,main_w4_handler0,3421310,18403589,False,,655952797,655952797,,,scidx,,,,,,,,,,,,,,,,,scidx,12489444,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","""10""","""20""","""1""",0,,"[{'src': 'hda', 'id': 33886135}]",scidx,"""5""","""10""",32.0,,43140984,1518735147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/genetrack/genetrack/1.0.0,1.0.0,,2018-02-15 23:12:40.843811,119747.0,1187.0
