create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,parameters.option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-07 04:07:47.568329,slurm_normal,1491538088.0,0,,1.0,main_w3_handler0,3003954,15514829,False,,692939,bed,9641658.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29110046}]",,"""""",32.0,,36195115.0,1491538083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-07 04:08:45.234894,,5.0
2017-04-07 04:13:56.788737,slurm_normal,1491538445.0,0,,1.0,main_w3_handler1,3003954,15514846,False,,768516,bed,9641676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29110050}]",,"""""",32.0,,36195115.0,1491538441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-07 04:14:08.901279,,4.0
2017-04-07 12:59:20.927083,slurm_normal,1491569982.0,0,,1.0,main_w3_handler1,3063694,15519899,False,,62814506,bed,9646525.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29116945}]",,"""""",32.0,,37188847.0,1491569963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-07 12:59:46.049585,,19.0
2017-06-05 19:06:19.780683,slurm_normal,1496689597.0,0,,1.0,main_w4_handler1,2836702,16018952,False,,2787,bed,10110970.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 29897504}]",,"""""",32.0,,37696129.0,1496689594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-06-05 19:06:38.684388,52862.0,3.0
2017-06-05 19:06:20.498059,slurm_normal,1496689597.0,0,,1.0,main_w4_handler0,2836702,16018954,False,,2799,bed,10110969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 29897506}]",,"""""",32.0,,37696129.0,1496689593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-06-05 19:06:41.355532,52862.0,4.0
2017-04-09 16:54:45.903158,slurm_normal,1491756947.0,0,,1.0,main_w4_handler0,2761634,15534957,False,,340148213,bed,9660717.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29138057}]",,"""""",32.0,,37220709.0,1491756889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-09 16:55:48.107541,87168.0,58.0
2017-06-05 19:41:37.132178,slurm_normal,1496691713.0,0,,1.0,main_w4_handler1,3102569,16019201,False,,24616,bed,10111207.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29521298}]",,"""""",32.0,,36642635.0,1496691710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-06-05 19:41:57.335940,85864.0,3.0
2017-04-10 11:24:05.109445,slurm_normal,1491823493.0,0,,1.0,main_w3_handler0,3037571,15540002,False,,13688026,bed,9665313.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29148778}]",,"""""",32.0,,36773215.0,1491823474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-10 11:25:21.560179,102562.0,19.0
2017-04-10 03:05:06.462096,slurm_normal,1491793514.0,0,,1.0,main_w3_handler0,3050227,15537442,False,,15555,bed,9663004.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29144936}]",,"""""",32.0,,36947087.0,1491793509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-10 03:05:15.868639,,5.0
2017-04-10 03:05:16.156993,slurm_normal,1491793524.0,0,,1.0,main_w3_handler0,3050227,15537444,False,,25578,bed,9663006.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29144935}]",,"""""",32.0,,36947087.0,1491793520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-10 03:05:25.786753,,4.0
2017-04-10 13:14:45.647516,slurm_normal,1491830091.0,0,,1.0,main_w3_handler0,2802843,15540812,False,,6857,bed,9666091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29149740}]",,"""""",32.0,,37247886.0,1491830087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-10 13:14:52.213792,89095.0,4.0
2017-04-10 15:23:17.270373,slurm_normal,1491837878.0,0,,1.0,main_w4_handler0,2761634,15541756,False,,187316376,bed,9666908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/vibrChol1.len""","""vibrChol1""","[{'src': 'hda', 'id': 29135422}]",,"""""",32.0,,37220709.0,1491837839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-10 15:24:41.322561,87168.0,39.0
2017-04-10 18:21:21.095117,slurm_normal,1491848564.0,0,,1.0,main_w3_handler1,2761634,15544387,False,,340148203,bed,9669266.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29154619}]",,"""""",32.0,,37220709.0,1491848500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-10 18:22:47.870963,87168.0,64.0
2017-04-10 18:31:29.744986,slurm_normal,1491849576.0,0,,1.0,main_w4_handler0,2761634,15544518,False,,168372836,bed,9669514.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29154971}]",,"""""",32.0,,37220709.0,1491849516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-10 18:39:39.034326,87168.0,60.0
2017-04-10 18:32:00.145254,slurm_normal,1491849189.0,0,,1.0,main_w3_handler0,2788464,15544524,False,,7157280,bed,9669455.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28533901}]",,"""""",32.0,,35333241.0,1491849163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-10 18:33:14.012313,66832.0,26.0
2017-04-10 19:54:09.415250,slurm_normal,1491854068.0,0,,1.0,main_w3_handler0,3067847,15545739,False,,538643,bed,9670366.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29156699}]",,"""""",32.0,,37256596.0,1491854063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-10 19:54:31.968666,,5.0
2017-06-05 19:53:30.006350,slurm_normal,1496692429.0,0,,1.0,main_w4_handler0,3102569,16019369,False,,24616,bed,10111384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29521298}]",,"""""",32.0,,36642635.0,1496692425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-06-05 19:53:51.336831,85864.0,4.0
2017-04-11 01:36:07.999293,slurm_normal,1491874758.0,0,,1.0,main_w3_handler1,2761634,15548442,False,,340148204,bed,9673130.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29160819}]",,"""""",32.0,,37220709.0,1491874672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 01:39:19.838032,87168.0,86.0
2017-04-11 03:06:55.632175,slurm_normal,1491880034.0,0,,1.0,main_w4_handler1,2788464,15548960,False,,290301,bed,9673591.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29161534}]",,"""""",32.0,,35333241.0,1491880029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 03:07:17.967485,66832.0,5.0
2017-06-05 19:59:24.765456,slurm_normal,1496692777.0,0,,1.0,main_w3_handler0,3102569,16019424,False,,24616,bed,10111440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 29898225}]",,"""""",32.0,,36642635.0,1496692773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-06-05 19:59:40.954489,85864.0,4.0
2017-04-11 08:01:01.854261,slurm_normal,1491897682.0,0,,1.0,main_w3_handler1,3068401,15550297,False,,538643,bed,9674743.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163589}]",,"""""",32.0,,37265017.0,1491897678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:01:27.398991,,4.0
2017-04-11 08:06:03.493652,slurm_normal,1491897981.0,0,,1.0,main_w3_handler0,3068396,15550351,False,,4752,bed,9674792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163598}]",,"""""",32.0,,37265006.0,1491897977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:06:22.907434,,4.0
2017-04-11 08:06:41.289244,slurm_normal,1491898133.0,0,,1.0,main_w3_handler1,3068400,15550364,False,,4752,bed,9674829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163672}]",,"""""",32.0,,37265014.0,1491898128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:08:54.291193,,5.0
2017-04-11 08:06:03.949773,slurm_normal,1491898066.0,0,,1.0,main_w4_handler0,3068396,15550353,False,,538643,bed,9674808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163633}]",,"""""",32.0,,37265006.0,1491898062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:08:38.824929,,4.0
2017-04-11 08:05:42.364098,slurm_normal,1491897959.0,0,,1.0,main_w3_handler0,3068395,15550346,False,,538643,bed,9674789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163582}]",,"""""",32.0,,37265002.0,1491897955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:06:00.577170,,4.0
2017-04-11 08:01:21.787922,slurm_normal,1491897727.0,0,,1.0,main_w4_handler0,3068401,15550301,False,,4752,bed,9674749.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163583}]",,"""""",32.0,,37265017.0,1491897723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:02:31.056292,,4.0
2017-04-11 08:06:23.989000,slurm_normal,1491898084.0,0,,1.0,main_w4_handler0,3068400,15550359,False,,4752,bed,9674812.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163625}]",,"""""",32.0,,37265014.0,1491898080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:08:40.778860,,4.0
2017-04-11 08:05:03.377354,slurm_normal,1491898022.0,0,,1.0,main_w4_handler1,3068399,15550336,False,,538643,bed,9674799.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163584}]",,"""""",32.0,,37265011.0,1491898018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:08:36.854024,,4.0
2017-04-11 08:08:19.072695,slurm_normal,1491898116.0,0,,1.0,main_w3_handler1,3068393,15550394,False,,538643,bed,9674825.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163545}]",,"""""",32.0,,37264990.0,1491898111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:08:37.372625,,5.0
2017-04-11 08:05:20.996268,slurm_normal,1491897937.0,0,,1.0,main_w3_handler0,3068398,15550340,False,,4752,bed,9674784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163588}]",,"""""",32.0,,37265010.0,1491897934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:05:40.910072,,3.0
2017-04-11 08:05:42.757836,slurm_normal,1491898064.0,0,,1.0,main_w4_handler0,3068395,15550347,False,,4752,bed,9674805.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163621}]",,"""""",32.0,,37265002.0,1491898059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:08:37.295527,,5.0
2017-04-11 08:12:18.797269,slurm_normal,1491898355.0,0,,1.0,main_w3_handler0,3068394,15550426,False,,4752,bed,9674865.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163632}]",,"""""",32.0,,37264991.0,1491898351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:12:36.935223,,4.0
2017-04-11 08:06:18.182875,slurm_normal,1491898101.0,0,,1.0,main_w4_handler1,3068394,15550357,False,,538643,bed,9674819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163594}]",,"""""",32.0,,37264991.0,1491898096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:09:03.269808,,5.0
2017-04-11 08:04:56.628599,slurm_normal,1491897907.0,0,,1.0,main_w3_handler0,3068399,15550335,False,,4752,bed,9674781.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163587}]",,"""""",32.0,,37265011.0,1491897903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 08:05:09.728237,,4.0
2017-06-05 16:47:15.574782,slurm_normal,1496681253.0,0,,1.0,main_w4_handler1,2788464,16017516,False,,2974118,bed,10109876.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28958778}]",,"""""",32.0,,37283654.0,1496681247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-06-05 16:47:36.500719,66832.0,6.0
2017-04-11 09:03:50.947458,slurm_normal,1491901445.0,0,,1.0,main_w3_handler1,2808912,15551000,False,,18814,bed,9675428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29025375}]",,"""""",32.0,,37265339.0,1491901441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 09:04:07.141359,89381.0,4.0
2017-04-11 12:48:13.075538,slurm_normal,1491915030.0,0,,1.0,main_w4_handler0,2788464,15553995,False,,321856,bed,9677309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29161968}]",,"""""",32.0,,35333241.0,1491915025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 12:50:48.442470,66832.0,5.0
2017-04-11 12:48:11.708746,slurm_normal,1491915000.0,0,,1.0,main_w4_handler0,2788464,15553992,False,,158798,bed,9677303.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29161951}]",,"""""",32.0,,35333241.0,1491914995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 12:50:44.924357,66832.0,5.0
2017-04-11 12:48:12.417715,slurm_normal,1491915007.0,0,,1.0,main_w4_handler0,2788464,15553994,False,,258145,bed,9677305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29161967}]",,"""""",32.0,,35333241.0,1491915000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 12:50:45.817313,66832.0,7.0
2017-04-11 14:18:02.694119,slurm_normal,1491920349.0,0,,1.0,main_w3_handler1,2788464,15555453,False,,797299,bed,9678319.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29170665}]",,"""""",32.0,,35333241.0,1491920340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 14:19:29.028622,66832.0,9.0
2017-04-11 14:54:59.654860,slurm_normal,1491922614.0,0,,1.0,main_w4_handler1,2788464,15555721,False,,797881,bed,9678824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29171459}]",,"""""",32.0,,35333241.0,1491922606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.26.0.0,2.26.0.0,,2017-04-11 14:56:59.341457,66832.0,8.0
