chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.max_populations,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-27 19:35:04.653248,slurm_normal,1461785731.0,0,,1.0,main_w1_handler1,2286633,12654922,False,,4227,gd_ped,6856691.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530cc8c99b7b60243'}]","""5""",32.0,,29765710,1461785728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-04-27 19:35:33.253960,62914.0,3.0
,,2016-01-10 23:10:25.026513,slurm_normal,1452467501.0,0,,1.0,main_w1_handler0,2548809,11448763,False,,1742,gd_ped,5711591.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22830304,,"""5""",32.0,,27069004,1452467441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-01-10 23:11:43.460244,58661.0,60.0
,,2016-01-11 04:22:44.269223,slurm_normal,1452490448.0,0,,1.0,main_w2_handler1,2548809,11450709,False,,2005,gd_ped,5716078.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22832765,,"""15""",32.0,,27069004,1452486185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-01-11 05:34:11.774036,58661.0,4263.0
,,2016-06-19 19:04:24.440891,slurm_normal,1466363084.0,0,,1.0,main_w1_handler0,2286633,13204440,False,,4227,gd_ped,7388934.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530cc8c99b7b60243'}]","""5""",32.0,,30911703,1466363077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-06-19 19:04:47.164042,62914.0,7.0
,,2016-06-19 19:18:29.038718,slurm_normal,1466363928.0,0,,1.0,main_w1_handler0,2286633,13204465,False,,4227,gd_ped,7388963.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530cc8c99b7b60243'}]","""3""",32.0,,30911703,1466363923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-06-19 19:18:50.796180,62914.0,5.0
,,2016-10-13 02:12:57.172745,slurm_normal,1476324794.0,0,,1.0,main_w3_handler1,2840173,14069308,False,,1197,gd_ped,8286391.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560522ad38a11c711'}]","""3""",32.0,,33645601,1476324789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-10-13 02:13:16.206861,19390.0,5.0
,,2016-05-03 18:42:19.053327,slurm_normal,1462301236.0,0,,1.0,main_w2_handler0,2693464,12761030,False,,1202,gd_ped,6958549.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573d83b6a3d805b06'}]","""10""",32.0,,30018832,1462300994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-05-03 18:47:17.941171,,242.0
,,2016-06-22 16:47:04.661400,slurm_normal,1466614047.0,0,,1.0,main_w2_handler1,2286633,13238300,False,,3969,gd_ped,7424055.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58fcbde69148144cd'}]","""5""",32.0,,30911703,1466614042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-06-22 16:47:32.397436,62914.0,5.0
,,2016-03-18 21:10:21.151632,slurm_normal,1458354016.0,0,,1.0,main_w2_handler1,2286633,12186281,False,,3962,gd_ped,6400663.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23915876,,"""10""",32.0,,29069117,1458335573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-03-19 02:20:20.193970,62914.0,18443.0
,,2016-06-30 18:03:15.610614,slurm_normal,1467312485.0,0,,1.0,main_w1_handler0,2286633,13298575,False,,1354,gd_ped,7500347.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aff504d87afeef70'}]","""10""",32.0,,30911703,1467309805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-06-30 18:48:06.550140,62914.0,2680.0
,,2016-06-30 21:15:34.356578,slurm_normal,1467322115.0,0,,1.0,main_w2_handler0,2286633,13300078,False,,1428,gd_ped,7501861.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56486301617156cc4'}]","""5""",32.0,,30911703,1467321348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-06-30 21:28:38.178703,62914.0,767.0
,,2016-06-30 20:52:12.879522,slurm_normal,1467328862.0,0,,1.0,main_w1_handler1,2286633,13299782,False,,4458,gd_ped,7501606.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b9c193881249043e'}]","""6""",32.0,,30911703,1467319945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-06-30 23:21:04.479400,62914.0,8917.0
,,2016-09-14 15:13:36.914852,slurm_normal,1473866034.0,0,,1.0,main_w3_handler0,2790709,13850101,False,,838858691,gd_ped,8073048.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5648b21783fa48447'}]","""10""",32.0,,32162338,1473866029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-09-14 15:13:55.768424,32954.0,5.0
,,2016-09-14 15:26:09.066942,slurm_normal,1473866792.0,0,,1.0,main_w4_handler1,2790709,13850184,False,,838858691,gd_ped,8073133.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5648b21783fa48447'}]","""8""",32.0,,32162338,1473866788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-09-14 15:26:34.096175,32954.0,4.0
,,2016-03-21 16:20:25.077518,slurm_normal,1458584145.0,0,,1.0,main_w2_handler0,2286633,12218095,False,,3962,gd_ped,6429801.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23915876,,"""2""",32.0,,29107529,1458582883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-03-21 18:15:48.361945,62914.0,1262.0
,,2016-03-21 16:20:07.341186,slurm_normal,1458584770.0,0,,1.0,main_w2_handler0,2286633,12218092,False,,3962,gd_ped,6428755.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23915876,,"""6""",32.0,,29107529,1458577304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-03-21 18:26:12.928928,62914.0,7466.0
,,2016-10-16 20:17:50.308502,slurm_normal,1476649104.0,0,,1.0,main_w3_handler0,2286633,14093364,False,,16652,gd_ped,8309247.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4f9953eb82ca520'}]","""8""",32.0,,33738603,1476649091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-10-16 20:18:25.642450,62914.0,13.0
,,2016-10-16 20:19:21.629802,slurm_normal,1476649200.0,0,,1.0,main_w3_handler0,2286633,14093370,False,,16652,gd_ped,8309252.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4f9953eb82ca520'}]","""10""",32.0,,33738603,1476649177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-10-16 20:20:01.311892,62914.0,23.0
,,2016-03-21 16:20:16.354292,slurm_normal,1458587844.0,0,,1.0,main_w1_handler1,2286633,12218094,False,,3962,gd_ped,6430145.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23915876,,"""4""",32.0,,29107529,1458584383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-03-21 19:17:26.164746,62914.0,3461.0
,,2016-03-21 16:19:48.081226,slurm_normal,1458589814.0,0,,1.0,main_w1_handler0,2286633,12218086,False,,3962,gd_ped,6428750.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23915876,,"""8""",32.0,,29107529,1458577291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-03-21 19:50:16.864976,62914.0,12523.0
,,2016-10-17 08:18:51.571404,slurm_normal,1476692359.0,0,,1.0,main_w3_handler0,2782063,14095869,False,,1251,gd_ped,8311420.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f7ed310cb9ed3fc'}]","""5""",32.0,,33750826,1476692354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-10-17 08:19:20.530561,19390.0,5.0
,,2016-07-08 04:57:45.485653,slurm_normal,1467953905.0,0,,1.0,main_w1_handler0,2756670,13358686,False,,262438,gd_ped,7568590.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54071fa6ab7865d00'}]","""5""",32.0,,31257650,1467953901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-07-08 04:58:28.714354,,4.0
,,2016-07-08 05:03:05.042516,slurm_normal,1467954235.0,0,,1.0,main_w2_handler1,2756670,13358757,False,,262438,gd_ped,7568618.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54071fa6ab7865d00'}]","""3""",32.0,,31257650,1467954231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-07-08 05:03:56.761040,,4.0
,,2016-07-08 06:19:12.144467,slurm_normal,1467958813.0,0,,1.0,main_w2_handler0,2756670,13359006,False,,261906,gd_ped,7568947.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab4c8b1c29279243'}]","""5""",32.0,,31257650,1467958810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-07-08 06:20:14.804384,,3.0
,,2016-05-18 20:43:53.682835,slurm_normal,1463604264.0,0,,1.0,main_w2_handler0,2286633,12932834,False,,4227,gd_ped,7126546.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530cc8c99b7b60243'}]","""5""",32.0,,30295993,1463604261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-05-18 20:44:26.024435,62914.0,3.0
,,2016-07-11 21:53:27.653976,slurm_normal,1468277699.0,0,,1.0,main_w1_handler0,2286633,13379095,False,,13993,gd_ped,7590201.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5420044d67c50ca30'}]","""12""",32.0,,31381927,1468274038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-07-11 22:55:03.056780,62914.0,3661.0
,,2016-07-12 19:18:32.957184,slurm_normal,1468382899.0,0,,1.0,main_w2_handler1,2286633,13389190,False,,46534,gd_ped,7600547.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ff9911e97786af9'}]","""12""",32.0,,31421555,1468351137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-07-13 04:08:22.409511,62914.0,31762.0
,,2016-04-01 21:43:46.116800,slurm_normal,1459547052.0,0,,1.0,main_w1_handler1,2286633,12316432,False,,4437,gd_ped,6523811.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24110102,,"""8""",32.0,,29365325,1459547045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-04-01 21:44:16.181292,62914.0,7.0
,,2016-04-04 19:23:31.015234,slurm_normal,1459797833.0,0,,1.0,main_w1_handler2,2286633,12337031,False,,1998,gd_ped,6543122.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24141179,,"""6""",32.0,,29408606,1459797822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-04-04 19:23:57.369217,62914.0,11.0
,,2016-04-04 20:29:04.601849,slurm_normal,1459801759.0,0,,1.0,main_w1_handler2,2286633,12337625,False,,4576,gd_ped,6543666.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24141925,,"""5""",32.0,,29408606,1459801753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-04-04 20:29:21.926560,62914.0,6.0
,,2016-07-13 17:32:09.864305,slurm_normal,1468431189.0,0,,1.0,main_w2_handler1,2286633,13398020,False,,2292,gd_ped,7609943.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53cd99f8947b95fbe'}]","""5""",32.0,,31421555,1468431184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-07-13 17:33:14.067548,62914.0,5.0
,,2016-09-20 16:55:03.353472,slurm_normal,1474390579.0,0,,1.0,main_w4_handler0,2286633,13895484,False,,4399,gd_ped,8118915.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52724acc8b6488cdf'}]","""8""",32.0,,33033151,1474390517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-09-20 16:56:23.085340,62914.0,62.0
,,2016-09-20 19:09:47.478140,slurm_normal,1474398620.0,0,,1.0,main_w4_handler0,2286633,13898741,False,,4308,gd_ped,8121613.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554ed2c94379ed4af'}]","""8""",32.0,,33033151,1474398599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-09-20 19:10:22.391175,62914.0,21.0
,,2016-07-14 23:36:46.807652,slurm_normal,1468539449.0,0,,1.0,main_w1_handler0,2286633,13415410,False,,7170,gd_ped,7627496.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fe13444cc5b0611'}]","""8""",32.0,,31421555,1468539431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-07-14 23:37:31.916345,62914.0,18.0
,,2016-09-22 17:07:00.071775,slurm_normal,1474564164.0,0,,1.0,main_w3_handler1,2286633,13918720,False,,4399,gd_ped,8140953.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52724acc8b6488cdf'}]","""25""",32.0,,33076568,1474564082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-09-22 17:09:29.863346,62914.0,82.0
,,2016-06-07 20:02:28.145523,slurm_normal,1465329841.0,0,,1.0,main_w1_handler1,2730847,13100654,False,,1953,gd_ped,7286106.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7c4f5cfca85e5ff'}]","""5""",32.0,,30700339,1465329793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-06-07 20:04:12.839006,85637.0,48.0
,,2016-06-09 10:10:06.074552,slurm_normal,1465467042.0,0,,1.0,main_w2_handler0,2725388,13117982,False,,1248,gd_ped,7302721.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bd478496f76d8b0'}]","""5""",32.0,,30697978,1465467038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-06-09 10:10:43.700417,85400.0,4.0
,,2016-06-09 10:11:31.774008,slurm_normal,1465467134.0,0,,1.0,main_w1_handler0,2725388,13118052,False,,1248,gd_ped,7302752.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bd478496f76d8b0'}]","""3""",32.0,,30697978,1465467131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-06-09 10:12:17.728463,85400.0,3.0
,,2016-06-09 11:39:17.881517,slurm_normal,1465472417.0,0,,1.0,main_w1_handler1,2733708,13119243,False,,4067,gd_ped,7303611.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53eb8d3e1b494346b'}]","""3""",32.0,,30697978,1465472414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-06-09 11:40:24.113569,85400.0,3.0
