chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.colours,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.logoname,parameters.outformat,parameters.range.__current_case__,parameters.range.mode,parameters.range.seqend,parameters.range.seqstart,parameters.size,parameters.units,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-17 09:15:05.029381,rodeo_normal,1426583723.0,0,,1.0,main_w1_handler1,2179652,8964695,False,Job output deleted by user before job completed.,37804,fasta,3197344.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",18878463,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""probability""",32.0,,20581033.0,1426583714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-17 09:15:25.348506,58541.0,9.0
,,2015-03-17 09:30:11.512403,rodeo_normal,1426584634.0,0,,1.0,main_w2_handler0,2179652,8964748,False,,159093,fasta,3197438.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",18880186,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""medium""","""probability""",32.0,,20581033.0,1426584626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-17 09:30:36.313929,58541.0,8.0
,,2015-03-22 13:21:31.170125,rodeo_normal,1427030508.0,0,,1.0,main_w2_handler0,2245200,9006436,False,,12423,fasta,3275563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""classic""","""?""",18949714,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21951646.0,1427030501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-22 13:21:50.494274,,7.0
,,2015-03-22 12:29:11.481412,rodeo_normal,1427027413.0,0,,1.0,main_w2_handler0,2245143,9006323,False,,33105943,fasta,3275360.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""auto""","""hg18""",18949280,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21951176.0,1427027363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-22 12:30:16.783686,58353.0,50.0
,,2015-03-23 13:38:52.554710,rodeo_normal,1427117956.0,0,,1.0,main_w2_handler1,2246010,9013506,False,,12423,fasta,3289194.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18960264,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21967959.0,1427117948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-23 13:39:17.596708,,8.0
,,2015-03-23 13:38:29.979610,rodeo_normal,1427117932.0,0,,1.0,main_w2_handler1,2246032,9013503,False,,3048,fasta,3289186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""classic""","""?""",18960099,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21968107.0,1427117924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-23 13:38:56.632719,,8.0
,,2015-03-24 02:02:11.348091,rodeo_normal,1427162550.0,0,,1.0,main_w1_handler1,1834223,9020089,False,,240677,fasta,3301988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",18943744,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21611910.0,1427162543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-24 02:02:32.486407,46269.0,7.0
,,2015-03-24 11:22:35.870607,rodeo_normal,1427196400.0,0,,1.0,main_w2_handler1,2245197,9022503,False,,185547971,fasta,3306061.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""auto""","""hg18""",18959757,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21991391.0,1427196167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-24 11:26:42.264245,58353.0,233.0
,,2015-03-24 15:03:43.666069,rodeo_normal,1427209441.0,0,,1.0,main_w1_handler0,2245620,9024424,False,,23851,fasta,3309171.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18975774,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21279093.0,1427209434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-24 15:04:02.998858,32075.0,7.0
,,2015-03-20 19:03:24.491664,rodeo_normal,1426878235.0,0,,1.0,main_w1_handler0,2229607,8998926,False,,1729,fasta,3261247.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18936878,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,20778142.0,1426878223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-20 19:03:57.543088,,12.0
,,2015-03-20 19:09:37.254153,rodeo_normal,1426878611.0,0,,1.0,main_w1_handler0,2229607,8998987,False,,5166,fasta,3261385.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18936945,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,20778142.0,1426878588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-20 19:10:12.343421,,23.0
,,2015-03-20 21:48:33.475076,rodeo_normal,1426888137.0,0,,1.0,main_w1_handler0,1834223,9000430,False,,1001568,fasta,3263780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",18933504,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21611910.0,1426888130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-20 21:48:59.496447,46269.0,7.0
,,2015-03-24 16:09:50.127212,rodeo_normal,1427213522.0,0,,1.0,main_w1_handler1,1891498,9024995,False,,16967115,fasta,3310005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",15483091,,,"""Sequence Logo round0""","""pdf""",0,complete,,,"""large""","""probability""",32.0,,20507409.0,1427213406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-24 16:12:04.446777,19170.0,116.0
,,2015-03-24 16:18:54.788313,rodeo_normal,1427213983.0,0,,1.0,main_w1_handler0,2233301,9025171,False,,14888067,fasta,3310105.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18976554,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21977707.0,1427213945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-24 16:19:45.113200,60832.0,38.0
,,2015-03-24 16:42:51.935513,rodeo_normal,1427215434.0,0,,1.0,main_w2_handler1,1891498,9025412,False,,16967115,fasta,3310456.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""classic""","""?""",15483091,,,"""Sequence Logo R0""","""pdf""",0,complete,,,"""medium""","""probability""",32.0,,20507409.0,1427215387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-24 16:43:59.713069,19170.0,47.0
,,2015-03-25 10:21:54.216615,rodeo_normal,1427278934.0,0,,1.0,main_w2_handler0,2248404,9031910,False,,12423,fasta,3317323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18988963,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,22012107.0,1427278927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-25 10:22:17.082404,,7.0
,,2015-06-19 07:33:16.499474,slurm_normal,1434705764.0,0,,1.0,main_w2_handler1,2344442,9690311,False,,367221820,fasta,3999801.roundup,slurm,,132112168.0,corral-repl,,"""69c5358a165511e5b7b2005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",20065404,,,"""non-rRNA, Len=28nt""","""png""",0,complete,,,"""large""","""probability""",32.0,,22029521.0,1434705347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-06-19 09:22:45.632093,53665.0,417.0
,,2015-03-25 15:45:37.516016,rodeo_normal,1427298368.0,0,,1.0,main_w1_handler0,2246541,9034762,False,,791,fasta,3320009.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18992938,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,22017504.0,1427298349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-25 15:46:12.874013,41337.0,19.0
,,2015-03-25 21:16:52.781234,rodeo_normal,1427318246.0,0,,1.0,main_w1_handler1,2239763,9039149,False,,2573443,fasta,3324568.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",18999001,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21858008.0,1427318231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-25 21:17:27.320397,37105.0,15.0
,,2015-03-25 21:49:59.534418,rodeo_normal,1427320218.0,0,,1.0,main_w2_handler1,2246541,9039344,False,,775,fasta,3324785.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18999315,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,22017504.0,1427320211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-25 21:50:27.468833,41337.0,7.0
,,2015-03-25 21:49:24.510414,rodeo_normal,1427320183.0,0,,1.0,main_w1_handler1,2246541,9039334,False,,711,fasta,3324779.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18999312,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,22017504.0,1427320178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-25 21:49:46.340432,41337.0,5.0
,,2015-03-26 01:49:59.297949,rodeo_normal,1427334659.0,0,,1.0,main_w2_handler0,2239763,9041648,False,,5074230,fasta,3327193.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",19001315,,,"""Galaxy-Rgenetics Sequence Logo""","""png_print""",0,complete,,,"""large""","""bits""",32.0,,22027169.0,1427334612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-26 01:51:03.302429,37105.0,47.0
,,2015-03-26 04:50:39.694082,rodeo_normal,1427345665.0,0,,1.0,main_w1_handler0,2249461,9042457,False,,140865,fasta,3328065.roundup,slurm,,132112168.0,corral-repl,,"""9f08120ad37311e48222005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",19003308,,,"""non-rRNA, Len=28nt""","""png""",0,complete,,,"""large""","""probability""",32.0,,22029521.0,1427345658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-26 04:54:27.413029,53665.0,7.0
,,2015-03-26 05:14:27.755593,rodeo_normal,1427347072.0,0,,1.0,main_w2_handler1,2249469,9042514,False,,899106,fasta,3328127.roundup,slurm,,132112168.0,corral-repl,,"""f4182408d37611e4bf09005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",19003391,,,"""non-rRNA, Len=28nt""","""png""",0,complete,,,"""large""","""probability""",32.0,,22029521.0,1427347065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-26 05:17:53.057788,53665.0,7.0
,,2015-03-26 10:35:18.753764,rodeo_normal,1427366256.0,0,,1.0,main_w2_handler1,2249638,9045355,False,,283961,fasta,3330032.roundup,slurm,,132112168.0,corral-repl,,"""c1e6cd18d3a311e48222005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",19006836,,,"""non-rRNA, Len=28nt""","""png""",0,complete,,,"""large""","""probability""",32.0,,22029521.0,1427366250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-26 10:37:41.542739,53665.0,6.0
,,2015-03-26 10:37:08.512043,rodeo_normal,1427366628.0,0,,1.0,main_w1_handler0,2249639,9045377,False,,863637,fasta,3330152.roundup,slurm,,132112168.0,corral-repl,,"""02d218b4d3a411e4b53a005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",19006870,,,"""non-rRNA, Len=28nt""","""png""",0,complete,,,"""large""","""probability""",32.0,,22029521.0,1427366623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-26 10:43:53.024679,53665.0,5.0
,,2015-03-26 10:40:26.026335,rodeo_normal,1427367989.0,0,,1.0,main_w2_handler0,2249645,9045434,False,,5487288,fasta,3330617.roundup,slurm,,132112168.0,corral-repl,,"""769f680ad3a411e4b294005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",19006967,,,"""non-rRNA, Len=28nt""","""png""",0,complete,,,"""large""","""probability""",32.0,,22029521.0,1427367978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-26 11:06:32.778564,53665.0,11.0
,,2015-03-26 10:39:56.593172,rodeo_normal,1427367660.0,0,,1.0,main_w2_handler0,2249644,9045416,False,,718342,fasta,3330519.roundup,slurm,,132112168.0,corral-repl,,"""66f00716d3a411e4b294005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",19006938,,,"""non-rRNA, Len=28nt""","""png""",0,complete,,,"""large""","""probability""",32.0,,22029521.0,1427367656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-26 11:01:04.617552,53665.0,4.0
,,2015-03-26 10:37:31.274407,rodeo_normal,1427367915.0,0,,1.0,main_w1_handler1,2249640,9045394,False,,1554573,fasta,3330592.roundup,slurm,,132112168.0,corral-repl,,"""1144c8e2d3a411e4b53a005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",19006898,,,"""non-rRNA, Len=28nt""","""png""",0,complete,,,"""large""","""probability""",32.0,,22029521.0,1427367910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-26 11:05:17.996296,53665.0,5.0
,,2015-06-19 08:24:43.618197,slurm_normal,1434708827.0,0,,1.0,main_w1_handler2,2348694,9690564,False,,280310994,fasta,4000052.roundup,slurm,,132112168.0,corral-repl,,"""984ce2de165c11e5a683005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""auto""","""mm10""",20065812,,,"""non-rRNA, Len=28nt""","""png""",0,complete,,,"""large""","""probability""",32.0,,22029521.0,1434708471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-06-19 10:13:49.236198,53665.0,356.0
,,2015-03-25 00:37:05.371370,rodeo_normal,1427243845.0,0,,1.0,main_w2_handler1,2246541,9029061,False,,886,fasta,3314294.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18982119,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21984319.0,1427243839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-25 00:37:26.731566,41337.0,6.0
,,2015-03-25 02:31:57.220198,rodeo_normal,1427250748.0,0,,1.0,main_w1_handler1,2246310,9029685,False,,17719,fasta,3314944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18966544,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",1,part,50,1,"""large""","""bits""",32.0,,21985907.0,1427250731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-25 02:32:29.204922,4690.0,17.0
,,2015-03-25 03:25:09.251343,rodeo_normal,1427253938.0,0,,1.0,main_w1_handler1,2248054,9029970,False,,17719,fasta,3315256.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",18986049,,,"""ATPase3 Sequence Logo""","""png""",1,part,30,1,"""large""","""bits""",32.0,,21985907.0,1427253923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-25 03:25:39.154472,4690.0,15.0
,,2015-03-30 16:39:17.319321,rodeo_normal,1427733590.0,0,,1.0,main_w2_handler1,2254096,9089744,False,,17719,fasta,3374346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",19065734,,,"""Galaxy-Rgenetics Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,21985907.0,1427733571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-30 16:39:53.529743,4690.0,19.0
,,2015-05-05 15:36:51.968427,slurm_normal,1430840242.0,0,,1.0,main_w2_handler0,2180559,9400584,False,,535,fasta,3731485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",19588132,,,"""AA Kidney G-to-C n=34""","""pdf""",0,complete,,,"""large""","""bits""",32.0,,21033610.0,1430840231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-05-05 15:37:27.398045,44041.0,11.0
,,2015-03-31 12:50:05.437749,rodeo_normal,1427806229.0,0,,1.0,main_w2_handler0,2180559,9101081,False,,517,fasta,3387349.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",19083438,,,"""G-to-C Normal Colon n=14""","""pdf""",0,complete,,,"""large""","""bits""",32.0,,21033610.0,1427806223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-03-31 12:50:33.112626,44041.0,6.0
,,2015-05-05 17:24:55.073525,slurm_normal,1430846717.0,0,,1.0,main_w1_handler0,2294477,9401895,False,,884366,fasta,3732711.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""auto""","""?""",19590059,,,"""AVC Sequence Logo""","""png""",0,complete,,,"""large""","""bits""",32.0,,22894132.0,1430846706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/0.4,0.4,,2015-05-05 17:25:20.350245,,11.0
