chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.col1,parameters.col1.__class__,parameters.col1.value,parameters.col2,parameters.col2.__class__,parameters.col2.value,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.title,parameters.xlab,parameters.ylab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-08 13:28:15.299532,slurm_normal_16gb,1467984542.0,0,,1.0,main_w2_handler0,2760844,13361543,False,,1029,tabular,7571552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""",,,"""4""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9cc58b01e33887f'}]",,"""Scatterplot""","""Asymptomatic expression levels""","""Symptomatic expression levels""",32.0,,31340358.0,1467984537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-08 13:29:05.218440,,5.0
,,2016-07-08 21:53:13.523708,slurm_normal_16gb,1468014832.0,0,,1.0,main_w1_handler1,2107480,13364826,False,,207230,tabular,7574755.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af1a9fdcea5eab97'}]",,"""Scatterplot""","""Rep2""","""Rep1""",32.0,,29851231.0,1468014829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-08 21:53:55.291834,55442.0,3.0
,,2016-05-17 05:56:04.765730,slurm_normal_16gb,1463464607.0,0,,1.0,main_w2_handler0,2702947,12914154,False,,2413,tabular,7108945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/echTel2.len""","""2""",,,"""1""",,,"""echTel2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4c6a7fb03d74e49'}]",,"""Scatterplot""","""Length (aa)""","""# of ORF1""",32.0,,28525375.0,1463464603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-05-17 05:56:51.248932,35039.0,4.0
,,2016-05-17 06:02:24.942747,slurm_normal_16gb,1463464990.0,0,,1.0,main_w1_handler0,2702947,12914308,False,,2413,tabular,7109048.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/echTel2.len""","""2""",,,"""1""",,,"""echTel2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4c6a7fb03d74e49'}]",,"""Scatterplot""","""Length (aa)""","""Number of ORF1""",32.0,,28525375.0,1463464986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-05-17 06:03:14.392268,35039.0,4.0
,,2016-07-08 14:45:08.628341,slurm_normal_16gb,1467989165.0,0,,1.0,main_w1_handler1,2752931,13362372,False,Job output deleted by user before job completed.,11520,tabular,7572238.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4""",,,"""5""",,,"""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2ff79bd0353b7d4'}]",,"""Scatterplot""","""V1""","""V2""",32.0,,30694181.0,1467989146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-08 14:46:07.442892,84653.0,19.0
,,2016-07-08 14:47:05.118075,slurm_normal_16gb,1467989264.0,0,,1.0,main_w1_handler1,2752931,13362405,False,,7107916,tabular,7572250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""8""",,,"""9""",,,"""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b547d26e4c8a46cd51'}]",,"""Scatterplot""","""A""","""C""",32.0,,30694181.0,1467989260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-08 14:47:45.643133,84653.0,4.0
,,2016-07-08 14:46:41.293199,slurm_normal_16gb,1467989232.0,0,,1.0,main_w1_handler0,2752931,13362403,False,,7121220,tabular,7572246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""8""",,,"""9""",,,"""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521d0eefdcfb68263'}]",,"""Scatterplot""","""A""","""B""",32.0,,30694181.0,1467989226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-08 14:47:13.484811,84653.0,6.0
,,2016-07-08 14:47:26.505171,slurm_normal_16gb,1467989277.0,0,,1.0,main_w1_handler0,2752931,13362408,False,,7088579,tabular,7572251.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""8""",,,"""9""",,,"""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51bab5c4e1da6978c'}]",,"""Scatterplot""","""A""","""D""",32.0,,30694181.0,1467989272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-08 14:48:02.169072,84653.0,5.0
,,2016-07-08 21:57:57.504360,slurm_normal_16gb,1468015113.0,0,,1.0,main_w1_handler1,2107480,13364854,False,,209233,tabular,7574797.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573d1544168122e8c'}]",,"""Scatterplot""","""Rep2""","""Rep1""",32.0,,29851231.0,1468015110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-08 21:58:35.071046,55442.0,3.0
,,2016-07-08 21:55:47.884088,slurm_normal_16gb,1468014978.0,0,,1.0,main_w1_handler1,2107480,13364841,False,,209350,tabular,7574782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b6393aeb5f5393c'}]",,"""Scatterplot""","""Rep2""","""Rep1""",32.0,,29851231.0,1468014974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-08 21:56:20.466435,55442.0,4.0
,,2016-09-17 07:15:24.905017,slurm_normal_16gb,1474096546.0,0,,1.0,main_w3_handler1,2822941,13870600,False,,9358368,tabular,8093986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""",,,"""4""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a07c6a46176b7225'}]",,"""Scatterplot""","""V1""","""V2""",32.0,,33000245.0,1474096540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-09-17 07:15:48.359965,,6.0
,,2017-05-04 00:49:02.269333,slurm_normal_16gb,1493858972.0,0,,1.0,main_w3_handler1,3095635,15741659,False,,46389,tabular,9851288.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""2""",,,"""?""",,"[{'src': 'hda', 'id': 29461072}]",,"""QTL-Seq Result""","""Chromosome 5 position (bp)""","""SNP-index""",32.0,,37398928.0,1493858948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-05-04 00:49:33.666580,104288.0,24.0
,,2016-07-07 16:59:14.378708,slurm_normal_16gb,1467910825.0,0,,1.0,main_w2_handler1,2739523,13355139,False,,429519,tabular,7564800.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4""",,,"""6""",,,"""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c043b46785026284'}]",,"""expression""","""WT""","""KO""",32.0,,30959893.0,1467910820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-07 17:00:29.328123,36650.0,5.0
,,2017-05-04 01:22:04.619612,slurm_normal_16gb,1493860949.0,0,,1.0,main_w4_handler1,3094853,15741761,False,,5097,mothur.freq,9851403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""2""",,,"""?""",,"[{'src': 'hda', 'id': 29434532}]",,"""QTL-SEQ results for windows""","""Chromosome 5 position""","""SNP-Index""",32.0,,37746998.0,1493860943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-05-04 01:22:30.811780,104377.0,6.0
,,2016-07-07 17:37:07.704840,slurm_normal_16gb,1467913100.0,0,,1.0,main_w2_handler0,2739523,13355513,False,,8630,tabular,7565216.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4""",,,"""5""",,,"""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba74760aa1e53c53'}]",,"""Scatterplot""","""KO""","""WT""",32.0,,30959893.0,1467913074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-07 17:38:26.131024,36650.0,26.0
,,2016-07-07 17:37:07.457866,slurm_normal_16gb,1467913080.0,0,,1.0,main_w2_handler1,2739523,13355512,False,,168851,tabular,7565215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4""",,,"""5""",,,"""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5445bdd63820060fb'}]",,"""Scatterplot""","""KO""","""WT""",32.0,,30959893.0,1467913073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-07 17:38:02.671964,36650.0,7.0
,,2016-03-23 12:55:09.762702,slurm_normal_16gb,1458737783.0,0,,1.0,main_w1_handler0,2604218,12234345,False,,842665,tabular,6448622.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""",,,"""3""",,,"""hg19""",23989748,,,"""8dpg vs 14dpg""","""8dpg TPM""","""14dpg TPM""",32.0,,28442476.0,1458737764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-03-23 12:56:26.091160,2927.0,19.0
,,2016-05-17 19:47:54.161066,slurm_normal_16gb,1463514508.0,0,,1.0,main_w1_handler0,690465,12922623,False,,13138824,tabular,7117128.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""4""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eec0ff019fc65c2f'}]",,"""coverage for c25""","""position on contig25""","""coverage""",32.0,,30270155.0,1463514501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-05-17 19:48:31.607585,12851.0,7.0
,,2016-05-17 19:40:37.758184,slurm_normal_16gb,1463514251.0,0,,1.0,main_w2_handler1,690465,12922415,False,,40271312,tabular,7117049.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""4""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3865e270d1c406c'}]",,"""Scatterplot""","""position on contig 34""","""coverage""",32.0,,30270155.0,1463514238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-05-17 19:44:14.929703,12851.0,13.0
,,2016-03-23 18:57:55.048948,slurm_normal_16gb,1458759660.0,0,,1.0,main_w1_handler0,2630766,12238481,False,,538,tabular,6452262.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""2""",,,"""?""",23994486,,,"""Scatterplot""","""V1""","""V2""",32.0,,28950726.0,1458759652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-03-23 19:01:04.959740,,8.0
,,2016-05-19 19:05:45.561111,slurm_normal_16gb,1463684776.0,0,,1.0,main_w1_handler0,2626384,12942800,False,,635577,tabular,7136417.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f85f464122639ce'}]",,"""RNA-seq data in SET-2 cells""","""log2FC(ruxolitinib/DMSO)""","""log2FC(CA/DMSO)""",32.0,,28884603.0,1463684770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-05-19 19:06:18.486660,74845.0,6.0
,,2016-03-24 06:01:52.162278,slurm_normal_16gb,1458799490.0,0,,1.0,main_w1_handler2,2628024,12241235,False,,1165169,tabular,6454314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""5""",,,"""?""",24001176,,,"""Scatterplot""","""V1""","""V2""",32.0,,28891112.0,1458799483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-03-24 06:04:52.348038,80162.0,7.0
,,2016-05-20 02:45:42.268132,slurm_normal_16gb,1463712505.0,0,,1.0,main_w2_handler0,2686094,12944678,False,,825004,bed,7138705.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529b9f2dc52cc8f12'}]",,"""Scatterplot""","""V1""","""V2""",32.0,,29824633.0,1463712499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-05-20 02:56:53.441763,65763.0,6.0
,,2016-05-20 03:42:23.598632,slurm_normal_16gb,1463715796.0,0,,1.0,main_w2_handler0,2711109,12944836,False,,13129014,tabular,7138915.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""",,,"""10""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5865a8fd7947a8595'}]",,"""Scatterplot""","""V1""","""V2""",32.0,,30247208.0,1463715790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-05-20 03:51:31.498022,26096.0,6.0
,,2016-07-11 19:11:38.565668,slurm_normal_16gb,1468264354.0,0,,1.0,main_w1_handler0,2757357,13377374,False,,848,tabular,7588420.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52cf86dbb7e56448a'}]",,"""Scatterplot""","""C1""","""V2""",32.0,,31272273.0,1468264345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-11 19:12:35.653170,,9.0
,,2017-05-04 01:17:22.238142,slurm_normal_16gb,1493860790.0,0,,1.0,main_w4_handler1,3094853,15741738,False,,48154,tabular,9851385.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""2""",,,"""?""",,"[{'src': 'hda', 'id': 29461213}]",,"""QTL-SEQ results""","""Chromosome 5 position (BP)""","""SNP-Index""",32.0,,37746998.0,1493860649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-05-04 01:19:53.354355,104377.0,141.0
,,2016-07-11 22:28:17.040613,slurm_normal_16gb,1468276141.0,0,,1.0,main_w1_handler0,2763492,13379327,False,,13643632,tabular,7590422.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""33""",,,"""34""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a0216eb26aa97f2'}]",,"""Scatterplot""","""V1""","""V2""",32.0,,30372961.0,1468276137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-07-11 22:29:03.846453,71521.0,4.0
,,2016-05-21 04:03:18.336640,slurm_normal_16gb,1464113148.0,0,,1.0,main_w2_handler0,2711004,12952340,False,,910491,tabular,7162890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""8""",,,"""8""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56427edea513cf1d2'}]",,"""Scatterplot""","""V1""","""V2""",32.0,,30317397.0,1464113124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-05-24 18:06:09.329043,,24.0
,,2016-09-20 09:32:04.949620,slurm_normal_16gb,1474364052.0,0,,1.0,main_w4_handler0,2683154,13891147,False,,172032222,bed,8114910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""5""",,,"""8""",,,"""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568e653b02f39fb4e'}]",,"""Scatterplot""","""V1""","""V2""",32.0,,32952641.0,1474363941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-09-20 09:34:14.106192,54621.0,111.0
,,2016-05-27 06:48:04.686887,slurm_normal_16gb,1464331717.0,0,,1.0,main_w1_handler0,2719506,12999095,False,Job output deleted by user before job completed.,302539,tabular,7186225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""",,,"""2""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52cfc1df91980bc8f'}]",,"""Scatterplot""","""V1""","""V2""",32.0,,30334839.0,1464331713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-05-27 06:48:39.661997,84783.0,4.0
,,2016-04-07 10:51:25.930261,slurm_normal_16gb,1460026311.0,0,,1.0,main_w2_handler1,2526235,12360924,False,,2441750,interval,6566090.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""10""",,,"""hg19""",24178318,,,"""Scatterplot""","""V1""","""V2""",32.0,,29466929.0,1460026301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-04-07 10:51:52.390823,2927.0,10.0
,,2016-04-07 10:53:16.783483,slurm_normal_16gb,1460026416.0,0,,1.0,main_w1_handler1,2526235,12360934,False,,2441750,interval,6566105.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""10""",,,"""hg19""",24178318,,,"""Scatterplot""","""HB p value""","""coverage repeat""",32.0,,29466929.0,1460026410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-04-07 10:53:39.338320,2927.0,6.0
,,2016-04-07 15:52:51.581529,slurm_normal_16gb,1460044395.0,0,,1.0,main_w1_handler0,2650169,12365731,False,,5070968,tabular,6569281.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""8""",,,"""8""",,,"""?""",24050625,,,"""Scatterplot""","""V1""","""V2""",32.0,,29026749.0,1460044384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2016-04-07 15:53:21.271475,80775.0,11.0
