create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.URL,parameters.URL_method,parameters.chromInfo,parameters.d,parameters.data_type,parameters.dbkey,parameters.gbgff,parameters.id,parameters.l,parameters.m,parameters.q,parameters.s,parameters.t,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-06-08 18:38:35.158189,slurm_normal,1433788748.0,0.0,,1.0,main_w1_handler1,2334253,9614577,False,,3926266.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=I:8767533..8771010&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""6cf2ecc0ff580db7bf22bfd74a55ea84""","""EXPRESSION_CHIP_PROFILES\u001eGENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""I:8767533..8771010""","""0""",,32.0,,23533755,1433788739.0,ok,1023996.0,wormbase,1.0.1,,2015-06-08 18:39:10.067266,26722.0,9.0
2015-06-08 18:42:25.335507,slurm_normal,1433788979.0,0.0,,1.0,main_w1_handler2,2334253,9614598,False,Job output deleted by user before job completed.,3926289.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=I:8767533..8771010&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""6cf2ecc0ff580db7bf22bfd74a55ea84""","""EXPRESSION_CHIP_PROFILES\u001eGENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""I:8767533..8771010""","""0""",,32.0,,23533755,1433788968.0,ok,1023996.0,wormbase,1.0.1,,2015-06-08 18:43:04.700558,26722.0,11.0
2015-06-12 16:58:24.379652,slurm_normal,1434128351.0,0.0,,1.0,main_w1_handler1,2339740,9644104,False,,3955807.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9060076..9071680&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9060076..9071680""","""0""",,32.0,,23612853,1434128338.0,ok,1023996.0,wormbase,1.0.1,,2015-06-12 16:59:15.800330,,13.0
2015-06-18 12:40:44.747049,slurm_normal,1434631273.0,0.0,,1.0,main_w1_handler2,2344680,9681685,False,,3991147.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=IV:8271520..8271580&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""9d6c9fafb787cb634b10ce988149f81a""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""IV:8271520..8271580""","""0""",,32.0,,23658263,1434631268.0,ok,1023996.0,wormbase,1.0.1,,2015-06-18 12:41:16.147565,64941.0,5.0
2015-06-15 20:39:19.868506,slurm_normal,1434400800.0,0.0,,1.0,main_w1_handler0,2296449,9657675,False,,3968065.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9048472..9083284&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""15ad356ee3b9582bec00888477ed4c60""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9048472..9083284""","""0""",,32.0,,22921075,1434400791.0,ok,1023996.0,wormbase,1.0.1,,2015-06-15 20:40:03.259098,63229.0,9.0
2015-12-09 19:32:34.341481,slurm_normal,1449689586.0,0.0,,1.0,main_w2_handler0,2526341,11131885,False,,5397174.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=V:6701539..6706093&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""a47a59a6d524a213c635f02db9a3142d""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""V:6701539..6706093""","""0""",,32.0,,26492950,1449689578.0,ok,1023996.0,wormbase,1.0.1,,2015-12-09 19:33:08.136182,74424.0,8.0
2015-08-14 22:56:18.772088,slurm_normal,1439593018.0,0.0,,1.0,main_w1_handler0,2400025,10122694,False,,4395412.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9048472..9083284&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""af884f1f0df53f667504af990a270dfe""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9048472..9083284""","""0""",,32.0,,24452287,1439593008.0,ok,1023996.0,wormbase,1.0.1,,2015-08-14 22:57:00.124966,,10.0
2015-08-14 22:57:33.399968,slurm_normal,1439593090.0,0.0,,1.0,main_w2_handler1,2409106,10122697,False,,4395421.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9048472..9083284&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""f1f0a62238bd82e13ee7b53eb15fa032""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9048472..9083284""","""0""",,32.0,,24693485,1439593082.0,ok,1023996.0,wormbase,1.0.1,,2015-08-14 22:58:12.903675,,8.0
2015-08-14 22:57:32.317600,slurm_normal,1439593099.0,0.0,,1.0,main_w1_handler2,2349553,10122696,False,,4395423.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9048472..9083284&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""63328b07153b9770e9a50c6a27cc1cea""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9048472..9083284""","""0""",,32.0,,23728775,1439593087.0,ok,1023996.0,wormbase,1.0.1,,2015-08-14 22:58:22.307434,,12.0
2015-09-18 15:34:15.718707,slurm_normal,1442590507.0,0.0,,1.0,main_w2_handler1,2422000,10354502,False,,4636932.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=X:963956..969953&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""e16a0206db5a73787bc83ec7e6fbd3ba""","""G4_MOTIF\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""X:963956..969953""","""0""",,32.0,,24892258,1442590485.0,ok,1023996.0,wormbase,1.0.1,,2015-09-18 15:35:12.370961,,22.0
2015-09-18 15:07:53.810282,slurm_normal,1442589013.0,0.0,,1.0,main_w1_handler1,2422000,10354396,False,,4636834.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=X:961957..967954&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""e16a0206db5a73787bc83ec7e6fbd3ba""","""VARIATIONS_TRANSPOSON_INSERTION_SITES\u001eG4_MOTIF\u001eREPEATS_TANDEM_AND_INVERTED\u001eDNA/GC Content\u001eSEQUENCE_SIMILARITY_WORMBASE_CORE_ESTS_AND_MRNAS_OTHER\u001eREPEATS_REPEAT_MASKER\u001eREPEATS_DUST\u001eSEGMENTAL_DUPLICATIONS\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""X:961957..967954""","""0""",,32.0,,24892258,1442589000.0,ok,1023996.0,wormbase,1.0.1,,2015-09-18 15:10:19.469131,,13.0
2015-08-17 20:28:35.203256,slurm_normal,1439843401.0,0.0,,1.0,main_w2_handler0,2410924,10136661,False,,4407687.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=I:2845737..2905734&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""5ac87b10af77dac963e3a1fe440f7bfa""","""YA_Adult_s_1.S-3.WS180.soap.sam1_header.sam.bam.sorted\u001eRNAseq_WIG_RAW\u001eYA_Young_Adult_25dC_46hrs_post-L1.alignments.gff3.sam.gz.bam.sorted\u001erainbow_itransRNA_YA\u001eEST_BEST\u001eEST_OTHER\u001eRNASEQ\u001eSAGE_TAGS\u001ePOLYSOMES\u001eSnyder_ANTIAMA_WIG_COMB_DAF16_POLII_L4YA\u001eREPEATS_REPEAT_MASKER\u001eSnyder_N2_WIG_COMB\u001eGENES\u001eLOCI:overview""","""application/x-gff3""","""I:2845737..2905734""","""0""",,32.0,,24718980,1439843356.0,ok,1023996.0,wormbase,1.0.1,,2015-08-17 20:30:05.775882,67867.0,45.0
2015-08-17 12:46:01.941495,slurm_normal,1439815598.0,0.0,,1.0,main_w1_handler0,2410564,10134222,False,,4405464.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9048472..9083284&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""f726e7a5b5a4750c1e41593ab7699b99""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9048472..9083284""","""0""",,32.0,,24714879,1439815593.0,ok,1023996.0,wormbase,1.0.1,,2015-08-17 12:46:41.733743,,5.0
2015-08-15 21:46:59.628395,slurm_normal,1439675254.0,0.0,,1.0,main_w1_handler0,2409106,10126855,False,,4398777.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9048472..9083284&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""dfa0b1fe0fb35a9c16dca10fc49a9b2b""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9048472..9083284""","""0""",,32.0,,24693485,1439675248.0,ok,1023996.0,wormbase,1.0.1,,2015-08-15 21:47:37.731510,,6.0
2015-09-21 05:12:39.552439,slurm_normal,1442812394.0,0.0,,1.0,main_w1_handler0,1277375,10370221,False,,4651285.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9048472..9083284&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""43a7602e71f2bb3ac9e3eef92042d3e3""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9048472..9083284""","""0""",,32.0,,25294509,1442812386.0,ok,1023996.0,wormbase,1.0.1,,2015-09-21 05:13:17.006284,30384.0,8.0
2015-09-24 19:37:46.632581,slurm_normal,1443123879.0,0.0,,1.0,main_w2_handler1,2427547,10413445,False,,4691390.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9048472..9083284&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""d59debe9b76da22ba10cd7497e0e2047""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9048472..9083284""","""0""",,32.0,,25359065,1443123811.0,ok,1023996.0,wormbase,1.0.1,,2015-09-24 19:44:45.377001,68532.0,68.0
2015-09-27 10:19:10.745225,slurm_normal,1443349185.0,0.0,,1.0,main_w2_handler1,2452712,10439403,False,,4717865.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=IV:20000..40000&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""62afd88c21d94156d355b8f2dd369989""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""IV:20000..40000""","""0""",,32.0,,25387789,1443349170.0,ok,1023996.0,wormbase,1.0.1,,2015-09-27 10:19:47.602055,,15.0
2015-10-27 09:52:51.736806,slurm_normal,1445939602.0,0.0,,1.0,main_w2_handler0,2486553,10742432,False,,5002234.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9048472..9083284&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""efb463ee86dc9abc5e0840841fab7f18""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9048472..9083284""","""0""",,32.0,,25915607,1445939591.0,ok,1023996.0,wormbase,1.0.1,,2015-10-27 09:53:25.289574,,11.0
2015-10-06 21:12:16.717693,slurm_normal,1444165964.0,0.0,,1.0,main_w2_handler1,2462590,10513610,False,,4788801.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9060076..9071680&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""38e1970683002610d3b2091771d956d4""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9060076..9071680""","""0""",,32.0,,25536226,1444165957.0,ok,1023996.0,wormbase,1.0.1,,2015-10-06 21:12:46.331811,,7.0
2015-11-06 01:24:11.099412,slurm_normal,1446773453.0,0.0,,1.0,main_w2_handler0,2497494,10831558,False,,5086785.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=IV:1..17493829&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""b7fce6e07f16bcdc4b30762d3fe423b3""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""IV:1..17493829""","""0""",,32.0,,26132272,1446773370.0,ok,1023996.0,wormbase,1.0.1,,2015-11-06 01:30:57.553048,72831.0,83.0
2015-11-06 19:57:08.507279,slurm_normal,1446839845.0,0.0,,1.0,main_w1_handler0,2498461,10838786,False,,5093763.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=II:175222..178219&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""f2247032f03f770ff331ff273c8d8add""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""II:175222..178219""","""0""",,32.0,,26144936,1446839839.0,ok,1023996.0,wormbase,1.0.1,,2015-11-06 19:57:28.368424,,6.0
2015-11-06 20:00:52.412707,slurm_normal,1446840296.0,0.0,,1.0,main_w1_handler2,2498461,10838823,False,,5093810.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=II:1..15279421&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""f2247032f03f770ff331ff273c8d8add""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""II:1..15279421""","""0""",,32.0,,26144936,1446840065.0,ok,1023996.0,wormbase,1.0.1,,2015-11-06 20:04:57.568116,,231.0
2015-11-26 17:43:59.493449,slurm_normal,1448559916.0,0.0,,1.0,main_w1_handler0,2512049,11016943,False,,5275319.roundup,slurm,,132112168.0,corral-repl,,"""http://www.wormbase.org/tools/genome/gbrowse/c_elegans_PRJNA13758?q=III:9048472..9083284&s=0&d=edit&dbkey=c_elegans_PRJNA13758&t=""","""post""","""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""edit""","""auto""","""c_elegans_PRJNA13758""","""save gff3""","""615d2ef55c026b8e454305afa985a21b""","""GENES\u001eVARIATIONS_POLYMORPHISMS\u001eLOCI:overview""","""application/x-gff3""","""III:9048472..9083284""","""0""",,32.0,,26346143,1448559895.0,ok,1023996.0,wormbase,1.0.1,,2015-11-26 17:45:26.016227,,21.0
