create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.basename,parameters.chromInfo,parameters.db,parameters.dbkey,parameters.input.values,parameters.org,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-22 11:30:29.632837,slurm_normal,1498131788.0,0,,1.0,main_w3_handler0,3158122,16163264,False,,637908,bed,10240977.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 30125385}]","""human""",32.0,,38718145,1498131783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-06-22 11:43:17.284296,,5.0
2017-06-28 20:25:59.466514,slurm_normal,1498681608.0,0,,1.0,main_w3_handler0,3020953,16217041,False,,1436870,bed,10293290.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","""dm6""","[{'src': 'hda', 'id': 30225364}]","""drosophila""",32.0,,38975715,1498681603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-06-28 20:26:53.490363,101497.0,5.0
2017-07-05 08:40:39.617368,slurm_normal,1499244058.0,0,,1.0,main_w4_handler1,3133788,16260260,False,,5293,bed,10331870.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/?.len""","""hg38""","""?""","[{'src': 'hda', 'id': 29833620}]","""human""",32.0,,38235644,1499244055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-07-05 08:41:00.441363,75235.0,3.0
2017-07-12 17:04:33.422787,slurm_normal,1499879092.0,0,,1.0,main_w4_handler1,3190536,16322822,False,,139897,bed,10389101.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 30458626}]","""human""",32.0,,38952750,1499879088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-07-12 17:04:57.712157,108261.0,4.0
2017-07-13 08:09:11.286440,slurm_normal,1499933364.0,0,,1.0,main_w4_handler0,3188770,16329029,False,,8381,bed,10395565.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/?.len""","""mm10""","""?""","[{'src': 'hda', 'id': 30449032}]","""mouse""",32.0,,39279489,1499933360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-07-13 08:09:29.079112,108718.0,4.0
2017-07-25 15:45:56.678404,slurm_normal,1500997652.0,0,,1.0,main_w3_handler0,3093550,16414894,False,,206345,bed,10479831.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 30593028}]","""human""",32.0,,37685785,1500997646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-07-25 15:47:39.602450,104949.0,6.0
2017-09-30 00:20:17.083097,slurm_normal,1506730825.0,0,,1.0,main_w4_handler1,2852793,16976014,False,,846,bed,11043781.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""mm10""","[{'src': 'hda', 'id': 31485662}]","""mouse""",32.0,,40452841,1506730821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-09-30 00:20:27.568589,47785.0,4.0
2017-07-31 15:38:58.372432,slurm_normal,1501515555.0,0,,1.0,main_w3_handler1,3207896,16469561,False,,16070,bed,10537796.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/?.len""","""hg19""","""?""","[{'src': 'hda', 'id': 30698539}]","""human""",32.0,,39618631,1501515550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-07-31 15:39:18.247705,109611.0,5.0
2017-10-07 19:32:33.707325,slurm_normal,1507404762.0,0,,1.0,main_w3_handler1,3240761,17046729,False,,2127029,bed,11104425.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 31595737}]","""human""",32.0,,40221893,1507404757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-10-07 19:32:44.540693,6102.0,5.0
2017-08-20 22:55:02.948814,slurm_normal,1503269761.0,0,,1.0,main_w3_handler1,3189796,16618673,False,,72143535,bed,10690312.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""","""danRer10""","[{'src': 'hda', 'id': 30929884}]","""Zebrafish""",32.0,,39256787,1503269709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-08-20 22:56:03.311649,108865.0,52.0
2017-08-20 22:55:33.856034,slurm_normal,1503269794.0,0,,1.0,main_w3_handler1,3189796,16618677,False,,83701754,bed,10690321.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""","""danRer10""","[{'src': 'hda', 'id': 30929885}]","""Zebrafish""",32.0,,39256787,1503269740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-08-20 22:56:36.684014,108865.0,54.0
2017-08-23 12:20:13.742207,slurm_normal,1503490823.0,0,,1.0,main_w3_handler0,3195241,16639746,False,,535891,gtf,10712071.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/?.len""","""mm9""","""?""","[{'src': 'hda', 'id': 30650278}]","""mouse""",32.0,,39984934,1503490819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-08-23 12:20:24.580545,94532.0,4.0
2017-08-31 02:59:57.326227,slurm_normal,1504148408.0,0,,1.0,main_w4_handler1,3232393,16699940,False,,9171,bed,10772383.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""mm9""","[{'src': 'hda', 'id': 31054124}]","""mouse""",32.0,,40038754,1504148403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-08-31 03:00:10.816377,44428.0,5.0
2017-08-31 02:59:57.068384,slurm_normal,1504148420.0,0,,1.0,main_w3_handler0,3232393,16699939,False,,14103,bed,10772384.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""mm9""","[{'src': 'hda', 'id': 31054123}]","""mouse""",32.0,,40038754,1504148407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-08-31 03:00:22.612368,44428.0,13.0
2017-09-05 19:07:51.495501,slurm_normal,1504638486.0,0,,1.0,main_w3_handler0,3243343,16740449,False,,3441991,bed,10809914.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""hg19""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 31114713}]","""human""",32.0,,40283293,1504638481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-09-05 19:08:07.629701,110984.0,5.0
2017-09-05 19:31:47.351461,slurm_normal,1504639921.0,0,,1.0,main_w3_handler1,3243343,16740605,False,,2277729,bed,10810079.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""hg19""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 31115082}]","""human""",32.0,,40283293,1504639916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-09-05 19:32:05.044912,110984.0,5.0
2017-09-08 16:18:40.779807,slurm_normal,1504887978.0,0,,1.0,main_w4_handler1,3229717,16774146,False,,503658568,bed,10841796.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 30979293}]","""human""",32.0,,40005489,1504887556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-09-08 16:26:31.692885,110428.0,422.0
2017-09-20 08:14:45.667156,slurm_normal,1505895300.0,0,,1.0,main_w4_handler0,3239766,16872359,False,,2643749,bed,10937637.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 31318057}]","""human""",32.0,,40587269,1505895295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-09-20 08:15:04.261330,110884.0,5.0
2017-09-20 08:14:45.996056,slurm_normal,1505895338.0,0,,1.0,main_w3_handler0,3239766,16872360,False,,3676298,bed,10937644.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 31318058}]","""human""",32.0,,40587269,1505895332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-09-20 08:15:53.584483,110884.0,6.0
2017-10-04 15:56:05.942558,slurm_normal,1507132601.0,0,,1.0,main_w4_handler1,3204110,17024723,False,,4147864,bed,11080137.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 30921833}]","""human""",32.0,,40973627,1507132596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-10-04 15:56:58.102388,109437.0,5.0
2017-09-25 13:42:46.024119,slurm_normal,1506346994.0,0,,1.0,main_w4_handler0,605821,16923049,False,,333902,bed,10991862.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""mm9""","[{'src': 'hda', 'id': 31404089}]","""mouse""",32.0,,40111844,1506346990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-09-25 13:43:22.760321,12956.0,4.0
2017-10-13 10:17:22.807704,slurm_normal,1507889856.0,0,,1.0,main_w3_handler1,3285799,17093781,False,,378914,bed,11150199.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""hg19""","""?""","[{'src': 'hda', 'id': 31672197}]","""human""",32.0,,40131679,1507889851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-10-13 10:17:40.853464,97958.0,5.0
2017-10-16 07:39:27.594690,slurm_normal,1508139621.0,0,,1.0,main_w3_handler1,3121386,17108888,False,,603003622,vcf,11166055.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 29713935}]","""human""",32.0,,40700789,1508139570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-10-16 07:40:23.070193,42102.0,51.0
2017-10-16 18:17:28.038475,slurm_normal,1508177854.0,0,,1.0,main_w4_handler0,1927516,17115286,False,,52653,bed,11172577.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""mm10""","[{'src': 'hda', 'id': 31708184}]","""mouse""",32.0,,41161578,1508177850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-10-16 18:17:37.114566,49587.0,4.0
2018-01-21 03:04:57.504051,slurm_normal,1516503911.0,0,,1.0,main_w4_handler1,2202343,18098496,False,,33727,bed,12178354,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""hg19""","""?""","[{'src': 'hda', 'id': 33413997}]","""human""",32.0,,42944404,1516503907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2018-01-21 03:05:12.811193,59484.0,4.0
2017-11-07 20:06:51.770218,reserved_normal,1510085306.0,0,,1.0,main_w4_handler0,3315578,17372538,False,,24531,bed,11430576.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""hg38""","[{'src': 'hda', 'id': 32135574}]","""human""",32.0,,40570174,1510085300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-11-07 20:08:29.568604,5254.0,6.0
2017-11-07 20:07:04.847861,reserved_normal,1510085306.0,0,,1.0,main_w4_handler0,3315578,17372540,False,,320,bed,11430579.roundup,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 32135576}]","""human""",32.0,,40570174,1510085300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-11-07 20:08:31.476600,5254.0,6.0
2017-11-10 15:00:49.342983,slurm_normal,1510326058.0,0,,1.0,main_w4_handler1,3320205,17410866,False,,4492,bed,11472705,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""hg19""","""?""","[{'src': 'hda', 'id': 32231683}]","""human""",32.0,,41913709,1510326054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-11-10 15:01:00.203746,,4.0
2017-11-16 15:01:56.075188,slurm_normal,1510844582.0,0,,1.0,main_w4_handler0,3303131,17482960,False,,114388148,bed,11540768,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""SacCer3""","""sacCer3""","[{'src': 'hda', 'id': 32354536}]","""Saccharomyces cerevisiae""",32.0,,41723222,1510844545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-11-16 15:03:10.774035,114694.0,37.0
2018-01-12 13:14:30.065715,slurm_normal,1515762878.0,0,,1.0,main_w4_handler1,3390373,18015524,False,,13496,bed,12092762,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","[{'src': 'hda', 'id': 33284080}]","""human herpesvirus 4""",32.0,,43161917,1515762874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2018-01-12 13:14:41.649531,61464.0,4.0
2017-12-09 01:48:06.162578,slurm_normal,1512784097.0,0,,1.0,main_w3_handler0,3358551,17753140,False,,1091,gff,11820569,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""hg19""","""?""","[{'src': 'hda', 'id': 32814703}]","""human""",32.0,,42536756,1512784093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-12-09 01:48:18.990724,,4.0
2017-12-12 05:16:57.172383,slurm_normal,1513055837.0,0,,1.0,main_w3_handler1,3362183,17779796,False,,53862446,gtf,11847976,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal5.len""","""galGal5""","""galGal5""","[{'src': 'hda', 'id': 32868293}]","""chicken""",32.0,,42361411,1513055825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2017-12-12 05:17:19.178164,80151.0,12.0
2018-01-23 06:55:03.521008,slurm_normal,1516690521.0,0,,1.0,main_w4_handler1,3401062,18129086,False,,1772706,bed,12208745,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""hg18""","""?""","[{'src': 'hda', 'id': 33455588}]","""human""",32.0,,43287106,1516690514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2018-01-23 06:55:22.497839,119541.0,7.0
2018-01-30 03:27:45.699492,slurm_normal,1517282879.0,0,,1.0,main_w4_handler0,3269112,18196798,False,,154231,bed,12277613,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 33565676}]","""human""",32.0,,43029391,1517282874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2018-01-30 03:28:00.247965,103291.0,5.0
2018-01-31 19:39:47.635729,slurm_normal,1517427605.0,0,,1.0,main_w4_handler1,3385400,18216063,False,,26985579,bed,12296289,slurm,,132112168.0,corral-repl,,"""http://genome.ucsc.edu""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""hg19""","[{'src': 'hda', 'id': 33352233}]","""human""",32.0,,43057544,1517427593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_links/2.26.0.0,2.26.0.0,,2018-01-31 19:40:07.357445,,12.0
