chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageType,parameters.advancedOpt.colors,parameters.advancedOpt.outFileNameData,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotType,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.scaleRegions.__current_case__,parameters.scaleRegions.endLabel,parameters.scaleRegions.showScaleRegionsOpt,parameters.scaleRegions.startLabel,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-22 16:52:57.191028,slurm_normal,1487782972.0,0,1.0,main_w3_handler1,3000403,15109436,False,,9264340.roundup,slurm,,787284,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,500 bp minus,lines,11,,WT_1 WT_2 hst34_1R hst34_2R hst34_1D hst34_2D,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28465597}]",0,,,,no,1,TTS,yes,TSS,32.0,,35332710.0,1487782937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 17:02:56.064027,97775,35.0
,,2017-02-22 17:04:44.607074,slurm_normal,1487783565.0,0,1.0,main_w3_handler1,3002946,15109625,False,,9264477.roundup,slurm,,1357,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,true,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28465882}]",1,200,png,false,yes,0,,no,,32.0,,36179457.0,1487783478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 17:12:50.466407,57609,87.0
,,2017-02-22 16:54:33.770545,slurm_normal,1487783799.0,0,1.0,main_w4_handler1,2987892,15109466,False,,9264513.roundup,slurm,,40577382,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28465632}]",0,,,,no,1,TES,yes,TSS,32.0,,35974688.0,1487783747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 17:16:42.427863,82005,52.0
,,2017-02-22 18:50:14.292870,slurm_normal,1487790471.0,0,1.0,main_w4_handler1,3002946,15110799,False,,9265678.roundup,slurm,,887,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,true,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28467689}]",1,200,png,false,yes,0,,no,,32.0,,36179457.0,1487790455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 19:07:53.267473,57609,16.0
,,2017-02-22 19:47:18.865543,slurm_normal,1487793396.0,0,1.0,main_w3_handler0,3002946,15111305,False,,9266135.roundup,slurm,,436,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,true,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28468378}]",0,,,,no,0,,no,,32.0,,36179457.0,1487793380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 19:56:38.809540,57609,16.0
,,2017-02-22 21:09:33.778322,slurm_normal,1487798142.0,0,1.0,main_w3_handler0,3002946,15112135,False,,9266896.roundup,slurm,,474,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,true,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28469646}]",0,,,,no,0,,no,,32.0,,36179457.0,1487798108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 21:15:46.411385,57609,34.0
,,2017-02-22 21:09:30.789898,slurm_normal,1487798008.0,0,1.0,main_w4_handler1,3002946,15112129,False,,9266881.roundup,slurm,,485,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,true,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28469302}]",0,,,,no,0,,no,,32.0,,36179457.0,1487797988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 21:13:32.171565,57609,20.0
,,2017-02-22 21:09:33.276452,slurm_normal,1487798342.0,0,1.0,main_w3_handler1,3002946,15112134,False,,9266929.roundup,slurm,,476,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,true,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28469314}]",0,,,,no,0,,no,,32.0,,36179457.0,1487798326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 21:19:05.799698,57609,16.0
,,2017-02-22 21:09:31.307695,slurm_normal,1487798126.0,0,1.0,main_w3_handler1,3002946,15112130,False,,9266899.roundup,slurm,,484,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,true,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28469303}]",0,,,,no,0,,no,,32.0,,36179457.0,1487798108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-22 21:15:30.174997,57609,18.0
,,2017-02-23 04:51:07.649385,slurm_normal,1487825729.0,0,1.0,main_w4_handler0,1988381,15114953,False,,9269530.roundup,slurm,,461600,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,#b22222 #1e90ff #006400,false,false,5,Nucleosome occupancy at TSS,fill,11,,WT,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",,"[{'src': 'hda', 'id': 28474255}]",0,,,,no,0,,no,,32.0,,36236842.0,1487825713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-23 04:55:31.395435,51451,16.0
,,2017-02-23 05:33:30.414681,slurm_normal,1487828255.0,0,1.0,main_w3_handler1,1988381,15115080,False,,9269652.roundup,slurm,,1600727,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",,"[{'src': 'hda', 'id': 28474401}]",0,,,,no,0,,no,,32.0,,36236842.0,1487828239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-23 05:37:36.920814,51451,16.0
,,2017-02-23 19:50:11.628234,slurm_normal,1487880666.0,0,1.0,main_w4_handler0,1763655,15122392,False,,9276354.roundup,slurm,,5511574,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,#239cc4 #1800cc ,false,true,5,,lines,11,NC12-genes-T0,dim-1 WT,yes,1.0,,,,,yes,2.2,0.49,"""/galaxy-repl/main/files/018/679/dataset_18679766.dat""","""Neurospora_crassa_v12_fixed-LGVI""",,"[{'src': 'hda', 'id': 28289410}]",1,600,png,false,yes,1,      TTS,yes,      TSS,32.0,,36252117.0,1487879734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-23 20:37:05.112900,43771,932.0
,,2017-04-24 09:29:28.374478,slurm_normal,1493026334.0,0,1.0,main_w4_handler1,2407533,15659546,False,,9775797.roundup,slurm,,739705,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,blue red,false,true,8,,lines,4,TP73,Healthy Asthma,yes,1.0,,,,,yes,100.0,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29332437}]",1,300,eps,false,yes,0,,no,,32.0,,36165392.0,1493026310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-04-24 09:32:17.128926,51408,24.0
,,2017-02-23 15:44:19.060164,slurm_normal,1487865172.0,0,1.0,main_w4_handler1,2984536,15119618,False,,9273898.roundup,slurm,,776871,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,red blue black green,false,false,5,,lines,11,,H3K27ac P65 BRD4 H3K4me3,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28479955}]",0,,,,no,0,,no,,32.0,,35330310.0,1487865128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.6.0,2.3.6.0,,2017-02-23 15:52:57.609346,84399,44.0
