chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-10 15:55:50.105998,rodeo_normal,1426002961.0,0,,1.0,main_w1_handler0,2171591,8909244,False,,4238,txt,3093384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18805606,,,32.0,,21684895.0,1426002957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 15:56:05.010990,46616.0,4.0
,,2015-03-10 19:04:29.919150,rodeo_normal,1426014303.0,0,,1.0,main_w2_handler0,2233229,8910883,False,,9387,tabular,3096555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808043,,,32.0,,21697515.0,1426014299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:05:07.923259,,4.0
,,2015-03-10 19:03:41.767933,rodeo_normal,1426014331.0,0,,1.0,main_w1_handler0,2233229,8910874,False,,9615,tabular,3096568.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808052,,,32.0,,21697515.0,1426014327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:05:33.035811,,4.0
,,2015-03-10 19:03:46.998705,rodeo_normal,1426014318.0,0,,1.0,main_w2_handler1,2233229,8910875,False,,9547,tabular,3096565.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808051,,,32.0,,21697515.0,1426014315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:05:21.271948,,3.0
,,2015-03-10 19:03:51.413982,rodeo_normal,1426014342.0,0,,1.0,main_w1_handler0,2233229,8910876,False,,9599,tabular,3096581.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808049,,,32.0,,21697515.0,1426014340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:05:44.470117,,2.0
,,2015-03-10 19:03:56.260949,rodeo_normal,1426014386.0,0,,1.0,main_w1_handler0,2233229,8910877,False,,9542,tabular,3096606.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808048,,,32.0,,21697515.0,1426014375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:06:29.685646,,11.0
,,2015-03-10 19:04:03.021371,rodeo_normal,1426014354.0,0,,1.0,main_w2_handler1,2233229,8910878,False,,9609,tabular,3096583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808047,,,32.0,,21697515.0,1426014351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:06:00.417367,,3.0
,,2015-03-10 19:04:08.798824,rodeo_normal,1426014379.0,0,,1.0,main_w2_handler1,2233229,8910879,False,,9547,tabular,3096610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808046,,,32.0,,21697515.0,1426014376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:06:23.767690,,3.0
,,2015-03-10 19:04:14.914000,rodeo_normal,1426014330.0,0,,1.0,main_w1_handler1,2233229,8910881,False,,9385,tabular,3096569.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808045,,,32.0,,21697515.0,1426014327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:05:32.383216,,3.0
,,2015-03-10 19:04:20.500567,rodeo_normal,1426014342.0,0,,1.0,main_w1_handler1,2233229,8910882,False,,9330,tabular,3096579.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808044,,,32.0,,21697515.0,1426014340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:05:47.803442,,2.0
,,2015-03-10 19:04:36.944734,rodeo_normal,1426014420.0,0,,1.0,main_w1_handler0,2233229,8910884,False,,9331,tabular,3096619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808042,,,32.0,,21697515.0,1426014416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:07:02.772326,,4.0
,,2015-03-10 19:04:42.681558,rodeo_normal,1426014426.0,0,,1.0,main_w2_handler1,2233229,8910885,False,,9557,tabular,3096621.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808041,,,32.0,,21697515.0,1426014421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:07:11.013458,,5.0
,,2015-03-10 19:04:51.265020,rodeo_normal,1426014368.0,0,,1.0,main_w2_handler1,2233229,8910886,False,,9503,tabular,3096596.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808040,,,32.0,,21697515.0,1426014365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:06:13.151517,,3.0
,,2015-03-10 19:04:58.715929,rodeo_normal,1426014410.0,0,,1.0,main_w1_handler1,2233229,8910887,False,,9599,tabular,3096604.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808039,,,32.0,,21697515.0,1426014375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:06:53.465098,,35.0
,,2015-03-10 19:05:06.474782,rodeo_normal,1426014318.0,0,,1.0,main_w2_handler0,2233229,8910888,False,,9542,tabular,3096563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808038,,,32.0,,21697515.0,1426014315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:05:22.662689,,3.0
,,2015-03-10 19:05:13.730114,rodeo_normal,1426014553.0,0,,1.0,main_w1_handler0,2233229,8910889,False,,9600,tabular,3096627.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808037,,,32.0,,21697515.0,1426014437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:09:15.819649,,116.0
,,2015-03-10 19:05:21.128789,rodeo_normal,1426014333.0,0,,1.0,main_w2_handler0,2233229,8910890,False,,9539,tabular,3096571.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18808036,,,32.0,,21697515.0,1426014330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-10 19:05:37.120867,,3.0
,,2015-03-11 02:39:31.100077,rodeo_normal,1426041581.0,0,,1.0,main_w1_handler0,2171591,8913434,False,,4132,txt,3101666.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18811517,,,32.0,,21707496.0,1426041578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-11 02:39:42.778892,46616.0,3.0
,,2015-03-11 02:39:48.560910,rodeo_normal,1426041598.0,0,,1.0,main_w2_handler0,2171591,8913435,False,,4140,txt,3101668.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18811518,,,32.0,,21707496.0,1426041596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-11 02:40:00.908208,46616.0,2.0
,,2015-03-11 02:40:00.064455,rodeo_normal,1426041610.0,0,,1.0,main_w2_handler1,2171591,8913436,False,,4136,txt,3101670.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18811519,,,32.0,,21707496.0,1426041608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-11 02:40:13.718919,46616.0,2.0
,,2015-03-11 02:40:07.627318,rodeo_normal,1426041618.0,0,,1.0,main_w1_handler1,2171591,8913437,False,,4024,txt,3101674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18811520,,,32.0,,21707496.0,1426041615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-11 02:40:19.964219,46616.0,3.0
,,2015-03-11 14:55:54.109372,rodeo_normal,1426085768.0,0,,1.0,main_w2_handler0,2205878,8916993,False,,7850,txt,3109642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18815960,,,32.0,,21663484.0,1426085765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-11 14:56:11.319314,59632.0,3.0
,,2015-03-12 13:28:59.279327,rodeo_normal,1426166954.0,0,,1.0,main_w1_handler0,2230989,8928931,False,,2909,txt,3132175.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18832173,,,32.0,,21360219.0,1426166951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-12 13:29:16.972318,46122.0,3.0
,,2015-03-12 13:47:18.728385,rodeo_normal,1426168069.0,0,,1.0,main_w2_handler0,2230989,8929196,False,,2812,txt,3132900.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18832549,,,32.0,,21360219.0,1426168066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-12 13:47:56.680663,46122.0,3.0
,,2015-03-12 18:01:39.167990,rodeo_normal,1426184314.0,0,,1.0,main_w2_handler0,1312032,8934946,False,,10082,txt,3143518.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18839226,,,32.0,,21400509.0,1426184310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-12 18:18:38.670370,8187.0,4.0
,,2015-03-12 18:01:54.622638,rodeo_normal,1426184367.0,0,,1.0,main_w2_handler1,1312032,8934950,False,,10213,txt,3143540.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18839229,,,32.0,,21400509.0,1426184364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-12 18:19:30.407200,8187.0,3.0
,,2015-03-12 20:06:23.351712,rodeo_normal,1426205770.0,0,,1.0,main_w1_handler1,2235940,8935720,False,,10256,txt,3149824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18840805,,,32.0,,21400509.0,1426205767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-13 00:16:11.420050,8187.0,3.0
,,2015-03-12 20:06:54.770303,rodeo_normal,1426205669.0,0,,1.0,main_w1_handler1,2235940,8935746,False,,10425,txt,3149810.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18840806,,,32.0,,21400509.0,1426205666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2015-03-13 00:14:30.428167,8187.0,3.0
,,2017-02-22 22:43:57.045974,slurm_normal,1487803472.0,0,,1.0,main_w4_handler1,3006509,15113032,False,,11868,tabular,9267657.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28471063}]",,32.0,,36044913.0,1487803458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-02-22 22:44:33.792046,100173.0,14.0
,,2017-02-22 20:04:03.666325,slurm_normal,1487793858.0,0,,1.0,main_w4_handler0,3006464,15111527,False,,11888,tabular,9266241.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28468640}]",,32.0,,36044913.0,1487793853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-02-22 20:04:21.465435,100173.0,5.0
,,2017-02-22 20:04:05.601120,slurm_normal,1487793863.0,0,,1.0,main_w4_handler1,3006464,15111531,False,,11888,tabular,9266243.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28468646}]",,32.0,,36044913.0,1487793857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-02-22 20:04:26.854051,100173.0,6.0
,,2017-02-22 22:43:56.302787,slurm_normal,1487803458.0,0,,1.0,main_w4_handler1,3006509,15113030,False,,11995,tabular,9267655.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28471061}]",,32.0,,36044913.0,1487803451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-02-22 22:44:19.638214,100173.0,7.0
,,2017-02-22 22:43:55.886232,slurm_normal,1487803449.0,0,,1.0,main_w4_handler0,3006509,15113029,False,,11878,tabular,9267651.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28471060}]",,32.0,,36044913.0,1487803441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-02-22 22:44:13.886943,100173.0,8.0
,,2017-06-03 13:13:28.530262,slurm_normal,1496495625.0,0,,1.0,main_w3_handler0,3130902,16005050,False,,3561,txt,10098732.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm8.len""","""mm8""",,"[{'src': 'hda', 'id': 29875333}]",,32.0,,38417760.0,1496495621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-06-03 13:13:47.873186,106768.0,4.0
,,2017-06-03 13:13:28.851918,slurm_normal,1496495625.0,0,,1.0,main_w3_handler1,3130902,16005051,False,,3562,txt,10098731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29875334}]",,32.0,,38417760.0,1496495621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-06-03 13:13:46.587251,106768.0,4.0
,,2017-02-23 18:43:39.856677,slurm_normal,1487877472.0,0,,1.0,main_w4_handler0,2998160,15121678,False,,25431,txt,9276011.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28483107}]",,32.0,,36249671.0,1487877467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-02-23 19:17:55.257169,75340.0,5.0
,,2017-02-23 21:53:22.562372,slurm_normal,1487887747.0,0,,1.0,main_w3_handler0,3008124,15123607,False,,9630,txt,9277588.roundup,slurm,,132112168.0,corral-repl,,"""78e9c97afa1211e6929e005056a51846""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,"[{'src': 'hda', 'id': 28487697}]","""FASTQ Quality Trimmer on Cd1""",32.0,,,1487887743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-02-23 22:09:09.412257,99008.0,4.0
,,2017-02-23 21:53:21.901103,slurm_normal,1487887321.0,0,,1.0,main_w4_handler1,3008124,15123604,False,,9633,txt,9277530.roundup,slurm,,132112168.0,corral-repl,,"""78e9c97afa1211e6929e005056a51846""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,"[{'src': 'hda', 'id': 28487695}]","""FASTQ Quality Trimmer on data Cd3""",32.0,,,1487887316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-02-23 22:02:04.024188,99008.0,5.0
,,2017-02-23 21:53:23.598827,slurm_normal,1487887611.0,0,,1.0,main_w4_handler1,3008124,15123610,False,,9626,txt,9277569.roundup,slurm,,132112168.0,corral-repl,,"""78e9c97afa1211e6929e005056a51846""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,"[{'src': 'hda', 'id': 28487699}]","""FASTQ Quality Trimmer on Ag2""",32.0,,,1487887606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-02-23 22:06:52.765711,99008.0,5.0
,,2017-02-23 21:53:24.966988,slurm_normal,1487887621.0,0,,1.0,main_w4_handler1,3008124,15123613,False,,9635,txt,9277570.roundup,slurm,,132112168.0,corral-repl,,"""78e9c97afa1211e6929e005056a51846""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,"[{'src': 'hda', 'id': 28487702}]","""FASTQ Quality Trimmer on data Control2""",32.0,,,1487887615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-02-23 22:07:04.053709,99008.0,6.0
,,2017-02-23 21:53:22.295785,slurm_normal,1487887223.0,0,,1.0,main_w3_handler0,3008124,15123606,False,,9628,txt,9277510.roundup,slurm,,132112168.0,corral-repl,,"""78e9c97afa1211e6929e005056a51846""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,"[{'src': 'hda', 'id': 28487696}]","""FASTQ Quality Trimmer on data Cd2""",32.0,,,1487887218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0,1.0.0,,2017-02-23 22:00:24.764230,99008.0,5.0
