chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.tag_option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-22 16:27:27.906591,slurm_normal,1437582902.0,0,,1.0,main_w1_handler2,2385624,9943616,False,,19097758,vcf,19028609,vcf,4229042.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20481215,,20481213,,"""added-genotypes""",32.0,,24261724,1437582484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-07-22 16:35:09.758043,,418.0
,,2015-07-25 15:26:25.616466,slurm_normal,1437838010.0,0,,1.0,main_w1_handler2,2387033,9980632,False,,1119570,vcf,8590101431,vcf,4263886.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20538341,,20538910,,"""added-genotypes""",32.0,,24314018,1437838006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-07-25 15:26:53.389929,65899.0,4.0
,,2015-08-12 18:21:02.975077,slurm_normal,1439403695.0,0,,1.0,main_w1_handler0,2403690,10104111,False,,1271894,vcf,1769389,vcf,4377955.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20750180,,20716065,,"""added-genotypes""",32.0,,24444095,1439403691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-08-12 18:21:40.126649,67353.0,4.0
,,2015-08-22 06:30:26.019547,slurm_normal,1440225054.0,0,,1.0,main_w2_handler0,2415251,10171196,False,,401456,vcf,265149,vcf,4440695.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20860295,,20860293,,"""added-genotypes""",32.0,,24786024,1440225050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-08-22 06:30:56.934745,68049.0,4.0
,,2015-08-24 19:10:46.843005,slurm_normal,1440443479.0,0,,1.0,main_w1_handler2,2412722,10191261,False,,23055,vcf,41902655,vcf,4460035.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20887083,,20892318,,"""added-genotypes""",32.0,,24813432,1440443476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-08-24 19:11:22.737927,67952.0,3.0
,,2015-10-25 23:24:22.409718,slurm_normal,1445815542.0,0,,1.0,main_w1_handler0,2478677,10728457,False,,113528353,vcf,78487736,vcf,4990066.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21737730,,21737734,,"""added-genotypes""",32.0,,25797914,1445815475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-10-25 23:25:43.689273,71592.0,67.0
,,2015-10-25 23:24:26.077165,slurm_normal,1445815547.0,0,,1.0,main_w1_handler2,2478677,10728458,False,,118848366,vcf,78487736,vcf,4990067.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21737732,,21737734,,"""added-genotypes""",32.0,,25797914,1445815481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-10-25 23:25:49.696378,71592.0,66.0
,,2016-04-26 14:35:56.140761,slurm_normal,1461681372.0,0,,1.0,main_w1_handler1,1104862,12623703,False,,973629,vcf,14393632,vcf,6827122.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e87c88facf1a952'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5107baa363d28bccb'}]","""added-genotypes""",32.0,,29662048,1461681369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-04-26 14:36:14.370878,25699.0,3.0
,,2015-09-01 16:58:21.871062,slurm_normal,1441126814.0,0,,1.0,main_w1_handler2,2412722,10238379,False,,100719,vcf,44076480,vcf,4518363.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20974769,,20975355,,"""added-genotypes""",32.0,,24849410,1441126792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-09-01 17:00:15.918783,67952.0,22.0
,,2015-09-01 22:05:26.404454,slurm_normal,1441145446.0,0,,1.0,main_w2_handler1,2371852,10240222,False,,358368613,vcf,549080648,vcf,4520918.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20977775,,20977788,,"""added-genotypes""",32.0,,24085869,1441145142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-09-01 22:10:48.368367,50040.0,304.0
,,2015-09-02 10:16:01.654272,slurm_normal,1441188981.0,0,,1.0,main_w2_handler0,2425994,10242823,False,,35136,vcf,69463,vcf,4526347.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20983370,,20983500,,"""added-genotypes""",32.0,,24978917,1441188977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-09-02 10:16:26.247144,,4.0
,,2015-09-23 02:11:12.220844,slurm_normal,1442974294.0,0,,1.0,main_w2_handler0,2444696,10388084,False,,1271956,vcf,1769430,vcf,4668541.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21214423,,21213946,,"""added-genotypes""",32.0,,25327669,1442974289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-09-23 02:11:36.633642,69236.0,5.0
,,2015-09-29 00:28:33.539229,slurm_normal,1443486532.0,0,,1.0,main_w1_handler2,2454131,10455675,False,,41808,vcf,128571650,vcf,4732692.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",21316344,,21316395,,"""added-genotypes""",32.0,,24333970,1443486525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-09-29 00:28:54.971511,48876.0,7.0
,,2015-09-29 19:15:36.035088,slurm_normal,1443554162.0,0,,1.0,main_w2_handler1,2454225,10462751,False,,1257909,vcf,1216683,vcf,4739278.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21313876,,21313708,,"""added-genotypes""",32.0,,25311723,1443554157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-09-29 19:16:06.936585,69562.0,5.0
,,2015-09-29 19:08:22.540375,slurm_normal,1443553744.0,0,,1.0,main_w1_handler0,2454225,10462718,False,,1538055,vcf,1216683,vcf,4739169.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21313830,,21313708,,"""added-genotypes""",32.0,,25311723,1443553721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-09-29 19:09:08.789990,69562.0,23.0
,,2015-10-03 17:33:30.701048,slurm_normal,1443893648.0,0,,1.0,main_w2_handler1,2454532,10496069,False,,42150,vcf,7572857398,vcf,4771951.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21388217,,21388641,,"""added-genotypes""",32.0,,25303587,1443893644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-10-03 17:34:14.851293,67231.0,4.0
,,2015-12-15 04:00:40.168060,slurm_normal,1450152106.0,0,,1.0,main_w2_handler0,2527273,11180856,False,,405236,vcf,1266568,vcf,5449967.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22452699,,22361427,,"""added-genotypes""",32.0,,26796033,1450152098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-12-15 04:01:48.624448,68101.0,8.0
,,2015-11-16 19:28:26.368316,slurm_normal,1447702200.0,0,,1.0,main_w1_handler2,1989901,10917256,False,,2443147,vcf,1398921656,vcf,5170420.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",22021802,,16204071,,"""added-genotypes""",32.0,,26304641,1447702134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-11-16 19:30:02.411848,18058.0,66.0
,,2015-11-16 16:50:30.533838,slurm_normal,1447692730.0,0,,1.0,main_w1_handler0,1989901,10916279,False,,2443147,vcf,1398921656,vcf,5169418.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",22021802,,16204071,,"""added-genotypes""",32.0,,26302343,1447692659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-11-16 16:52:16.606400,18058.0,71.0
,,2015-11-16 15:56:36.694151,slurm_normal,1447689561.0,0,,1.0,main_w1_handler1,1989901,10915821,False,,1398921656,vcf,2443147,vcf,5168946.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",16204071,,22021802,,"""added-genotypes""",32.0,,26296500,1447689413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-11-16 15:59:27.201016,18058.0,148.0
,,2015-11-16 19:46:22.964574,slurm_normal,1447703535.0,0,,1.0,main_w1_handler0,1989901,10917397,False,,2444106,vcf,1398921656,vcf,5170553.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",22024243,,16204071,,"""added-genotypes""",32.0,,26304641,1447703214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-11-16 19:52:16.231781,18058.0,321.0
,,2015-11-16 19:46:53.023789,slurm_normal,1447703353.0,0,,1.0,main_w1_handler0,1989901,10917399,False,,2444106,vcf,1308211298,vcf,5170558.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",22024243,,16204099,,"""dupoki""",32.0,,26304641,1447703236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-11-16 19:49:14.925443,18058.0,117.0
,,2015-11-29 16:33:51.629480,slurm_normal,1448814878.0,0,,1.0,main_w2_handler0,2425275,11037063,False,,2044658,vcf,210072227,vcf,5292734.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22197145,,22209743,,"""added-genotypes""",32.0,,26428762,1448814861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-11-29 16:34:41.408655,67460.0,17.0
,,2015-12-18 07:52:20.736036,slurm_normal,1450425171.0,0,,1.0,main_w1_handler1,2542417,11219462,False,,2927404,vcf,50072569,vcf,5494748.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22516598,,22516636,,"""added-genotypes""",32.0,,26879688,1450425165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-12-18 07:52:52.491804,69129.0,6.0
,,2015-12-05 09:20:00.688726,slurm_normal,1449307221.0,0,,1.0,main_w2_handler1,2425275,11093979,False,,1625,vcf,2044658,vcf,5351394.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22287498,,22197145,,"""added-genotypes""",32.0,,26428762,1449307216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-12-05 09:20:25.120687,67460.0,5.0
426633.0,len,2016-06-17 14:05:27.420044,slurm_normal,1466172347.0,0,,1.0,main_w1_handler1,2732009,13193076,False,,42898182,vcf,3579779,vcf,7377848.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/016/264/dataset_16264394.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52051cfada68343e7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bebf4a0ac5076f01'}]","""added-genotypes""",32.0,,30729009,1466172342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-06-17 14:05:50.612913,85672.0,5.0
,,2015-12-22 13:42:11.464329,slurm_normal,1450791766.0,0,,1.0,main_w1_handler0,2545058,11309869,False,,52310,vcf,7572857398,vcf,5586764.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22624909,,22589996,,"""added-genotypes""",32.0,,26954587,1450791761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-12-22 13:42:52.590265,58017.0,5.0
,,2015-12-22 18:57:59.714253,slurm_normal,1450816493.0,0,,1.0,main_w2_handler0,2516081,11312416,False,,11086771641,vcf,10641623137,vcf,5591063.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""",22600716,,22628279,,"""added-genotypes""",32.0,,26956492,1450810707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2015-12-22 20:34:55.543969,30192.0,5786.0
426633.0,len,2016-06-17 15:36:42.762228,slurm_normal,1466177826.0,0,,1.0,main_w2_handler1,2732009,13193674,False,,42898182,vcf,3579779,vcf,7378437.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/016/264/dataset_16264394.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52051cfada68343e7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bebf4a0ac5076f01'}]","""BPL-10""",32.0,,30729009,1466177817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-06-17 15:37:08.713005,85672.0,9.0
,,2016-01-25 02:56:19.394400,slurm_normal,1453690596.0,0,,1.0,main_w1_handler0,2574145,11593465,False,,99005,vcf,228510,vcf,5858765.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",23024928,,23024927,,"""Chinese wolf""",32.0,,27433187,1453690591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-01-25 02:56:39.526355,71467.0,5.0
,,2016-02-19 10:30:15.918784,slurm_normal,1455878341.0,0,,1.0,main_w2_handler1,2604905,11876064,False,,24583146,vcf,12704720371,vcf,6116398.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23412980,,23413838,,"""added-genotypes""",32.0,,28491464,1455877849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-02-19 10:39:05.124478,78863.0,492.0
,,2016-02-24 18:32:15.154829,slurm_normal,1456338928.0,0,,1.0,main_w1_handler0,2608497,11931520,False,,7699,vcf,14177,vcf,6160151.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23500846,,23500482,,"""added-genotypes""",32.0,,28547966,1456338922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-02-24 18:35:35.613020,79114.0,6.0
,,2016-05-01 21:53:42.042790,slurm_normal,1462139655.0,0,,1.0,main_w1_handler2,2674313,12717391,False,,2849,vcf,23403,vcf,6921912.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c051de42b958755e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ade756b4e67d1cb1'}]","""added-genotypes""",32.0,,29792411,1462139652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-05-01 21:54:18.379629,83234.0,3.0
,,2016-02-25 18:13:16.776067,slurm_normal,1456424047.0,0,,1.0,main_w2_handler1,2594587,11943604,False,,300830,vcf,10903,vcf,6173172.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/90.len""","""90""",23265436,,23265035,,"""added-genotypes""",32.0,,27177858,1456424034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-02-25 18:14:13.110292,57573.0,13.0
,,2016-03-02 03:57:44.747661,slurm_normal,1456891094.0,0,,1.0,main_w1_handler1,2617780,11986163,False,,18691915,vcf,19545679,vcf,6217882.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23578704,,23578702,,"""added-genotypes""",32.0,,28736420,1456891080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-03-02 03:58:15.703320,69540.0,14.0
,,2016-05-03 04:48:01.343467,slurm_normal,1462250911.0,0,,1.0,main_w1_handler1,2692607,12743210,False,,24685,vcf,10529,vcf,6946646.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f064b305b074404'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5335dda9d63adeef4'}]","""added-genotypes""",32.0,,29975590,1462250908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-05-03 04:48:32.355689,,3.0
,,2016-05-10 19:55:43.127969,slurm_normal,1462910198.0,0,,1.0,main_w1_handler1,2699951,12848041,False,,40239897,vcf,35642078,vcf,7047756.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb20356ddcb295c2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f51642f323d1f86e'}]","""added-genotypes""",32.0,,30113533,1462910174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-05-10 19:56:40.901901,66662.0,24.0
,,2016-09-12 18:45:54.566027,slurm_normal,1473705978.0,0,,1.0,main_w4_handler0,2083047,13834751,False,,194312,vcf,1149188036,vcf,8056969.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0b30976d68ae9f6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56bbc97b5fe825008'}]","""added-genotypes""",32.0,,32026221,1473705973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-09-12 18:46:21.559193,54179.0,5.0
,,2016-05-10 21:13:05.077369,slurm_normal,1462914831.0,0,,1.0,main_w1_handler2,2699951,12848543,False,,35642078,vcf,16903701,vcf,7048558.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5337485e30dc7e5a9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b592ec09b6b1ef45c7'}]","""tumorvariant""",32.0,,30113533,1462914811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,0.0.3,,2016-05-10 21:13:54.289127,66662.0,20.0
