create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__ARCHIVE_SOURCE__,parameters.__ARCHIVE_TYPE__,parameters.__DEST_DIR__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-01-02 21:36:19.565867,rodeo_normal,1420234607.0,0.0,,1.0,main_w1_handler1,2162953,8491720,False,,679144.rodeo,slurm,,16332532.0,corral-repl,,""" http://galaxy-tut.genome.edu.au/history/export_archive?id=421385aa4fd29d3b""","""url""","""/galaxy/main/scratch/tmpeLAcED""",2.0,,20275718,1420234600.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2015-01-02 21:36:50.146760,55691,7.0
2014-09-24 11:53:05.426497,roundup_single,1411559667.0,0.0,,1.0,main_w1_handler0,2064163,7849510,False,,1832586,slurm,,132112264.0,corral-repl,,"""http://galaxy.ieo.eu/history/export_archive?id=d8d251e0467709d3""","""url""","""/galaxy/main/scratch/tmpmTiScu""",32.0,,17179411,1411559601.0,ok,1023992.0,__IMPORT_HISTORY__,1.0.0,,2014-09-24 11:54:28.859763,1417,66.0
2015-01-04 17:13:21.638859,rodeo_normal,1420391617.0,0.0,,1.0,main_w2_handler0,2163842,8496865,False,,687930.rodeo,slurm,,16332532.0,corral-repl,,"""https://usegalaxy.org/history/export_archive?id=ba6b51a946940e1b""","""url""","""/galaxy/main/scratch/tmpCX4Jh4""",2.0,,20233643,1420391612.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2015-01-04 17:13:40.724833,57720,5.0
2014-12-08 07:32:23.163360,rodeo_normal,1418023955.0,0.0,,1.0,main_w2_handler1,1623880,8370238,False,,2261427.roundup,slurm,,132112264.0,corral-repl,,"""https://usegalaxy.org/""","""url""","""/galaxy/main/scratch/tmp3crbD1""",32.0,,19920845,1418023949.0,ok,1023992.0,__IMPORT_HISTORY__,1.0.0,,2014-12-08 07:32:36.876996,39638,6.0
2015-01-06 17:34:13.353621,rodeo_normal,1420565674.0,0.0,,1.0,main_w2_handler1,2165842,8505795,False,,702880.rodeo,slurm,,16332532.0,corral-repl,,"""https://usegalaxy.org/datasets/bbd44e69cb8906b557d21fadf04be1f4/display/?preview=True""","""url""","""/galaxy/main/scratch/tmpmt_r1Z""",2.0,,20358802,1420565671.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2015-01-06 17:34:37.730187,57929,3.0
2014-11-02 22:12:30.309568,rodeo_normal,1414966365.0,0.0,,1.0,main_w1_handler0,2104882,8086584,False,,112163.rodeo,slurm,,16332532.0,corral-repl,,"""https://main.g2.bx.psu.edu/u/luce/h/workshopdatasets""","""url""","""/galaxy/main/scratch/tmpK9ZDG7""",2.0,,18121455,1414966361.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-11-02 22:12:48.304360,55310,4.0
2014-11-02 22:14:20.842904,rodeo_normal,1414966474.0,0.0,,1.0,main_w1_handler0,2104882,8086586,False,,112165.rodeo,slurm,,16332532.0,corral-repl,,"""https://main.g2.bx.psu.edu/u/luce/h/mappingresults""","""url""","""/galaxy/main/scratch/tmp46OB9u""",2.0,,18121455,1414966469.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-11-02 22:14:37.116429,55310,5.0
2014-11-03 03:52:59.882902,rodeo_normal,1414987602.0,0.0,,1.0,main_w2_handler1,2105094,8087697,False,,113120.rodeo,slurm,,16332532.0,corral-repl,,"""http://ecg2014.bioch.virginia.edu/history/export_archive?id=d7ee944608c6557c""","""url""","""/galaxy/main/scratch/tmpXcRYRR""",2.0,,18124632,1414987598.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-11-03 04:06:45.148360,55324,4.0
2014-11-03 04:18:56.768842,rodeo_normal,1414988350.0,0.0,,1.0,main_w2_handler1,2105126,8087817,False,,113198.rodeo,slurm,,16332532.0,corral-repl,,"""http://ecg2014.bioch.virginia.edu/history/export_archive?id=05fbbc97ac1631ca""","""url""","""/galaxy/main/scratch/tmpSZqo95""",2.0,,18125209,1414988346.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-11-03 04:19:14.187429,55325,4.0
2014-11-03 15:31:22.899017,rodeo_normal,1415028729.0,0.0,,1.0,main_w1_handler0,2105094,8090758,False,,115464.rodeo,slurm,,16332532.0,corral-repl,,"""http://ecg2014.bioch.virginia.edu/history/export_archive?id=599c929992aefd6c""","""url""","""/galaxy/main/scratch/tmp_BV0zb""",2.0,,18124632,1415028718.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-11-03 15:32:13.647755,55324,11.0
2014-11-03 17:08:29.804906,rodeo_normal,1415034523.0,0.0,,1.0,main_w2_handler0,2105094,8091449,False,,116052.rodeo,slurm,,8059880.0,corral-repl,,""" http://ecg2014.bioch.virginia.edu/u/saria/h/masterrnaseq ""","""url""","""/galaxy/main/scratch/tmp3XxShs""",1.0,,18124632,1415034519.0,ok,835576.0,__IMPORT_HISTORY__,1.0.0,,2014-11-03 17:08:45.482630,55324,4.0
2014-11-03 19:07:12.670262,rodeo_normal,1415041658.0,0.0,,1.0,main_w1_handler1,2105094,8092180,False,,116840.rodeo,slurm,,8059880.0,corral-repl,,""" http://ecg2014.bioch.virginia.edu/u/saria/h/masterrnaseq ""","""url""","""/galaxy/main/scratch/tmpYcIL2b""",1.0,,18124632,1415041646.0,ok,835576.0,__IMPORT_HISTORY__,1.0.0,,2014-11-03 19:07:44.587866,55324,12.0
2014-11-13 18:07:03.678537,rodeo_normal,1415902100.0,0.0,,1.0,main_w2_handler1,2117609,8161005,False,,2004690.roundup,slurm,,132112068.0,corral-repl,,"""http://galaxy.igfl.ens-lyon.fr/history/export_archive?id=71da640abfdbb982""","""url""","""/galaxy/main/scratch/tmpPmejZz""",32.0,,18487588,1415902034.0,ok,1023996.0,__IMPORT_HISTORY__,1.0.0,,2014-11-13 18:08:22.041132,3342,66.0
2014-11-04 14:19:22.300849,rodeo_normal,1415111139.0,0.0,,1.0,main_w1_handler1,2106923,8099797,False,,122680.rodeo,slurm,,16332532.0,corral-repl,,"""https://main.g2.bx.psu.edu/u/luce/h/workshopdatasets""","""url""","""/galaxy/main/scratch/tmpKC38WR""",2.0,,18243885,1415111135.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-11-04 14:25:44.883622,16887,4.0
2014-11-04 14:20:37.031486,rodeo_normal,1415111184.0,0.0,,1.0,main_w2_handler1,2106923,8099802,False,,122685.rodeo,slurm,,8059880.0,corral-repl,,"""https://main.g2.bx.psu.edu/u/luce/h/mappingresults""","""url""","""/galaxy/main/scratch/tmpb4kJIa""",1.0,,18243885,1415111180.0,ok,835576.0,__IMPORT_HISTORY__,1.0.0,,2014-11-04 14:26:27.179541,16887,4.0
2014-11-04 14:17:48.208347,rodeo_normal,1415111100.0,0.0,,1.0,main_w2_handler1,2106923,8099790,False,,122674.rodeo,slurm,,16332532.0,corral-repl,,"""https://main.g2.bx.psu.edu/u/luce/h/workshopdatasets""","""url""","""/galaxy/main/scratch/tmpNkqAr5""",2.0,,18243885,1415111095.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-11-04 14:25:05.528220,16887,5.0
2014-11-13 18:07:46.262424,rodeo_normal,1415902140.0,0.0,,1.0,main_w2_handler0,2117609,8161009,False,,201338.rodeo,slurm,,16332532.0,corral-repl,,"""http://galaxy.igfl.ens-lyon.fr/history/export_archive?id=71da640abfdbb982""","""url""","""/galaxy/main/scratch/tmpyl1RIU""",2.0,,18487588,1415902073.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-11-13 18:09:04.680498,3342,67.0
2014-10-01 03:47:20.964441,roundup_single,1412135253.0,0.0,,1.0,main_w1_handler1,2059716,7906859,False,,1886707,slurm,,132112264.0,corral-repl,,"""cghub@ucsc.edu""","""url""","""/galaxy/main/scratch/tmpNWejgz""",32.0,,16853185,1412135250.0,ok,1023992.0,__IMPORT_HISTORY__,1.0.0,,2014-10-01 03:47:35.295758,43651,3.0
2014-10-01 13:52:13.608835,roundup_single,1412171947.0,0.0,,1.0,main_w1_handler0,2072346,7909682,False,,1889354,slurm,,16332696.0,corral-repl,,"""https://www.sharcnet.ca/galaxy/u/sdorman/h/102""","""url""","""/galaxy/main/scratch/tmpKHBEdZ""",1.0,,16852692,1412171942.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-01 13:59:10.925384,6424,5.0
2014-10-01 14:06:43.275431,roundup_single,1412174709.0,0.0,,1.0,main_w2_handler0,2071645,7909799,False,,1890009,slurm,,132112264.0,corral-repl,,"""https://www.sharcnet.ca/galaxy/u/sdorman/h/102""","""url""","""/galaxy/main/scratch/tmpADAr52""",32.0,,16852692,1412174704.0,ok,1023992.0,__IMPORT_HISTORY__,1.0.0,,2014-10-01 14:45:11.045470,6424,5.0
2014-10-01 15:14:09.948194,roundup_single,1412176540.0,0.0,,1.0,main_w1_handler1,2072392,7911641,False,,1890360,slurm,,132112264.0,corral-repl,,"""https://usegalaxy.org/history/export_archive?id=a7d43f7753c28165""","""url""","""/galaxy/main/scratch/tmpMD751m""",32.0,,17334964,1412176467.0,ok,1023992.0,__IMPORT_HISTORY__,1.0.0,,2014-10-01 15:15:41.125967,53717,73.0
2014-10-01 15:18:23.261216,roundup_single,1412176726.0,0.0,,1.0,main_w1_handler0,2072392,7911683,False,,1890418,slurm,,132112264.0,corral-repl,,"""https://usegalaxy.org/history/export_archive?id=a7d43f7753c28165""","""url""","""/galaxy/main/scratch/tmpEBA9ya""",32.0,,17334964,1412176724.0,ok,1023992.0,__IMPORT_HISTORY__,1.0.0,,2014-10-01 15:18:48.846722,53717,2.0
2014-10-01 18:17:08.213964,roundup_single,1412199675.0,0.0,,1.0,main_w1_handler1,2072346,7913846,False,,1893235,slurm,,8059880.0,corral-repl,,"""https://www.sharcnet.ca/galaxy/u/sdorman/h/102""","""url""","""/galaxy/main/scratch/tmpiuCdqh""",1.0,,16852692,1412199671.0,ok,835576.0,__IMPORT_HISTORY__,1.0.0,,2014-10-01 21:41:19.296183,6424,4.0
2014-10-02 14:48:40.094117,roundup_single,1412261335.0,0.0,,1.0,main_w1_handler1,2073613,7918878,False,,1898066,slurm,,132112264.0,corral-repl,,"""     https://usegalaxy.org/u/mmfarah/h/ch12 ""","""url""","""/galaxy/main/scratch/tmpt6vUJ3""",32.0,,16778163,1412261332.0,ok,1023992.0,__IMPORT_HISTORY__,1.0.0,,2014-10-02 14:48:57.047971,52740,3.0
2017-06-02 19:44:24.254959,slurm_normal,1496432680.0,0.0,,1.0,main_w4_handler1,3137787,16002006,False,,10096187.roundup,slurm,,132112168.0,corral-repl,,"""https://cpt.tamu.edu/galaxy-pub/history/export_archive?id=fadde4a2261e0115""","""url""","""/galaxy-repl/main/scratch2/tmpwHf6Si""",32.0,,38403945,1496432676.0,ok,1023996.0,__IMPORT_HISTORY__,1.0.0,,2017-06-02 19:44:43.640691,107071,4.0
2015-01-13 04:34:13.919306,rodeo_normal,1421123683.0,0.0,,1.0,main_w2_handler1,2171723,8536541,False,,752511.rodeo,slurm,,16332532.0,corral-repl,,"""ftp://usegalaxy.org/SRR993692.fastq""","""url""","""/galaxy/main/scratch/tmpqz8ah1""",2.0,,20358538,1421123676.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2015-01-13 04:34:46.513575,57800,7.0
2014-10-03 21:25:40.769170,roundup_single,1412371554.0,0.0,,1.0,main_w2_handler1,2072673,7927072,False,,1905474,slurm,,132112264.0,corral-repl,,""" https://galaxy.sharcnet.ca/u/sdorman/h/pairingintervals""","""url""","""/galaxy/main/scratch/tmpiuL_OF""",32.0,,16852692,1412371552.0,ok,1023992.0,__IMPORT_HISTORY__,1.0.0,,2014-10-03 21:25:55.695621,6424,2.0
2014-10-06 19:16:49.721367,roundup_single,1412623027.0,0.0,,1.0,main_w2_handler0,2077130,7936980,False,,1915239,slurm,,132112068.0,corral-repl,,"""V635797202429""","""url""","""/galaxy/main/scratch/tmpRA7cS7""",32.0,,17310883,1412623024.0,ok,1023996.0,__IMPORT_HISTORY__,1.0.0,,2014-10-06 19:17:08.436152,53271,3.0
2014-10-08 11:49:04.183818,roundup_single,1412768961.0,0.0,,1.0,main_w1_handler0,2079159,7946882,False,,1924592,slurm,,132112068.0,corral-repl,,"""coveragebam""","""url""","""/galaxy/main/scratch/tmpFpYXLy""",32.0,,17461430,1412768959.0,ok,1023996.0,__IMPORT_HISTORY__,1.0.0,,2014-10-08 11:49:22.219154,54011,2.0
2014-10-09 08:09:27.027560,roundup_single,1412842200.0,0.0,,1.0,main_w2_handler0,2080206,7952830,False,,1930295,slurm,,132112068.0,corral-repl,,"""http://lbgi.fr/~wraff/Teaching/RNAseq/h1-hESC_Sample_Dataset.fastq""","""url""","""/galaxy/main/scratch/tmpswBCsK""",32.0,,17480245,1412842177.0,ok,1023996.0,__IMPORT_HISTORY__,1.0.0,,2014-10-09 08:10:02.904320,54070,23.0
2014-10-11 13:30:07.404176,rodeo_normal,1413034226.0,0.0,,1.0,main_w2_handler1,1154970,7965851,False,,8463.rodeo,slurm,,16332532.0,corral-repl,,"""https://usegalaxy.org/""","""url""","""/galaxy/main/scratch/tmp19YcIf""",2.0,,17392925,1413034220.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-11 13:30:30.752379,26985,6.0
2014-10-12 15:46:26.746959,rodeo_normal,1413128798.0,0.0,,1.0,main_w1_handler1,2073213,7968373,False,,11128.rodeo,slurm,,16332532.0,corral-repl,,"""https://usegalaxy.org/u/wjelee/w/copy-of-workflow-constructed-from-history-atg7exom-shared-by-ntinamu001hanmailnet-2/json ""","""url""","""/galaxy/main/scratch/tmplDc1qx""",2.0,,17549550,1413128795.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-12 15:46:43.015375,47873,3.0
2015-01-15 20:08:06.374151,rodeo_normal,1421352509.0,0.0,,1.0,main_w2_handler1,2175066,8553850,False,,779364.rodeo,slurm,,16332532.0,corral-repl,,"""ftp://ussd-ftp.illumina.com/Mus_musculus/UCSC/mm10/Mus_musculus_UCSC_mm10.tar.gz""","""url""","""/galaxy/main/scratch/tmpwOjmuF""",2.0,,20513318,1421352502.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2015-01-15 20:08:31.896357,58315,7.0
2014-10-14 11:55:53.461151,rodeo_normal,1413287763.0,0.0,,1.0,main_w1_handler1,2085051,7978817,False,,19733.rodeo,slurm,,16332532.0,corral-repl,,"""https://usegalaxy.org/u/ranav-a/h/cpgs-raw-young-old-1""","""url""","""/galaxy/main/scratch/tmpWBBsHv""",2.0,,17599353,1413287760.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-14 11:56:07.347858,31008,3.0
2014-10-14 12:24:45.269097,rodeo_normal,1413289499.0,0.0,,1.0,main_w1_handler1,2040632,7979051,False,,19935.rodeo,slurm,,16332532.0,corral-repl,,"""http://cistrome.org/ap/u/dana-tzf/h/cistrome-files""","""url""","""/galaxy/main/scratch/tmp7kzm3v""",2.0,,17599498,1413289495.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-14 12:25:04.864351,31008,4.0
2014-10-14 12:26:45.915141,rodeo_normal,1413289623.0,0.0,,1.0,main_w2_handler1,2085064,7979093,False,,19976.rodeo,slurm,,16332532.0,corral-repl,,"""http://cistrome.org/ap/u/dana-tzf/h/cistrome-files""","""url""","""/galaxy/main/scratch/tmpzLMXAD""",2.0,,17599498,1413289619.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-14 12:27:07.102396,31008,4.0
2014-10-14 12:35:49.376111,rodeo_normal,1413290483.0,0.0,,1.0,main_w1_handler1,2085064,7979194,False,,20074.rodeo,slurm,,16332532.0,corral-repl,,"""http://cistrome.org/ap/u/dana-tzf/h/cistrome-files""","""url""","""/galaxy/main/scratch/tmpNvrHtq""",2.0,,17599498,1413290478.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-14 12:41:29.823344,31008,5.0
2014-10-14 15:33:17.711376,rodeo_normal,1413300809.0,0.0,,1.0,main_w1_handler0,2085186,7980715,False,,21354.rodeo,slurm,,16332532.0,corral-repl,,"""http://cistrome.org/ap/u/dana-tzf/h/cistrome-files""","""url""","""/galaxy/main/scratch/tmpLPjKtA""",2.0,,17605770,1413300805.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-14 15:33:33.445809,31008,4.0
2014-10-14 15:58:21.221573,rodeo_normal,1413302312.0,0.0,,1.0,main_w2_handler1,2085186,7980884,False,,21517.rodeo,slurm,,16332532.0,corral-repl,,"""http://cistrome.org/ap/history/export_archive?id=c5910e61ea579387""","""url""","""/galaxy/main/scratch/tmpEfg5E_""",2.0,,17605770,1413302309.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-14 15:58:35.274993,31008,3.0
2014-10-14 16:42:19.791570,rodeo_normal,1413304953.0,0.0,,1.0,main_w1_handler1,2085186,7981278,False,,21742.rodeo,slurm,,16332532.0,corral-repl,,"""http://cistrome.org/ap/history/export_archive?id=c5910e61ea579387""","""url""","""/galaxy/main/scratch/tmpZLemnU""",2.0,,17605770,1413304950.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-14 16:42:37.499967,31008,3.0
2014-10-15 20:00:22.638468,rodeo_normal,1413403237.0,0.0,,1.0,main_w1_handler0,2085664,7988091,False,,28037.rodeo,slurm,,16332532.0,corral-repl,,"""test""","""url""","""/galaxy/main/scratch/tmpWSu5fN""",2.0,,17629240,1413403233.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-15 20:00:39.275154,54333,4.0
2014-10-16 13:28:50.136993,rodeo_normal,1413466141.0,0.0,,1.0,main_w2_handler0,2087772,7992127,False,,31704.rodeo,slurm,,16332532.0,corral-repl,,"""https://bowser.gred-clermont.fr/galaxy/u/formation2/h/copy-of-expdiffspzrnaseq-shared-by-henryjsrv-gredu-clermont1fr-active-items-only""","""url""","""/galaxy/main/scratch/tmppTq_tf""",2.0,,17647566,1413466138.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-16 13:29:06.703550,54428,3.0
2014-10-16 13:29:22.614947,rodeo_normal,1413466176.0,0.0,,1.0,main_w2_handler0,2087772,7992129,False,,31707.rodeo,slurm,,16332532.0,corral-repl,,"""https://bowser.gred-clermont.fr/galaxy/u/formation2/h/copy-of-expdiffspzrnaseq-shared-by-henryjsrv-gredu-clermont1fr-active-items-only""","""url""","""/galaxy/main/scratch/tmpnsVWMS""",2.0,,17647566,1413466172.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-16 13:29:39.822478,54428,4.0
2015-01-19 15:17:53.804572,rodeo_normal,1421680696.0,0.0,,1.0,main_w1_handler0,2178101,8569120,False,,2504125.roundup,slurm,,132112264.0,corral-repl,,"""https://de.iplantcollaborative.org/de/?type=data&folder=/iplant/home/simone_1979/analyses/Cufflinks2_vv-NCBI-RefSeq2014-2014-11-27-21-34-24.1/gtf""","""url""","""/galaxy/main/scratch/tmpKbeUYO""",32.0,,20555618,1421680693.0,ok,1023992.0,__IMPORT_HISTORY__,1.0.0,,2015-01-19 15:18:17.718070,27529,3.0
2014-10-19 02:06:59.362342,rodeo_normal,1413684447.0,0.0,,1.0,main_w2_handler1,2086838,8004574,False,,41660.rodeo,slurm,,16332532.0,corral-repl,,"""ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByStudy/sra/SRP%2FSRP047%2FSRP047410/SRR1583716/""","""url""","""/galaxy/main/scratch/tmp1BjU7O""",2.0,,17724362,1413684433.0,ok,0.0,__IMPORT_HISTORY__,1.0.0,,2014-10-19 02:07:29.939913,54381,14.0
