bamFile1,bamFile1_filetype,bamFile2,bamFile2_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamFile1.values,parameters.bamFile2.values,parameters.binSize,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.normalization.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.comparison.normalization.type,parameters.comparison.pseudocount,parameters.comparison.type,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.method,parameters.scaling.numberOfSamples,parameters.scaling.sampleLength,parameters.scaling.scaleFactor1,parameters.scaling.scaleFactor2,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
265709256,bam,225959011,bam,41.0,len,2016-05-21 22:16:50.619554,slurm_multi,1463869136.0,0,6.0,main_w2_handler2,2704278,12955288,False,,7148342,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b957aa4050d2480'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5068e3ff8be0ca4a2'}]","""50""","""/galaxy-repl/main/files/015/891/dataset_15891381.dat""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,30198727.0,1463869035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-21 22:19:08.957780,84357,101.0
31193440,bam,23427441,bam,,,2016-07-12 04:09:52.124229,slurm_multi,1468296647.0,0,6.0,main_w2_handler2,2762821,13381698,False,,7592970,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7505fa0d21a7d03'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b049367fe2db3745'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""chrY""",1,readCount,,,,,32.0,,31409189.0,1468296637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-07-12 04:10:49.509567,87241,10.0
31193440,bam,23427441,bam,,,2016-07-12 04:20:30.112756,slurm_multi,1468297427.0,0,6.0,main_w1_handler2,2762821,13381718,False,,7592996,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7505fa0d21a7d03'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b049367fe2db3745'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,31409189.0,1468297261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-07-12 04:23:49.067649,87241,166.0
1232416597,bam,1207928537,bam,,,2016-07-11 11:07:06.260931,slurm_multi,1468235375.0,0,6.0,main_w1_handler2,2761081,13373665,False,,7584522,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5efa48f632d4fed0e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56e2bb7d2ed660034'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bedgraph""","""""",1,readCount,,,,,32.0,,31391596.0,1468235258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-07-11 11:09:37.574786,87140,117.0
1232416597,bam,1207928537,bam,,,2016-07-11 11:47:18.481603,slurm_multi,1468237779.0,0,6.0,main_w2_handler2,2761081,13373947,False,,7584817,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5efa48f632d4fed0e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56e2bb7d2ed660034'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,31391596.0,1468237666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-07-11 11:49:41.809130,87140,113.0
482073719,bam,1317675932,bam,,,2016-05-19 14:14:49.904500,slurm_multi,1463702978.0,0,6.0,main_w2_handler2,2710359,12940487,False,,7138000,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e49c3c3c6dd196ff'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56adab72558cdb1ed'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,30307578.0,1463702469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-20 00:09:41.677040,41189,509.0
383508629,bam,1567794077,bam,,,2016-05-19 14:15:05.572542,slurm_multi,1463700193.0,0,6.0,main_w1_handler2,2710359,12940489,False,,7137773,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a46ced70ec07dff'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5622dd72e8c6505a8'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,30307578.0,1463699586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-19 23:23:15.290530,41189,607.0
354100440,bam,1306395381,bam,,,2016-05-19 14:15:33.356801,slurm_multi,1463700636.0,0,6.0,main_w1_handler2,2710359,12940491,False,,7137833,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d24f33852eef54d5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52846a09ab4dceeae'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,30307578.0,1463700206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-19 23:30:38.323780,41189,430.0
1318082798,bam,1370473831,bam,,,2016-05-19 14:13:59.614561,slurm_multi,1463702439.0,0,6.0,main_w2_handler2,2710359,12940477,False,,7137965,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5316ceea67978f2b8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6f29ab7011129d4'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,30307578.0,1463701882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-20 00:00:45.605861,41189,557.0
3206766838,bam,2635005515,bam,,,2016-07-11 18:40:44.345492,slurm_multi,1468263509.0,0,6.0,main_w1_handler2,2755483,13377175,False,,7588199,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad01f509d6eba70e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50415cef63f9d16df'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,30933605.0,1468262487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-07-11 18:58:30.686142,86272,1022.0
1117087323,bam,1461584880,bam,,,2016-05-22 18:06:57.890182,slurm_multi,1463941058.0,0,6.0,main_w2_handler2,2679621,12959098,False,,7150490,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595d7a0ece22fbcfc'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b540ddffcc3f07515d'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""",0,,,,,,1.0,log2,"""mm9""","""bigwig""","""""",1,readCount,,,,,32.0,,29329636.0,1463940444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-22 18:17:40.306697,81738,614.0
527594746,bam,265872466,bam,,,2016-05-20 16:46:23.211200,slurm_multi,1463763852.0,0,6.0,main_w2_handler2,2487012,12950313,False,,7143862,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a6c4d66ebb361de'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5821934e444234d6e'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",4,2.0,3.0,,121400000,1x,,subtract,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,30345926.0,1463763690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-20 17:04:17.911053,72187,162.0
1318082798,bam,1370473831,bam,,,2016-05-20 16:14:33.130216,slurm_multi,1463763202.0,0,6.0,main_w1_handler2,2710359,12950144,False,,7143821,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5316ceea67978f2b8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6f29ab7011129d4'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,30346243.0,1463762521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-20 16:53:26.812187,41189,681.0
1796564291,bam,2605156447,bam,,,2016-05-20 21:33:16.394808,slurm_multi,1463782115.0,0,6.0,main_w1_handler2,2712958,12951505,False,,7145592,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57126729f2268c362'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d73125aa7f4b4227'}]","""50""","""/galaxy-repl/localdata/chrom/rn5.len""",0,,,,,,1.0,log2,"""rn5""","""bigwig""","""""",1,readCount,,,,,32.0,,29471757.0,1463780929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-20 22:08:37.337082,26573,1186.0
562518923,bam,265872466,bam,,,2016-05-20 21:48:08.187103,slurm_multi,1463781003.0,0,6.0,main_w2_handler2,2487012,12951558,False,,7145590,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a554780131a1df0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5821934e444234d6e'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",4,2.0,3.0,,121400000,1x,,subtract,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,30348398.0,1463780915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-20 21:50:05.980948,72187,88.0
1743533110,bam,2605156447,bam,,,2016-05-20 21:30:48.803946,slurm_multi,1463780911.0,0,6.0,main_w1_handler2,2712958,12951501,False,,7145536,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5687a9fb723bf826f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d73125aa7f4b4227'}]","""50""","""/galaxy-repl/localdata/chrom/rn5.len""",0,,,,,,1.0,log2,"""rn5""","""bigwig""","""""",1,readCount,,,,,32.0,,29471757.0,1463779883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-20 21:48:32.635830,26573,1028.0
214313116,bam,433086027,bam,,,2016-05-25 20:25:16.245007,slurm_multi,1464212065.0,0,6.0,main_w1_handler2,2557698,12987497,False,,7174003,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fbf7025626c6a47'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a171a914c4ec42e'}]","""10""","""/galaxy-repl/localdata/chrom/hg19.len""",1,,,,,,1.0,ratio,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,30324869.0,1464211221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-25 21:34:27.325565,76309,844.0
745434117,bam,636052166,bam,,,2016-05-24 12:21:42.623150,slurm_multi,1464093776.0,0,6.0,main_w1_handler2,2716146,12973617,False,,7160106,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad3edca21bd8a87f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b589a7fe7e13de9bd5'}]","""20""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,30282250.0,1464092550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-24 12:42:58.560045,83815,1226.0
4183973046,bam,1719673744,bam,,,2016-05-24 12:15:38.578436,slurm_multi,1464093792.0,0,6.0,main_w2_handler2,2715735,12973571,False,,7160058,slurm,,132112168.0,corral-repl,,0,no,,,1,false,0.0,no,,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5378a0d7549ef502b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57967cc43a5caae62'}]","""20""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,30397391.0,1464092179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-24 12:43:14.482873,37106,1613.0
362732297,bam,359675742,bam,,,2016-07-12 09:05:10.018391,slurm_multi,1468314542.0,0,6.0,main_w1_handler2,2554174,13383415,False,,7594843,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536d97c730f29cced'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b556bfc317b134d1fe'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",3,,,,,,1.0,reciprocal_ratio,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,29658775.0,1468314345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-07-12 09:09:04.957502,55954,197.0
214313116,bam,429079901,bam,,,2016-05-25 20:23:19.947054,slurm_multi,1464209536.0,0,6.0,main_w2_handler2,2557698,12987454,False,,7173732,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fbf7025626c6a47'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b529c3668979ce1f46'}]","""10""","""/galaxy-repl/localdata/chrom/hg19.len""",1,,,,,,1.0,ratio,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,30324869.0,1464208691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.2.3.0,2.2.3.0,,2016-05-25 20:52:19.471500,76309,845.0
