chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input_format,parameters.species,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-01-27 14:40:50.743558,rodeo_normal,1422369676.0,0,,1.0,main_w1_handler1,2184888,8613698,False,,1073514884,tabular,2577619.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18310921,,"""vcf""","""""",32.0,,19838105.0,1422369662.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 14:41:18.154483,11444.0,14.0
,,2015-01-27 14:39:18.006567,rodeo_normal,1422369590.0,0,,1.0,main_w2_handler1,2184888,8613695,False,,1073514884,tabular,2577605.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18310921,,"""vcf""","""""",32.0,,19838105.0,1422369574.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 14:39:52.175489,11444.0,16.0
,,2014-10-21 16:02:27.376643,rodeo_normal,1413907382.0,0,,1.0,main_w1_handler1,2077211,8018033,False,,241070160,vcf,53506.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17294919,,"""vcf""","""""",2.0,,15996148.0,1413907359.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2014-10-21 16:03:06.656368,,23.0
,,2015-02-10 03:32:19.490689,rodeo_normal,1423539164.0,0,,1.0,main_w2_handler1,1068017,8691028,False,,2300,vcf,2695574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/capHir1.len""","""capHir1""",18456888,,"""vcf""","""""",32.0,,21132765.0,1423539163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-02-10 03:32:46.754916,4229.0,1.0
,,2015-02-10 05:00:26.295749,rodeo_normal,1423544689.0,0,,1.0,main_w2_handler1,1068017,8691227,False,,1992417191,vcf,2696009.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/capHir1.len""","""capHir1""",18457124,,"""vcf""","""""",32.0,,21132765.0,1423544450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-02-10 05:04:50.933811,4229.0,239.0
,,2015-01-27 09:30:23.150973,rodeo_normal,1422351035.0,0,,1.0,main_w1_handler1,2185531,8612127,False,,50226,tabular,2575056.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",18308305,,"""vcf""","""""",32.0,,20673507.0,1422351033.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 09:30:37.823576,,2.0
,,2015-01-27 21:04:50.780388,rodeo_normal,1422392733.0,0,,1.0,main_w1_handler1,2184888,8617390,False,,7293952,vcf,2582155.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18315971,,"""vcf""","""""",32.0,,19838105.0,1422392711.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 21:05:36.516623,11444.0,22.0
,,2015-01-27 21:49:19.935808,rodeo_normal,1422395400.0,0,,1.0,main_w2_handler0,2184888,8617660,False,,7297974,vcf,2582595.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18316317,,"""vcf""","""""",32.0,,19838105.0,1422395388.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 21:50:01.976418,11444.0,12.0
,,2015-01-27 21:54:04.474470,rodeo_normal,1422395669.0,0,,1.0,main_w1_handler1,2184888,8617687,False,,7294059,vcf,2582662.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18316367,,"""vcf""","""""",32.0,,19838105.0,1422395660.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 21:54:31.434989,11444.0,9.0
,,2015-01-27 22:39:35.634847,rodeo_normal,1422398420.0,0,,1.0,main_w2_handler1,1769212,8618016,False,,115595449,vcf,2583340.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18304006,,"""vcf""","""""",32.0,,20640333.0,1422398396.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 22:40:23.633808,43966.0,24.0
,,2015-01-27 23:48:27.006354,rodeo_normal,1422402527.0,0,,1.0,main_w1_handler0,1769212,8618292,False,,91408545,vcf,2583668.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18304012,,"""vcf""","""""",32.0,,20640333.0,1422402519.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 23:48:49.737743,43966.0,8.0
,,2015-01-28 05:28:29.695541,rodeo_normal,1422422935.0,0,,1.0,main_w1_handler0,1769212,8619447,False,,115595449,vcf,850921.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18304006,,"""vcf""","""""",2.0,,20640333.0,1422422927.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-28 05:28:58.955337,43966.0,8.0
,,2015-01-27 16:03:18.620710,rodeo_normal,1422374624.0,0,,1.0,main_w2_handler1,2184888,8614357,False,,910813265,vcf,2578565.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18311933,,"""vcf""","""""",32.0,,19838105.0,1422374610.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 16:03:46.119942,11444.0,14.0
,,2015-01-27 16:12:58.837159,rodeo_normal,1422375315.0,0,,1.0,main_w1_handler0,2184888,8614446,False,,919034504,vcf,2578727.roundup,slurm,,132112264.0,corral-repl,,"""5b718348a63f11e49361005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18312065,,"""vcf""","""""",32.0,,19838105.0,1422375290.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 16:15:17.674449,11444.0,25.0
,,2015-01-27 16:14:25.373774,rodeo_normal,1422375403.0,0,,1.0,main_w2_handler0,2184888,8614468,False,,955262858,vcf,844752.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18302802,,"""vcf""","""""",2.0,,19838105.0,1422375281.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 16:16:47.255931,11444.0,122.0
,,2015-01-27 16:19:01.268714,rodeo_normal,1422375582.0,0,,1.0,main_w2_handler0,2184888,8614495,False,,911001306,vcf,844798.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18311928,,"""vcf""","""""",2.0,,19838105.0,1422375559.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 16:19:46.704327,11444.0,23.0
,,2015-01-27 16:22:22.013293,rodeo_normal,1422375773.0,0,,1.0,main_w2_handler0,2184888,8614533,False,,911001306,vcf,844823.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18311928,,"""vcf""","""""",2.0,,19838105.0,1422375759.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 16:22:56.453111,11444.0,14.0
,,2015-01-27 16:27:48.918936,rodeo_normal,1422376101.0,0,,1.0,main_w1_handler1,2184888,8614566,False,,911001306,vcf,844886.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18311928,,"""vcf""","""""",2.0,,19838105.0,1422376081.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-27 16:28:27.918147,11444.0,20.0
,,2014-11-18 05:14:22.372616,rodeo_normal,1416292162.0,0,,1.0,main_w2_handler1,2120772,8190564,False,,1805079,vcf,242310.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17587119,,"""vcf""","""""",2.0,,19556238.0,1416292159.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2014-11-18 06:29:26.234531,,3.0
,,2015-01-28 21:04:58.474484,rodeo_normal,1422479121.0,0,,1.0,main_w1_handler1,1972025,8626603,False,,8168,vcf,862244.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18319111,,"""vcf""","""""",2.0,,20557146.0,1422479118.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-28 21:05:26.446365,51011.0,3.0
,,2014-11-20 15:24:55.516331,rodeo_normal,1416497115.0,0,,1.0,main_w2_handler0,2124579,8211520,False,,109707881,vcf,271365.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17620116,,"""vcf""","""""",2.0,,19621659.0,1416497100.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2014-11-20 15:25:19.672125,,15.0
,,2015-01-29 03:04:28.531832,rodeo_normal,1422500692.0,0,,1.0,main_w1_handler1,1972025,8628314,False,,8075,vcf,865171.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18319160,,"""vcf""","""aye-aye""",2.0,,20557146.0,1422500688.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-01-29 03:04:55.358284,51011.0,4.0
,,2014-12-02 23:54:16.653635,rodeo_normal,1417564471.0,0,,1.0,main_w1_handler1,2048380,8306175,False,,1773,vcf,402704.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17760901,,"""vcf""","""CAV1""",2.0,,16904234.0,1417564466.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2014-12-02 23:54:35.830897,,5.0
,,2015-02-04 16:23:16.323515,rodeo_normal,1423067041.0,0,,1.0,main_w2_handler0,2193512,8663866,False,,182426119,vcf,2644071.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/wolbEndo_OF_DROSOPHIL.len""","""wolbEndo_OF_DROSOPHIL""",18412104,,"""vcf""","""Wolb""",32.0,,20396310.0,1423067018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-02-04 16:24:05.240269,55105.0,23.0
,,2015-02-04 16:35:03.154282,rodeo_normal,1423067733.0,0,,1.0,main_w2_handler1,2195142,8663938,False,,10893935,vcf,2644222.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/cavPor3.len""","""cavPor3""",18411601,,"""vcf""","""cavia_intermedia""",32.0,,21007532.0,1423067728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-02-04 16:35:36.228841,59192.0,5.0
,,2014-12-19 07:13:55.923249,rodeo_normal,1418973254.0,0,,1.0,main_w1_handler0,2153258,8444088,False,,94507,vcf,601761.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18025556,,"""vcf""","""human""",2.0,,17353548.0,1418973251.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2014-12-19 07:14:18.420644,6102.0,3.0
,,2014-12-19 13:54:34.140219,rodeo_normal,1418997295.0,0,,1.0,main_w1_handler1,2153258,8445293,False,,94507,vcf,603607.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18025556,,"""vcf""","""human""",2.0,,17353548.0,1418997293.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2014-12-19 13:55:01.627706,6102.0,2.0
,,2014-12-19 13:10:08.816236,rodeo_normal,1418994635.0,0,,1.0,main_w2_handler1,2153258,8445151,False,,42523,tabular,2348966.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18030621,,"""vcf""","""human""",32.0,,17353548.0,1418994631.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2014-12-19 13:10:37.474892,6102.0,4.0
,,2014-12-24 08:30:26.530965,rodeo_normal,1419409843.0,0,,1.0,main_w2_handler0,2157020,8463394,False,,6715568,vcf,632961.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/arabidopsis_tair8.len""","""arabidopsis_tair8""",18060502,,"""vcf""","""""",2.0,,20209032.0,1419409839.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2014-12-24 08:30:46.592999,,4.0
,,2014-12-28 07:06:54.743546,rodeo_normal,1419750440.0,0,,1.0,main_w2_handler0,2159660,8473323,False,,81392207,vcf,648897.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18081232,,"""vcf""","""""",2.0,,20250893.0,1419750429.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2014-12-28 07:07:22.345439,,11.0
,,2014-12-28 06:58:23.205870,rodeo_normal,1419749926.0,0,,1.0,main_w2_handler1,2159660,8473309,False,,81392207,vcf,648872.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18081232,,"""vcf""","""""",2.0,,20250893.0,1419749916.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2014-12-28 06:58:50.210181,,10.0
,,2014-12-28 08:35:34.706928,rodeo_normal,1419755775.0,0,,1.0,main_w2_handler0,2159660,8473396,False,,147352216,vcf,2383667.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18081336,,"""vcf""","""""",32.0,,20250893.0,1419755760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2014-12-28 08:36:17.502284,,15.0
,,2015-02-08 12:37:27.733957,rodeo_normal,1423399077.0,0,,1.0,main_w1_handler1,2197465,8682728,False,,459529,vcf,2679484.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18444344,,"""vcf""","""""",32.0,,21058423.0,1423399074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-02-08 12:37:58.616478,,3.0
,,2015-02-10 04:47:20.730789,rodeo_normal,1423543660.0,0,,1.0,main_w1_handler1,1068017,8691205,False,,3120,vcf,2695969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/capHir1.len""","""capHir1""",18457104,,"""vcf""","""""",32.0,,21132765.0,1423543656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-02-10 04:47:42.756193,4229.0,4.0
,,2015-02-10 13:14:00.449368,rodeo_normal,1423574068.0,0,,1.0,main_w1_handler0,2195142,8693440,False,,13431027,vcf,2700244.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/cavPor3.len""","""cavPor3""",18460176,,"""vcf""","""""",32.0,,21007532.0,1423574064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-02-10 13:14:29.405354,59192.0,4.0
,,2015-02-19 17:16:51.410035,rodeo_normal,1424366247.0,0,,1.0,main_w1_handler1,1806507,8769111,False,,37260603,vcf,2835968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18245934,,"""vcf""","""""",32.0,,21339846.0,1424366229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-02-19 17:17:32.354047,45130.0,18.0
,,2015-02-24 17:19:13.658530,rodeo_normal,1424798382.0,0,,1.0,main_w2_handler0,2200205,8804593,False,,57035045,vcf,2899824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18630002,,"""vcf""","""Human""",32.0,,21138059.0,1424798360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-02-24 17:19:44.266162,,22.0
,,2015-02-25 14:51:03.760360,rodeo_normal,1424875875.0,0,,1.0,main_w1_handler0,2200205,8812683,False,,3087071,vcf,2914525.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18644013,,"""vcf""","""Human""",32.0,,21138059.0,1424875872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-02-25 14:51:18.731478,,3.0
,,2015-02-25 17:09:01.423757,rodeo_normal,1424884159.0,0,,1.0,main_w1_handler0,2200205,8814318,False,,19258072,vcf,2917784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18644459,,"""vcf""","""Human""",32.0,,21138059.0,1424884147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-02-25 17:09:22.424321,,12.0
,,2015-03-04 20:17:42.316237,rodeo_normal,1425500313.0,0,,1.0,main_w2_handler0,2212770,8866134,False,,387625608,tabular,3016050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18632147,,"""vcf""","""rice""",32.0,,21549071.0,1425500272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-03-04 20:18:39.269991,59900.0,41.0
,,2015-03-04 20:17:42.748670,rodeo_normal,1425500312.0,0,,1.0,main_w1_handler0,2212770,8866135,False,,401761453,tabular,3016048.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18632150,,"""vcf""","""rice""",32.0,,21549071.0,1425500269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-03-04 20:18:35.259086,59900.0,43.0
,,2015-03-04 20:17:43.991690,rodeo_normal,1425500274.0,0,,1.0,main_w1_handler1,2212770,8866137,False,,1147094,vcf,3016054.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18732971,,"""vcf""","""rice""",32.0,,21549071.0,1425500272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,1.0.0,,2015-03-04 20:17:56.294952,59900.0,2.0
