chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_vcf,input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.output_option,parameters.reference_source.__current_case__,parameters.reference_source.input_vcf.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.window_size,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-10 14:12:55.857752,slurm_normal,1515593587.0,0,,1.0,main_w3_handler0,3387502,17992925,False,,37048,vcf,12069568,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""false""",0,"[{'src': 'hda', 'id': 33245199}]",hg19,,cached,"""400""",32.0,,,,42613725,1515593582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-10 14:13:09.779257,118514.0,5.0
,,2017-11-13 09:12:34.940241,slurm_normal,1510564371.0,0,,1.0,main_w3_handler1,3322427,17435473,False,,146060,vcf,11494037,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""true""",0,"[{'src': 'hda', 'id': 32275393}]",hg_g1k_v37,,cached,"""30""",32.0,,,,41909079,1510564365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-13 09:12:58.668539,114529.0,6.0
,,2017-11-14 08:25:35.772367,slurm_normal,1510647962.0,0,,1.0,main_w4_handler0,3324178,17449993,False,,76084308,vcf,11507366,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 32302543}]",hg_g1k_v37,,cached,"""30""",32.0,,,,41976525,1510647938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-14 08:26:02.878414,,24.0
,,2017-11-21 03:03:07.561560,slurm_normal,1511233416.0,0,,1.0,main_w3_handler0,3333131,17529724,False,,24833226,vcf,11588856,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""",0,"[{'src': 'hda', 'id': 32439203}]",hg19,,cached,"""30""",32.0,,,,42136665,1511233406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-21 03:03:47.966928,116759.0,10.0
,,2017-11-21 13:12:03.978692,slurm_normal,1511269953.0,0,,1.0,main_w3_handler0,3333131,17534739,False,,14851284,vcf,11593869,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","""""","""false""",1,"[{'src': 'hda', 'id': 32448877}]",,"[{'src': 'hda', 'id': 32446802}]",history,"""30""",32.0,11790798.0,fasta,,42136665,1511269945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-21 13:12:42.311353,116759.0,8.0
,,2017-11-21 13:11:50.487763,slurm_normal,1511269920.0,0,,1.0,main_w4_handler1,3333131,17534720,False,,14851284,vcf,11593844,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","""""","""false""",1,"[{'src': 'hda', 'id': 32448877}]",,"[{'src': 'hda', 'id': 32446802}]",history,"""30""",32.0,11790798.0,fasta,,42136665,1511269914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-21 13:12:03.933776,116759.0,6.0
,,2017-11-21 13:12:26.908971,slurm_normal,1511269959.0,0,,1.0,main_w3_handler1,3333131,17534751,False,,14851284,vcf,11593876,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","""""","""false""",1,"[{'src': 'hda', 'id': 32448889}]",,"[{'src': 'hda', 'id': 32446802}]",history,"""30""",32.0,11790798.0,fasta,,42136665,1511269953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-21 13:12:47.830664,116759.0,6.0
,,2017-11-21 13:11:37.887112,slurm_normal,1511269909.0,0,,1.0,main_w4_handler1,3333131,17534718,False,,14851284,vcf,11593842,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","""""","""false""",1,"[{'src': 'hda', 'id': 32448861}]",,"[{'src': 'hda', 'id': 32446802}]",history,"""30""",32.0,11790798.0,fasta,,42136665,1511269903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-21 13:11:51.285500,116759.0,6.0
,,2017-11-21 13:10:50.408524,slurm_normal,1511269863.0,0,,1.0,main_w4_handler1,3333131,17534707,False,,14851284,vcf,11593821,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","""""","""false""",1,"[{'src': 'hda', 'id': 32448859}]",,"[{'src': 'hda', 'id': 32446802}]",history,"""30""",32.0,11790798.0,fasta,,42136665,1511269857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-21 13:11:04.556400,116759.0,6.0
,,2017-11-21 13:10:19.380027,slurm_normal,1511269831.0,0,,1.0,main_w3_handler1,3333131,17534692,False,,14851284,vcf,11593808,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","""""","""false""",1,"[{'src': 'hda', 'id': 32448858}]",,"[{'src': 'hda', 'id': 32446802}]",history,"""30""",32.0,11790798.0,fasta,,42136665,1511269822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-21 13:10:37.430341,116759.0,9.0
,,2017-11-21 13:12:16.824791,slurm_normal,1511269960.0,0,,1.0,main_w4_handler0,3333131,17534748,False,,14851284,vcf,11593877,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","""""","""false""",1,"[{'src': 'hda', 'id': 32448879}]",,"[{'src': 'hda', 'id': 32446802}]",history,"""30""",32.0,11790798.0,fasta,,42136665,1511269953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-21 13:12:53.338379,116759.0,7.0
,,2017-11-21 13:12:35.799559,slurm_normal,1511269990.0,0,,1.0,main_w3_handler0,3333131,17534756,False,,14851284,vcf,11593885,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","""""","""false""",1,"[{'src': 'hda', 'id': 32448892}]",,"[{'src': 'hda', 'id': 32446802}]",history,"""30""",32.0,11790798.0,fasta,,42136665,1511269975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-21 13:13:18.866346,116759.0,15.0
,,2017-11-26 22:29:09.150868,slurm_normal,1511735370.0,0,,1.0,main_w3_handler0,3339767,17595817,False,,29119626,vcf,11654886,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""",0,"[{'src': 'hda', 'id': 32549745}]",hg_g1k_v37,,cached,"""30""",32.0,,,,42256525,1511735353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-26 22:29:31.144303,117234.0,17.0
,,2017-11-27 07:59:07.550670,slurm_normal,1511769562.0,0,,1.0,main_w4_handler1,3340877,17599886,False,,10418968,vcf,11658797,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 32556087}]",hg19,,cached,"""30""",32.0,,,,42274692,1511769552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-27 07:59:23.839980,,10.0
,,2017-12-04 13:57:15.654479,slurm_normal,1512395862.0,0,,1.0,main_w3_handler0,3348289,17690286,False,,8409851,vcf,11754752,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""",1,"[{'src': 'hda', 'id': 32716580}]",,"[{'src': 'hda', 'id': 32716198}]",history,"""30""",32.0,114741.0,fasta,,42384451,1512395849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-04 13:57:43.484436,117759.0,13.0
,,2017-12-05 09:44:25.202274,slurm_normal,1512467410.0,0,,1.0,main_w4_handler1,3316039,17700247,False,,765046473,vcf,11765003,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 32735195}]",hg19,,cached,"""30""",32.0,,,,41833086,1512467074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-05 09:50:13.554280,,336.0
,,2017-12-05 19:09:04.151322,slurm_normal,1512500968.0,0,,1.0,main_w3_handler0,3295694,17708024,False,,19836878,vcf,11772697,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 32752139}]",hg38,,cached,"""30""",32.0,,,,42129604,1512500952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-05 19:09:30.219504,114159.0,16.0
,,2017-12-05 19:10:44.812739,slurm_normal,1512501092.0,0,,1.0,main_w4_handler0,3295694,17708037,False,,22512586,vcf,11772726,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 32648733}]",hg38,,cached,"""30""",32.0,,,,42129604,1512501072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-05 19:11:35.897889,114159.0,20.0
,,2017-12-11 06:41:41.695711,slurm_normal,1512974540.0,0,,1.0,main_w3_handler0,3349909,17769284,False,,65707501,vcf,11837951,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 32829256}]",,"[{'src': 'hda', 'id': 32688881}]",history,"""30""",32.0,396827637.0,fasta,,42467966,1512974510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-11 06:42:21.754702,108548.0,30.0
,,2018-01-31 16:40:00.436248,slurm_normal,1517417063.0,0,,1.0,main_w4_handler1,3389781,18213324,False,,1043603284,vcf,12293897,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 33586474}]",hg19,,cached,"""30""",32.0,,,,43321108,1517416807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-31 16:44:24.458847,24016.0,256.0
,,2018-02-06 14:46:32.617734,slurm_normal,1517928417.0,0,7680.0,1.0,main_w4_handler1,3348289,18271788,False,,13130567,vcf,12353687,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 33695664}]",,"[{'src': 'hda', 'id': 32716198}]",history,"""30""",32.0,114741.0,fasta,,42384451,1517928402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-06 14:46:58.305177,117759.0,15.0
,,2018-02-09 15:37:34.860527,slurm_normal,1518190668.0,0,7680.0,1.0,main_w4_handler0,3413502,18330476,False,,173462,vcf,12414837,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 33773593}]",,"[{'src': 'hda', 'id': 33614364}]",history,"""30""",32.0,356523505.0,fasta,,43453816,1518190664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-09 15:37:50.933720,108472.0,4.0
,,2018-02-16 07:52:49.839926,slurm_normal,1518767588.0,0,7680.0,1.0,main_w3_handler1,3431331,18407019,False,,29809635,vcf,12492772,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/gasAcu1.len""","""gasAcu1""","""false""",0,"[{'src': 'hda', 'id': 33891448}]",gasAcu1,,cached,"""30""",32.0,,,,43953072,1518767580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-16 07:53:10.208858,52889.0,8.0
,,2018-02-23 02:52:40.062525,slurm_normal,1519354371.0,0,7680.0,1.0,main_w3_handler1,3420757,18492149,False,,709351,vcf,12587509,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 34026038}]",,"[{'src': 'hda', 'id': 34025923}]",history,"""30""",32.0,154456.0,fasta,,43732061,1519354367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-23 02:52:54.163796,110281.0,4.0
,,2018-02-27 01:56:57.253610,slurm_normal,1519696676.0,0,7680.0,1.0,main_w4_handler0,3443838,18530266,False,,200762854,vcf,12626642,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 34085959}]",hg38,,cached,"""30""",32.0,,,,44184751,1519696623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-27 01:57:57.393043,122874.0,53.0
,,2017-02-22 10:13:53.738946,slurm_normal,1487758452.0,0,,1.0,main_w4_handler0,3003821,15105121,False,,2286700,vcf,9259501.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 28458635}]",hg19,,cached,"""50000""",32.0,,,,36167677,1487758440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 10:14:16.372468,17244.0,12.0
,,2017-01-09 22:33:34.719656,slurm_normal,1484001232.0,0,,1.0,main_w4_handler0,2900937,14720108,False,,4205831,vcf,8889032.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce9.len""","""ce9""","""false""",0,"[{'src': 'hda', 'id': 27322761}]",ce10,,cached,"""30""",32.0,,,,34338465,1484001225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-09 22:33:56.117461,95306.0,7.0
,,2017-02-21 10:46:41.727699,slurm_normal,1487674636.0,0,,1.0,main_w4_handler0,3003821,15094419,False,,13483412,vcf,9249404.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 28442143}]",hg19,,cached,"""400000""",32.0,,,,36167677,1487674608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-21 10:57:18.690584,17244.0,28.0
,,2017-02-22 10:37:49.243504,slurm_normal,1487759885.0,0,,1.0,main_w4_handler1,3003821,15105297,False,,2286700,vcf,9260034.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 28458635}]",hg19,,cached,"""5000""",32.0,,,,36167677,1487759877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 10:38:09.922208,17244.0,8.0
,,2017-02-22 10:39:32.547228,slurm_normal,1487759992.0,0,,1.0,main_w3_handler0,3003821,15105312,False,,2286700,vcf,9260089.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 28458635}]",hg19,,cached,"""1000""",32.0,,,,36167677,1487759982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 10:39:59.810556,17244.0,10.0
,,2017-02-21 07:34:43.435868,slurm_normal,1487662520.0,0,,1.0,main_w4_handler0,2952777,15093085,False,,13483412,vcf,9248101.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 28440130}]",hg19,,cached,"""30""",32.0,,,,36167677,1487662486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-21 07:35:23.027398,17244.0,34.0
,,2017-02-21 07:51:07.461903,slurm_normal,1487663492.0,0,,1.0,main_w4_handler0,2952777,15093140,False,,76907,vcf,9248152.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 28440177}]",hg19,,cached,"""30""",32.0,,,,36167677,1487663473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-21 07:51:36.217210,17244.0,19.0
,,2017-02-21 07:51:39.317441,slurm_normal,1487663601.0,0,,1.0,main_w3_handler1,2952777,15093141,False,,13483412,vcf,9248153.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 28440130}]",hg19,,cached,"""10000""",32.0,,,,36167677,1487663504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-21 07:53:23.180092,17244.0,97.0
,,2017-02-21 07:53:34.749474,slurm_normal,1487663628.0,0,,1.0,main_w4_handler0,2952777,15093148,False,,76907,vcf,9248160.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 28440177}]",hg19,,cached,"""10000""",32.0,,,,36167677,1487663622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-21 07:53:51.322176,17244.0,6.0
