create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.ensembl_col,parameters.ensembl_col.__class__,parameters.ensembl_col.value,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-01 16:40:15.649052,slurm_normal,1509555122.0,0.0,,1.0,main_w3_handler1,3300991,17287428,False,,5131764,tabular,11349208,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""3""",,,,"[{'src': 'hda', 'id': 31944894}]",32.0,,41551372,1509555113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2017-11-01 16:54:09.117458,40481.0,9.0
2017-11-28 13:40:19.616575,slurm_normal,1511876428.0,0.0,,1.0,main_w4_handler0,3323652,17619023,False,,42260,tabular,11679857,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 32318579}]",32.0,,42303642,1511876424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2017-11-28 13:40:32.254910,114804.0,4.0
2018-02-01 10:20:35.381113,slurm_normal,1517480447.0,0.0,,1.0,main_w4_handler0,3412914,18221027,False,,48623,tabular,12301609,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""1""",,,,"[{'src': 'hda', 'id': 33605780}]",32.0,,43599449,1517480443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2018-02-01 10:20:49.067514,121087.0,4.0
2017-12-09 03:45:41.255969,slurm_normal,1512791157.0,0.0,,1.0,main_w3_handler1,3355154,17753506,False,,933436,tabular,11820910,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 32818983}]",32.0,,42549598,1512791152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2017-12-09 03:45:59.343150,118115.0,5.0
2018-02-05 15:26:53.069005,slurm_normal,1517844455.0,0.0,,1.0,main_w4_handler0,3412914,18259176,False,,48623,tabular,12340790,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""1""",,,,"[{'src': 'hda', 'id': 33605780}]",32.0,,43599449,1517844450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2018-02-05 15:27:36.235715,121087.0,5.0
2018-02-10 22:08:06.706370,slurm_normal,1518300514.0,0.0,7680.0,1.0,main_w4_handler0,3416405,18339098,False,,3508613,tabular,12423516,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 33789426}]",32.0,,43347289,1518300492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2018-02-10 22:08:35.068977,3591.0,22.0
2018-02-10 22:01:02.877688,slurm_normal,1518300096.0,0.0,7680.0,1.0,main_w3_handler0,3416405,18339080,False,,7108823,tabular,12423493,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 33789374}]",32.0,,43347289,1518300073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2018-02-10 22:01:38.371067,3591.0,23.0
2018-02-10 22:20:22.476238,slurm_normal,1518301255.0,0.0,7680.0,1.0,main_w4_handler1,3416405,18339171,False,,7017252,tabular,12423592,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""2""",,,,"[{'src': 'hda', 'id': 33789459}]",32.0,,43347289,1518301232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2018-02-10 22:20:56.620578,3591.0,23.0
2015-03-24 09:25:37.466226,rodeo_normal,1427189152.0,0.0,,1.0,main_w1_handler1,2243307,9021908,False,,3570,tabular,3305127.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""3""",,,18971760,,32.0,,21988784,1427189149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-03-24 09:25:53.904403,61179.0,3.0
2015-05-13 12:07:43.311504,slurm_normal,1431518954.0,0.0,,1.0,main_w1_handler0,2304346,9462397,False,,24910497,bed,3787353.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""4""",,,19690081,,32.0,,23050517,1431518928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-05-13 12:09:17.395915,,26.0
2015-05-19 11:13:16.401842,slurm_normal,1432034018.0,0.0,,1.0,main_w2_handler1,2304502,9494617,False,Job output deleted by user before job completed.,900596,bed,3816827.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""3""",,,19752197,,32.0,,23053240,1432034014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-05-19 11:13:40.920034,,4.0
2015-05-19 11:13:30.654155,slurm_normal,1432034041.0,0.0,,1.0,main_w1_handler1,2304502,9494618,False,,900596,bed,3816828.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""4""",,,19752197,,32.0,,23053240,1432034037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-05-19 11:14:02.559448,,4.0
2015-06-29 11:34:47.406494,slurm_normal,1435577716.0,0.0,,1.0,main_w2_handler0,1446994,9757219,False,,6834,tabular,4060577.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""4""",,,20173933,,32.0,,23884784,1435577709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-06-29 11:35:18.928696,29502.0,7.0
2015-07-22 15:20:12.990464,slurm_normal,1437578450.0,0.0,,1.0,main_w2_handler0,2378899,9942857,False,,28245558,gtf,4228347.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,20468844,,32.0,,24228679,1437578432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-07-22 15:20:54.259773,66091.0,18.0
2015-07-25 05:10:43.866108,slurm_normal,1437801067.0,0.0,,1.0,main_w2_handler0,2389106,9976235,False,,15435,tabular,4260264.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""",,,20530319,,32.0,,24282885,1437801063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-07-25 05:11:13.731991,66780.0,4.0
2015-08-28 07:53:24.578990,slurm_normal,1440748429.0,0.0,,1.0,main_w2_handler1,2375595,10214955,False,,21,tabular,4485270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,20933750,,32.0,,24136423,1440748424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-08-28 07:53:52.859305,66134.0,5.0
2015-09-08 22:45:51.710650,slurm_normal,1441752375.0,0.0,,1.0,main_w2_handler0,2432440,10281071,False,,95856,bed,4566771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,21049718,,32.0,,25075965,1441752368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-09-08 22:46:18.179810,68712.0,7.0
2015-09-06 19:04:50.737147,slurm_normal,1441566308.0,0.0,,1.0,main_w1_handler1,2429903,10268112,False,,5782,bed,4554715.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,21023812,,32.0,,24988801,1441566303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-09-06 19:05:10.341529,68471.0,5.0
2015-09-06 19:26:45.883775,slurm_normal,1441567630.0,0.0,,1.0,main_w1_handler1,2429918,10268138,False,,5782,bed,4554737.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,21024029,,32.0,,24988801,1441567627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-09-06 19:27:12.076165,68471.0,3.0
2016-01-29 06:42:51.998344,slurm_normal,1454049815.0,0.0,,1.0,main_w2_handler0,2579180,11628728,False,,502826,tabular,5892836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,23076656,,32.0,,27793167,1454049780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-01-29 06:43:38.344679,77510.0,35.0
2015-10-05 12:34:57.159769,slurm_normal,1444048585.0,0.0,,1.0,main_w1_handler2,2460948,10502575,False,,39,bed,4778339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,21399536,,32.0,,25508563,1444048524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-10-05 12:36:27.289436,70470.0,61.0
2015-10-05 12:42:53.455254,slurm_normal,1444048998.0,0.0,,1.0,main_w2_handler1,2460948,10502644,False,,42,tabular,4778386.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,21399612,,32.0,,25508563,1444048993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-10-05 12:43:20.087847,70470.0,5.0
2015-10-14 10:43:08.870453,slurm_normal,1444819419.0,0.0,,1.0,main_w2_handler1,2442061,10567676,False,,5830,tabular,4839660.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,21510704,,32.0,,25223101,1444819413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-10-14 10:43:42.453064,,6.0
2015-10-14 11:55:40.592421,slurm_normal,1444823761.0,0.0,,1.0,main_w1_handler0,2442061,10568374,False,,5830,tabular,4840370.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,21511537,,32.0,,25223101,1444823757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-10-14 11:56:03.039154,,4.0
2015-11-05 23:09:58.689383,slurm_normal,1446765047.0,0.0,,1.0,main_w2_handler1,2495924,10831143,False,,4900,tabular,5086357.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,21879841,,32.0,,26130187,1446765012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2015-11-05 23:10:51.926760,67866.0,35.0
2017-02-21 23:37:06.489362,reserved,1487720242.0,0.0,,1.0,main_w4_handler0,3004679,15100816,False,,6075130,tabular,9256068.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 28452971}]",32.0,,36196859,1487720229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2017-02-21 23:37:24.490664,5254.0,13.0
2016-02-07 21:24:51.328131,slurm_normal,1454880316.0,0.0,,1.0,main_w1_handler1,2586737,11739632,False,,481351,tabular,5996198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""3""",,,23226830,,32.0,,28044981,1454880309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-02-07 21:25:19.542070,77949.0,7.0
2016-02-05 19:44:25.415872,slurm_normal,1454701499.0,0.0,,1.0,main_w2_handler0,2575846,11725429,False,,464094,bed,5981724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""4""",,,23019881,,32.0,,27549256,1454701493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-02-05 19:45:09.754852,76977.0,6.0
2016-02-09 11:35:45.242383,slurm_normal,1455017770.0,0.0,,1.0,main_w2_handler0,2592593,11758426,False,,147630,tabular,6013659.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,23250446,,32.0,,28231017,1455017766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-02-09 11:36:17.086665,73598.0,4.0
2016-02-29 13:36:37.881204,slurm_normal,1456753649.0,0.0,,1.0,main_w1_handler1,2604218,11967040,False,,3061,tabular,6199826.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5""",,,23422651,,32.0,,28442476,1456753645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-02-29 13:47:37.562925,2927.0,4.0
2016-02-29 17:13:29.706996,slurm_normal,1456766070.0,0.0,,1.0,main_w1_handler0,2602019,11973272,False,,9436125,tabular,6201690.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""3""",,,23500628,,32.0,,28567908,1456766050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-02-29 17:14:33.320205,79202.0,20.0
2016-02-29 18:17:53.894767,slurm_normal,1456769947.0,0.0,,1.0,main_w1_handler2,2602019,11973878,False,,2658,tabular,6202368.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""",,,23561563,,32.0,,28567908,1456769940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-02-29 18:19:13.827238,79202.0,7.0
2016-05-04 09:03:55.022643,slurm_normal,1462352705.0,0.0,,1.0,main_w1_handler2,2684742,12766454,False,,4432,tabular,6969812.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5804891b396f4e2e5'}]",32.0,,29825917,1462352702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-05-04 09:05:09.721490,38750.0,3.0
2016-05-07 09:36:42.167478,slurm_normal,1462613965.0,0.0,,1.0,main_w1_handler2,2690404,12814240,False,,5152,tabular,7015716.roundup,slurm,,132112168.0,corral-repl,,"""2d31b518143711e6b681005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bef7bd3b81725c0'}]",32.0,,29867569,1462613962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-05-07 09:39:27.870780,83460.0,3.0
2016-05-07 09:52:40.911184,slurm_normal,1462614960.0,0.0,,1.0,main_w2_handler1,2697577,12814295,False,,5152,tabular,7015807.roundup,slurm,,132112168.0,corral-repl,,"""68692b5a143911e68a04005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59652bad9b3bcdc4e'}]",32.0,,29867569,1462614957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-05-07 09:56:05.340315,83460.0,3.0
2016-05-07 09:59:22.925499,slurm_normal,1462615388.0,0.0,,1.0,main_w2_handler0,2697577,12814327,False,,5152,tabular,7015832.roundup,slurm,,132112168.0,corral-repl,,"""59924d18143a11e6bab7005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd81c54d87127ab3'}]",32.0,,29867569,1462615384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-05-07 10:03:10.175444,83460.0,4.0
2016-05-07 10:35:38.089757,slurm_normal,1462617484.0,0.0,,1.0,main_w1_handler1,2697577,12814437,False,,5152,tabular,7015937.roundup,slurm,,132112168.0,corral-repl,,"""6bc57686143f11e6b681005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535a562fb27a5fb11'}]",32.0,,29867569,1462617481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-05-07 10:38:05.556754,83460.0,3.0
2016-05-07 10:43:23.063090,slurm_normal,1462617955.0,0.0,,1.0,main_w1_handler1,2697577,12814502,False,,5152,tabular,7016003.roundup,slurm,,132112168.0,corral-repl,,"""7c4da32e144011e6b0ee005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51899698c37d27472'}]",32.0,,29867569,1462617952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-05-07 10:45:56.935799,83460.0,3.0
2016-05-07 11:30:28.073372,slurm_normal,1462620768.0,0.0,,1.0,main_w2_handler1,2697577,12814693,False,,5152,tabular,7016178.roundup,slurm,,132112168.0,corral-repl,,"""10be70e6144711e6a8ec005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586668ad98436e85a'}]",32.0,,29867569,1462620764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-05-07 11:32:52.004721,83460.0,4.0
2016-05-07 17:56:19.645007,slurm_normal,1462643925.0,0.0,,1.0,main_w1_handler0,2697577,12817361,False,,5152,tabular,7018546.roundup,slurm,,132112168.0,corral-repl,,"""f73c838e147c11e6b2c2005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b805d612f96feea8'}]",32.0,,29867569,1462643922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-05-07 17:58:46.826689,83460.0,3.0
2016-05-07 17:33:44.953212,slurm_normal,1462642569.0,0.0,,1.0,main_w1_handler0,2697577,12817236,False,,5152,tabular,7018407.roundup,slurm,,132112168.0,corral-repl,,"""d25796c4147911e685c0005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da621b68e8df1218'}]",32.0,,29867569,1462642567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-05-07 17:36:11.794408,83460.0,2.0
2016-05-09 08:27:17.084051,slurm_normal,1462782597.0,0.0,,1.0,main_w2_handler0,2697577,12828813,False,,5152,tabular,7029807.roundup,slurm,,132112168.0,corral-repl,,"""cc483ada15bf11e6ae46005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5325b0b97383d60e7'}]",32.0,,29867569,1462782593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,1.0.0,,2016-05-09 08:29:58.876285,83460.0,4.0
