chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.build,parameters.build.__class__,parameters.build.value,parameters.chromInfo,parameters.dbkey,parameters.term,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-30 12:02:17.580681,slurm_normal,1517313754.0,0,,1.0,main_w3_handler0,2885914,18199708,False,,12280474,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""diabetes""",32.0,,43219239,1517313749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2018-01-30 12:02:35.758078,93721.0,5.0
,,2018-01-31 09:45:17.654237,slurm_normal,1517391931.0,0,,1.0,main_w3_handler0,2885914,18209434,False,,12290407,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""obesity""",32.0,,43219239,1517391925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2018-01-31 09:45:32.972222,93721.0,6.0
,,2018-02-09 09:05:10.404584,slurm_normal,1518167142.0,0,7680.0,1.0,main_w3_handler1,3423315,18326217,False,,12410474,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""pain""",32.0,,43797817,1518167117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2018-02-09 09:05:45.100323,,25.0
,,2018-02-10 21:56:24.615728,slurm_normal,1518299795.0,0,7680.0,1.0,main_w3_handler0,3424929,18339069,False,,12423485,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""cancer""",32.0,,43833145,1518299792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2018-02-10 21:56:36.151405,,3.0
,,2018-02-14 14:18:32.940225,slurm_normal,1518617923.0,0,7680.0,1.0,main_w4_handler1,3429043,18382884,False,,12467893,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Ehlers Danlos Syndrome""",32.0,,43888327,1518617920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2018-02-14 14:18:47.797100,,3.0
,,2018-03-01 16:45:49.416223,slurm_normal,1519922758.0,0,7680.0,1.0,main_w3_handler0,3440040,18566589,False,,12660766,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Lupus""",32.0,,44168806,1519922755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2018-03-01 16:45:59.986828,107319.0,3.0
,,2018-03-01 16:47:31.611068,slurm_normal,1519922861.0,0,7680.0,1.0,main_w3_handler1,3440040,18566599,False,,12660770,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Lupus erythematosus""",32.0,,44168806,1519922859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2018-03-01 16:47:43.277832,107319.0,2.0
,,2015-03-16 06:23:42.051471,rodeo_normal,1426487041.0,0,,1.0,main_w2_handler1,2208569,8955104,False,,3178659.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""cancer""",32.0,,21351515,1426487037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-16 06:24:03.986587,6371.0,4.0
,,2015-03-16 10:40:51.927410,rodeo_normal,1426502470.0,0,,1.0,main_w2_handler1,2208569,8956247,False,,3180320.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""tumor""",32.0,,21351515,1426502467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-16 10:41:13.241899,6371.0,3.0
,,2015-03-16 10:31:27.926338,rodeo_normal,1426501913.0,0,,1.0,main_w1_handler0,2208569,8956125,False,,3180112.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Pancreas tumor""",32.0,,21351515,1426501910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-16 10:31:55.990980,6371.0,3.0
,,2015-09-15 10:44:10.759080,slurm_normal,1442313888.0,0,,1.0,main_w1_handler0,2439467,10322376,False,,4606356.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""dermia""",32.0,,25183992,1442313883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-15 10:44:50.528616,,5.0
,,2015-03-19 18:07:45.408297,rodeo_normal,1426788489.0,0,,1.0,main_w2_handler0,2242646,8990502,False,,3245217.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Allan-Herndon-Dudley""",32.0,,21906280,1426788483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-19 18:08:12.189453,,6.0
,,2015-09-15 10:37:56.097668,slurm_normal,1442313504.0,0,,1.0,main_w1_handler0,2439467,10322292,False,,4606295.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""sclerodermia""",32.0,,25183992,1442313499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-15 10:38:27.466677,,5.0
,,2015-03-31 19:53:12.135314,rodeo_normal,1427831614.0,0,,1.0,main_w2_handler0,2255850,9105806,False,,3390895.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""ADHD""",32.0,,22180972,1427831610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-31 19:53:39.384813,,4.0
,,2015-03-25 13:36:10.689416,rodeo_normal,1427290587.0,0,,1.0,main_w1_handler1,2248550,9033188,False,,3318552.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""anemia""",32.0,,21867844,1427290584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-25 13:36:31.223568,50090.0,3.0
,,2015-06-19 09:28:39.883839,slurm_normal,1434706147.0,0,,1.0,main_w1_handler2,2345773,9690714,False,,3999832.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GO:0000795""",32.0,,23548695,1434706141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-19 09:29:10.259485,46022.0,6.0
,,2015-03-25 03:48:44.283171,rodeo_normal,1427255343.0,0,,1.0,main_w2_handler1,2243720,9030144,False,,3315390.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""carcinoma""",32.0,,21925086,1427255340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-25 03:49:09.130201,,3.0
,,2015-03-31 19:54:28.670482,rodeo_normal,1427831690.0,0,,1.0,main_w2_handler1,2255850,9105837,False,,3390916.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bipolar""",32.0,,22180972,1427831682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-31 19:54:53.219368,,8.0
,,2015-03-28 04:53:25.425116,rodeo_normal,1427518420.0,0,,1.0,main_w2_handler1,2167565,9071945,False,,3357949.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""cancer""",32.0,,20390732,1427518416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-28 04:53:42.381615,,4.0
,,2015-03-28 14:41:28.206837,rodeo_normal,1427553706.0,0,,1.0,main_w1_handler0,2252637,9073379,False,,3359533.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""regression""",32.0,,22091874,1427553702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-28 14:41:47.633109,,4.0
,,2015-03-28 19:07:01.983514,rodeo_normal,1427569637.0,0,,1.0,main_w2_handler1,2252725,9074294,False,,3360481.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""carcinoma""",32.0,,22093249,1427569634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-28 19:07:20.857916,,3.0
,,2015-03-28 19:09:54.677952,rodeo_normal,1427569809.0,0,,1.0,main_w2_handler1,2252725,9074300,False,,3360487.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""fibrosis""",32.0,,22093249,1427569804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-28 19:10:11.794812,,5.0
,,2015-03-28 19:05:41.017339,rodeo_normal,1427569553.0,0,,1.0,main_w1_handler1,2252725,9074293,False,,3360480.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""microcephaly""",32.0,,22093249,1427569550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-28 19:05:54.733346,,3.0
,,2015-03-28 19:07:49.547114,rodeo_normal,1427569682.0,0,,1.0,main_w2_handler1,2252725,9074295,False,,3360482.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""microcephaly""",32.0,,22093249,1427569679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-28 19:08:05.703477,,3.0
,,2015-03-28 19:10:55.718466,rodeo_normal,1427569873.0,0,,1.0,main_w2_handler0,2252725,9074302,False,,3360491.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hearing""",32.0,,22093249,1427569869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-03-28 19:11:14.709118,,4.0
,,2015-04-06 16:23:56.756630,slurm_normal,1428337456.0,0,,1.0,main_w2_handler1,2260892,9150642,False,,3433418.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""ptsd""",32.0,,22272324,1428337453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-06 16:24:21.191149,61977.0,3.0
,,2015-04-05 05:51:15.757043,slurm_normal,1428213094.0,0,,1.0,main_w1_handler0,2260045,9142657,False,,3425824.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bone""",32.0,,22260175,1428213090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-05 05:51:35.520642,61959.0,4.0
,,2015-04-09 15:31:44.475948,slurm_normal,1428593525.0,0,,1.0,main_w1_handler1,2232564,9181040,False,,3460248.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""long-qt""",32.0,,21688375,1428593522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-09 15:32:08.171226,60721.0,3.0
,,2015-04-11 15:46:39.817606,slurm_normal,1428767212.0,0,,1.0,main_w2_handler0,2266974,9201745,False,,3484280.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DMD""",32.0,,22395185,1428767208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-11 15:46:55.269103,,4.0
,,2015-04-14 19:27:40.831725,slurm_normal,1429039685.0,0,,1.0,main_w1_handler1,2265291,9231524,False,,3512752.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""HyperIgM2""",32.0,,22354705,1429039681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-14 19:28:07.297357,,4.0
,,2015-04-14 19:28:26.581331,slurm_normal,1429039725.0,0,,1.0,main_w1_handler0,2265291,9231530,False,,3512757.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""HyperIgM""",32.0,,22354705,1429039720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-14 19:28:48.210268,,5.0
,,2015-04-14 19:29:28.137142,slurm_normal,1429039784.0,0,,1.0,main_w1_handler0,2265291,9231539,False,,3512767.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""HyperIgM""",32.0,,22354705,1429039780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-14 19:29:46.799549,,4.0
,,2015-04-14 19:48:13.704241,slurm_normal,1429040909.0,0,,1.0,main_w2_handler1,2265291,9231645,False,,3512873.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""HyperIgM""",32.0,,22354705,1429040905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-14 19:48:31.453268,,4.0
,,2015-04-16 19:05:01.750130,slurm_normal,1429211642.0,0,,1.0,main_w2_handler1,2265231,9248993,False,,8258.rodeo,slurm,,16332488.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""parkinson's disease""",2.0,,22351353,1429211629.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-16 19:14:09.232552,58690.0,13.0
,,2015-10-23 22:50:12.828102,slurm_normal,1445640637.0,0,,1.0,main_w1_handler1,2162278,10707568,False,,4970322.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""tooth""",32.0,,25863781,1445640633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-10-23 22:50:42.290791,57816.0,4.0
,,2015-04-22 19:05:59.192029,slurm_normal,1429729589.0,0,,1.0,main_w1_handler1,2278741,9304493,False,,3621524.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Cardiomyopathy """,32.0,,22646536,1429729585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-22 19:06:31.573795,,4.0
,,2015-04-23 20:38:34.776613,slurm_normal,1429821554.0,0,,1.0,main_w2_handler0,2237933,9315552,False,,3643296.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""brca""",32.0,,21817554,1429821546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-23 20:39:39.216114,,8.0
,,2015-04-21 11:32:34.144780,slurm_normal,1429615969.0,0,,1.0,main_w2_handler0,2238399,9288165,False,,3597607.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""obesity""",32.0,,21827636,1429615965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-21 11:32:52.166528,60911.0,4.0
,,2015-09-15 22:09:24.745396,slurm_normal,1442354987.0,0,,1.0,main_w2_handler1,2440157,10327663,False,,4611463.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""prostate cancer""",32.0,,25195590,1442354982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-15 22:09:50.492824,39123.0,5.0
,,2015-04-26 15:51:00.179421,slurm_normal,1430148361.0,0,,1.0,main_w1_handler0,2260212,9333543,False,,3674253.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hypertension""",32.0,,22321196,1430148317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-27 15:26:11.563621,62095.0,44.0
,,2015-09-15 22:13:41.874809,slurm_normal,1442355243.0,0,,1.0,main_w2_handler0,2440157,10327679,False,,4611482.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""prostate""",32.0,,25195590,1442355239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-15 22:14:04.109868,39123.0,4.0
,,2015-09-15 22:49:15.934264,slurm_normal,1442357374.0,0,,1.0,main_w2_handler1,2440157,10327908,False,,4611718.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""prostate""",32.0,,25195590,1442357371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-15 22:49:38.913022,39123.0,3.0
,,2015-04-28 13:39:49.363534,slurm_normal,1430228419.0,0,,1.0,main_w1_handler1,2281092,9351263,False,,3688175.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Breast cancer""",32.0,,22589630,1430228411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-04-28 13:40:25.903483,59536.0,8.0
,,2015-05-03 14:47:18.366506,slurm_normal,1430664452.0,0,,1.0,main_w2_handler0,1913223,9382701,False,,3717212.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""deafness""",32.0,,22777806,1430664448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-05-03 14:47:33.592151,23526.0,4.0
,,2015-05-03 14:46:05.893880,slurm_normal,1430664385.0,0,,1.0,main_w2_handler0,1913223,9382696,False,,3717208.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hearing loss""",32.0,,22777806,1430664381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-05-03 14:46:27.700151,23526.0,4.0
,,2015-06-22 20:51:43.962477,slurm_normal,1435006388.0,0,,1.0,main_w2_handler1,2352184,9711313,False,,4018223,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",32.0,,23757648,1435006383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-22 20:53:57.813563,,5.0
,,2015-05-15 09:38:50.149672,slurm_normal,1431682768.0,0,,1.0,main_w2_handler1,2256758,9477581,False,,3801560.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""malaria""",32.0,,22194822,1431682765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-05-15 09:39:32.022985,,3.0
