chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,individuals|populations_0|p_input,individuals|populations_0|p_input_filetype,individuals|populations_10|p_input,individuals|populations_10|p_input_filetype,individuals|populations_11|p_input,individuals|populations_11|p_input_filetype,individuals|populations_12|p_input,individuals|populations_12|p_input_filetype,individuals|populations_13|p_input,individuals|populations_13|p_input_filetype,individuals|populations_14|p_input,individuals|populations_14|p_input_filetype,individuals|populations_15|p_input,individuals|populations_15|p_input_filetype,individuals|populations_16|p_input,individuals|populations_16|p_input_filetype,individuals|populations_17|p_input,individuals|populations_17|p_input_filetype,individuals|populations_18|p_input,individuals|populations_18|p_input_filetype,individuals|populations_1|p_input,individuals|populations_1|p_input_filetype,individuals|populations_2|p_input,individuals|populations_2|p_input_filetype,individuals|populations_3|p_input,individuals|populations_3|p_input_filetype,individuals|populations_4|p_input,individuals|populations_4|p_input_filetype,individuals|populations_5|p_input,individuals|populations_5|p_input_filetype,individuals|populations_6|p_input,individuals|populations_6|p_input_filetype,individuals|populations_7|p_input,individuals|populations_7|p_input_filetype,individuals|populations_8|p_input,individuals|populations_8|p_input_filetype,individuals|populations_9|p_input,individuals|populations_9|p_input_filetype,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.individuals.__current_case__,parameters.individuals.choice,parameters.individuals.populations,parameters.input_type.__current_case__,parameters.input_type.choice,parameters.input_type.input,parameters.input_type.input.values,parameters.input_type.min_qual,parameters.input_type.min_reads,parameters.min_qual,parameters.min_reads,parameters.min_spacing,populations_0|p_input,populations_0|p_input_filetype,populations_10|p_input,populations_10|p_input_filetype,populations_11|p_input,populations_11|p_input_filetype,populations_12|p_input,populations_12|p_input_filetype,populations_13|p_input,populations_13|p_input_filetype,populations_14|p_input,populations_14|p_input_filetype,populations_15|p_input,populations_15|p_input_filetype,populations_16|p_input,populations_16|p_input_filetype,populations_17|p_input,populations_17|p_input_filetype,populations_18|p_input,populations_18|p_input_filetype,populations_19|p_input,populations_19|p_input_filetype,populations_1|p_input,populations_1|p_input_filetype,populations_20|p_input,populations_20|p_input_filetype,populations_21|p_input,populations_21|p_input_filetype,populations_22|p_input,populations_22|p_input_filetype,populations_23|p_input,populations_23|p_input_filetype,populations_24|p_input,populations_24|p_input_filetype,populations_25|p_input,populations_25|p_input_filetype,populations_26|p_input,populations_26|p_input_filetype,populations_2|p_input,populations_2|p_input_filetype,populations_3|p_input,populations_3|p_input_filetype,populations_4|p_input,populations_4|p_input_filetype,populations_5|p_input,populations_5|p_input_filetype,populations_6|p_input,populations_6|p_input_filetype,populations_7|p_input,populations_7|p_input_filetype,populations_8|p_input,populations_8|p_input_filetype,populations_9|p_input,populations_9|p_input_filetype,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-08-23 21:40:17.955107,slurm_normal,1471988446.0,0,,1.0,main_w3_handler1,2286633,13707870,False,1512.0,gd_indivs,,,,,,,,,,,,,,,,,,,1386.0,gd_indivs,1086.0,gd_indivs,1386.0,gd_indivs,1456.0,gd_indivs,,,,,,,,,,,,13614496,gd_genotype,7924247.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,1,"[{'__index__': 0, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b596313d16c468b7c7'}]}}, {'__index__': 1, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5591a130487be104e'}]}}, {'__index__': 2, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5dc28e18def75a7d7'}]}}, {'__index__': 3, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b58d37861e253997a9'}]}}, {'__index__': 4, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b53289fbe4d45677bd'}]}}]",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cda13cd3271f30e3'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,32482278.0,1471988433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-08-23 21:40:49.087946,62914.0,13.0
,,2016-08-24 14:04:38.861184,slurm_normal,1472047512.0,0,,1.0,main_w3_handler0,2799949,13711693,False,239.0,gd_indivs,,,,,,,,,,,,,,,,,,,70.0,gd_indivs,498.0,gd_indivs,396.0,gd_indivs,,,,,,,,,,,,,,31595116,gd_genotype,7928298.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam2.len""","""canFam2""",1,1,"[{'__index__': 0, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5e6b1ffe28448710b'}]}}, {'__index__': 1, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5903b6a69a1b7da41'}]}}, {'__index__': 2, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b529874e48e1bca0a4'}]}}, {'__index__': 3, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5aa6b6ecf7f49665d'}]}}]",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a5ea6cc61f058bc'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,32472152.0,1472047498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-08-24 14:05:15.463686,88908.0,14.0
,,2016-09-29 19:34:39.935781,slurm_normal,1475177790.0,0,,1.0,main_w3_handler1,2286633,13977676,False,1512.0,gd_indivs,,,,,,,,,,,,,,,,,,,1582.0,gd_indivs,1386.0,gd_indivs,1086.0,gd_indivs,,,,,,,,,,,,,,13614496,gd_genotype,8197066.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,1,"[{'__index__': 0, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b596313d16c468b7c7'}]}}, {'__index__': 1, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b50b5aa6cca55690ff'}]}}, {'__index__': 2, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5591a130487be104e'}]}}, {'__index__': 3, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5dc28e18def75a7d7'}]}}]",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cda13cd3271f30e3'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33267052.0,1475177785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-09-29 19:36:34.293045,62914.0,5.0
,,2016-09-29 19:43:02.245115,slurm_normal,1475178305.0,0,,1.0,main_w3_handler1,2286633,13977819,False,9219.0,gd_indivs,,,,,,,,,,,,,,,,,,,1086.0,gd_indivs,6759.0,gd_indivs,6842.0,gd_indivs,4600.0,gd_indivs,,,,,,,,,,,,13614496,gd_genotype,8197148.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,1,"[{'__index__': 0, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5e25fedfd21357bf5'}]}}, {'__index__': 1, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5dc28e18def75a7d7'}]}}, {'__index__': 2, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b59dc0b092de42c0ff'}]}}, {'__index__': 3, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5cc749e10faa22a63'}]}}, {'__index__': 4, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b517a3dd02b04dfba3'}]}}]",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cda13cd3271f30e3'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33267052.0,1475178290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-09-29 19:45:07.863255,62914.0,15.0
,,2016-09-29 19:55:30.384824,slurm_normal,1475179027.0,0,,1.0,main_w3_handler0,2286633,13977903,False,1512.0,gd_indivs,,,,,,,,,,,,,,,,,,,1386.0,gd_indivs,1386.0,gd_indivs,1498.0,gd_indivs,1442.0,gd_indivs,1204.0,gd_indivs,1456.0,gd_indivs,1442.0,gd_indivs,1086.0,gd_indivs,,,,13614496,gd_genotype,8197261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,1,"[{'__index__': 0, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b596313d16c468b7c7'}]}}, {'__index__': 1, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5591a130487be104e'}]}}, {'__index__': 2, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b58d37861e253997a9'}]}}, {'__index__': 3, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5b0a0edfd2efbb4bb'}]}}, {'__index__': 4, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b596c159b1855b1faf'}]}}, {'__index__': 5, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5dd63f8dd4e2ceb40'}]}}, {'__index__': 6, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b53289fbe4d45677bd'}]}}, {'__index__': 7, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b53d32ad15888f898b'}]}}, {'__index__': 8, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5dc28e18def75a7d7'}]}}]",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cda13cd3271f30e3'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33267052.0,1475179008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-09-29 19:57:10.700037,62914.0,19.0
,,2016-10-01 16:21:57.711353,slurm_normal,1475339011.0,0,,1.0,main_w4_handler1,2782063,13988168,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5862735,gd_genotype,8207750.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,0,,1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f9d191a49298b17'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475339007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-01 16:23:34.598781,19390.0,4.0
,,2016-10-02 09:09:39.097111,slurm_normal,1475399519.0,0,,1.0,main_w3_handler1,2812674,13990169,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875953470,gd_snp,8209622.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal3.len""","""galGal3""",0,0,,0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50dfabb464f13a855'}]",0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475399496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-02 09:12:00.061066,19390.0,23.0
,,2016-10-02 09:23:39.960615,slurm_normal,1475400319.0,0,,1.0,main_w3_handler1,2812674,13990185,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875953470,gd_snp,8209637.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal3.len""","""galGal3""",0,0,,0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50dfabb464f13a855'}]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475400292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-02 09:25:21.246602,19390.0,27.0
,,2016-10-02 14:54:03.560380,slurm_normal,1475420124.0,0,,1.0,main_w4_handler1,2812674,13990785,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148074631,gd_genotype,8210226.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal3.len""","""galGal3""",0,0,,1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508246e92c516d849'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475420099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-02 14:55:34.868211,19390.0,25.0
,,2016-10-02 08:58:54.730910,slurm_normal,1475398860.0,0,,1.0,main_w3_handler0,2812674,13990155,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875953470,gd_snp,8209610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal3.len""","""galGal3""",0,0,,0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50dfabb464f13a855'}]",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475398811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-02 09:01:02.832398,19390.0,49.0
,,2016-10-02 08:24:52.331654,slurm_normal,1475396802.0,0,,1.0,main_w4_handler1,2840173,13990053,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5862735,gd_genotype,8209513.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,0,,1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d75b3fe422c434c4'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475396796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-02 08:26:44.359973,19390.0,6.0
,,2016-10-02 10:25:19.478460,slurm_normal,1475404027.0,0,,1.0,main_w4_handler1,2809441,13990294,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41266684,gd_snp,8209747.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/apiMel4.5.len""","""apiMel4.5""",0,0,,0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5669ee5389b4bd786'}]",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475404019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-02 10:27:08.919596,19390.0,8.0
,,2016-10-02 14:47:44.977405,slurm_normal,1475419782.0,0,,1.0,main_w4_handler0,2812674,13990756,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875953470,gd_snp,8210201.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal3.len""","""galGal3""",0,0,,0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50dfabb464f13a855'}]",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475419755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-02 14:49:44.192968,19390.0,27.0
,,2016-10-04 11:01:32.236175,slurm_normal,1475579078.0,0,,1.0,main_w4_handler1,2782063,14003583,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20502060,gd_genotype,8222370.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,0,,1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511a3c605a5550d9b'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475579049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-04 11:04:56.836740,19390.0,29.0
,,2016-10-04 11:01:36.686553,slurm_normal,1475579130.0,0,,1.0,main_w4_handler0,2782063,14003585,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16552834,gd_genotype,8222383.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,0,,1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5831aa743d8c9caff'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475579110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-04 11:05:35.325591,19390.0,20.0
,,2016-10-04 11:01:34.251378,slurm_normal,1475579130.0,0,,1.0,main_w4_handler0,2782063,14003584,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17734093,gd_genotype,8222382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,0,,1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f298d55ddcb96ae3'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475579110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-04 11:05:35.407965,19390.0,20.0
,,2016-10-04 11:21:14.008968,slurm_normal,1475580358.0,0,,1.0,main_w3_handler0,2812674,14003740,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875953470,gd_snp,8222488.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal3.len""","""galGal3""",0,0,,0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50dfabb464f13a855'}]",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33373767.0,1475580179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-04 11:26:08.768966,19390.0,179.0
,,2016-10-05 18:08:58.147598,slurm_normal,1475691073.0,0,,1.0,main_w4_handler0,2844043,14014130,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409942,gd_genotype,8232456.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58091e6555d2212ad'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33483873.0,1475691028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-05 18:11:19.371884,,45.0
,,2016-11-01 03:18:16.914867,slurm_normal,1478038354.0,0,,1.0,main_w4_handler0,2828525,14222009,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824121,gd_snp,8438122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b689a2fcc29ac7a2'}]",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33088948.0,1478038328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-11-01 22:12:38.158326,,26.0
,,2016-10-31 16:40:35.712763,slurm_normal,1477935317.0,0,,1.0,main_w4_handler1,2850634,14218827,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934160,gd_genotype,8429134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/621/dataset_17621560.dat""","""TRAC""",0,0,,1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2e689505b23cd39'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33889181.0,1477935307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-31 17:35:21.863769,91998.0,10.0
,,2016-10-08 13:22:55.581295,slurm_normal,1475933028.0,0,,1.0,main_w4_handler1,2844538,14035551,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123431833,gd_snp,8253001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4535faaf8b3c610'}]",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33536447.0,1475933019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-08 13:23:53.797355,19390.0,9.0
,,2016-10-07 12:36:04.973118,slurm_normal,1475843866.0,0,,1.0,main_w3_handler1,2844538,14028402,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706043140,gd_snp,8246160.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ceb8d399598e800'}]",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33512779.0,1475843832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-07 12:37:55.158054,19390.0,34.0
,,2016-11-03 11:55:31.118475,slurm_normal,1478175515.0,0,,1.0,main_w3_handler1,2286633,14240247,False,1512.0,gd_indivs,,,,,,,,,,,,,,,,,,,1386.0,gd_indivs,1190.0,gd_indivs,1582.0,gd_indivs,1386.0,gd_indivs,1086.0,gd_indivs,,,,,,,,,,13614496,gd_genotype,8449682.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,1,"[{'__index__': 0, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b596313d16c468b7c7'}]}}, {'__index__': 1, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5ae21af894928c194'}]}}, {'__index__': 2, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5af012ad8615ad3a1'}]}}, {'__index__': 3, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b50b5aa6cca55690ff'}]}}, {'__index__': 4, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5591a130487be104e'}]}}, {'__index__': 5, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5dc28e18def75a7d7'}]}}]",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cda13cd3271f30e3'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,34064014.0,1478175497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-11-03 12:18:41.575385,62914.0,18.0
,,2016-10-10 02:00:23.082597,slurm_normal,1476064893.0,0,,1.0,main_w4_handler0,2828525,14041346,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824121,gd_snp,8258733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b689a2fcc29ac7a2'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33088948.0,1476064870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-10 02:01:34.610585,,23.0
,,2016-10-10 02:26:46.790671,slurm_normal,1476066445.0,0,,1.0,main_w4_handler1,2828525,14041423,False,211.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824121,gd_snp,8258787.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,1,"[{'__index__': 0, 'p_input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b585b639b06af9f3ec'}]}}]",0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b689a2fcc29ac7a2'}]",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,33088948.0,1476066439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2016-10-10 02:27:27.948238,,6.0
