create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_unaffected,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.families,parameters.filter.__current_case__,parameters.filter.filter_selector,parameters.gt_pl_max,parameters.infile.values,parameters.lenient,parameters.min_gq,parameters.min_kindreds,parameters.rec_or_dom,parameters.report.__current_case__,parameters.report.columns,parameters.report.report_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-20 06:43:32.545168,slurm_normal,1497941087.0,0,,1.0,main_w3_handler0,3164372,16139709,False,2700510208,gemini.sqlite,,10219429.roundup,slurm,,132112168.0,corral-repl,,"""b922f1ac558311e78f08005056a52a46""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 30067881}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1497941066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-06-20 06:44:55.283207,42102.0,21.0
2017-08-01 03:21:56.036038,slurm_normal,1501557738.0,0,,1.0,main_w4_handler1,3208468,16474550,False,2527497216,gemini.sqlite,,10542910.roundup,slurm,,132112168.0,corral-repl,,"""8fdb7db8766811e79318005056ba55fb""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 30068654}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1501557734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-08-01 03:22:20.030881,42102.0,4.0
2017-09-19 13:01:05.458281,slurm_normal,1505826246.0,0,,1.0,main_w4_handler0,3259330,16865341,False,181228544,gemini.sqlite,,10932420.roundup,slurm,,132112168.0,corral-repl,,"""975a517e9d3a11e7ba83005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31306323}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505826214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-19 13:04:08.835098,90150.0,32.0
2017-09-19 13:18:11.242344,slurm_normal,1505827212.0,0,,1.0,main_w4_handler0,3259353,16865500,False,181228544,gemini.sqlite,,10932581.roundup,slurm,,132112168.0,corral-repl,,"""f72bf3089d3c11e7bb91005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31306505}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505827207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-19 13:20:14.084672,90150.0,5.0
2017-09-19 13:26:58.414043,slurm_normal,1505827737.0,0,,1.0,main_w3_handler1,3259362,16865617,False,181228544,gemini.sqlite,,10932692.roundup,slurm,,132112168.0,corral-repl,,"""3510d8ea9d3e11e7befd005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31306641}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505827732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-19 13:29:02.910345,90150.0,5.0
2017-09-19 13:34:04.009190,slurm_normal,1505828137.0,0,,1.0,main_w3_handler1,3259376,16865715,False,181228544,gemini.sqlite,,10932766.roundup,slurm,,132112168.0,corral-repl,,"""3229c8ca9d3f11e790b8005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31306813}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505828133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-19 13:35:41.290287,90150.0,4.0
2017-09-19 13:48:00.593811,slurm_normal,1505828961.0,0,,1.0,main_w4_handler1,3259408,16865844,False,181228544,gemini.sqlite,,10932895.roundup,slurm,,132112168.0,corral-repl,,"""2582b29c9d4111e7865a005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31306969}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505828957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-19 13:49:22.878772,90150.0,4.0
2017-09-20 07:59:07.056072,slurm_normal,1505894433.0,0,,1.0,main_w4_handler1,3259330,16872238,False,181228544,gemini.sqlite,,10937542.roundup,slurm,,132112168.0,corral-repl,,"""9254e6229dd911e7a8de005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31318015}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505894428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 08:00:34.738005,90150.0,5.0
2017-09-20 08:14:37.986989,slurm_normal,1505895426.0,0,,1.0,main_w3_handler0,3260088,16872346,False,181228544,gemini.sqlite,,10937673.roundup,slurm,,132112168.0,corral-repl,,"""bd7131889ddb11e78e5f005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31318164}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505895422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 08:18:17.856351,90150.0,4.0
2017-09-20 08:30:02.005879,slurm_normal,1505896281.0,0,,1.0,main_w4_handler1,3259330,16872468,False,181228544,gemini.sqlite,,10937769.roundup,slurm,,132112168.0,corral-repl,,"""e3d8908a9ddd11e7a8ba005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31318338}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505896277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 08:31:23.009167,90150.0,4.0
2017-09-20 08:43:07.862182,slurm_normal,1505897115.0,0,,1.0,main_w3_handler0,3260140,16872578,False,181228544,gemini.sqlite,,10937884.roundup,slurm,,132112168.0,corral-repl,,"""af6e01e89ddf11e7adc5005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31318522}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505897111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 08:45:34.962768,90150.0,4.0
2017-09-20 09:10:36.252556,slurm_normal,1505898720.0,0,,1.0,main_w4_handler0,3260188,16872837,False,181228544,gemini.sqlite,,10938128.roundup,slurm,,132112168.0,corral-repl,,"""8e7156f89de311e792a4005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31318941}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505898716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 09:12:03.946601,90150.0,4.0
2017-09-20 08:54:47.220196,slurm_normal,1505897804.0,0,,1.0,main_w3_handler1,3260169,16872693,False,181228544,gemini.sqlite,,10937995.roundup,slurm,,132112168.0,corral-repl,,"""5644129a9de111e7b9cc005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31318744}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505897800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 08:56:46.997864,90150.0,4.0
2017-09-20 09:03:17.563746,slurm_normal,1505898359.0,0,,1.0,main_w3_handler0,3260179,16872779,False,181228544,gemini.sqlite,,10938093.roundup,slurm,,132112168.0,corral-repl,,"""895e0c5c9de211e782e8005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31318868}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505898355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 09:06:19.989457,90150.0,4.0
2017-09-20 09:36:55.272997,slurm_normal,1505900319.0,0,,1.0,main_w3_handler1,3260257,16873245,False,181228544,gemini.sqlite,,10938495.roundup,slurm,,132112168.0,corral-repl,,"""38f513dc9de711e7bd93005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31319583}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505900314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 09:38:48.558878,90150.0,5.0
2017-09-20 09:50:24.561376,slurm_normal,1505901210.0,0,,1.0,main_w3_handler1,3260273,16873399,False,181228544,gemini.sqlite,,10938701.roundup,slurm,,132112168.0,corral-repl,,"""180a06809de911e7a678005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31319774}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505901204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 09:53:59.911109,90150.0,6.0
2017-09-20 10:06:33.219775,slurm_normal,1505902144.0,0,,1.0,main_w3_handler0,3260299,16873514,False,181228544,gemini.sqlite,,10938832.roundup,slurm,,132112168.0,corral-repl,,"""5c303a269deb11e7a7bd005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31319919}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505902139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 10:09:12.102073,90150.0,5.0
2017-09-20 09:58:44.420464,slurm_normal,1505901598.0,0,,1.0,main_w4_handler1,3260286,16873473,False,181228544,gemini.sqlite,,10938748.roundup,slurm,,132112168.0,corral-repl,,"""4316ffbc9dea11e7b4ea005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31319865}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505901593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 10:00:00.862986,90150.0,5.0
2017-09-20 10:35:33.936935,slurm_normal,1505903834.0,0,,1.0,main_w3_handler0,3260323,16873854,False,181228544,gemini.sqlite,,10939133.roundup,slurm,,132112168.0,corral-repl,,"""6d10edaa9def11e79006005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31320309}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505903831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 10:37:20.156824,90150.0,3.0
2017-09-20 10:24:49.062245,slurm_normal,1505903219.0,0,,1.0,main_w4_handler0,3260315,16873774,False,181228544,gemini.sqlite,,10939056.roundup,slurm,,132112168.0,corral-repl,,"""ed120b449ded11e7a923005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31320215}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505903215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 10:27:02.757413,90150.0,4.0
2017-09-20 11:31:10.927419,slurm_normal,1505907169.0,0,,1.0,main_w4_handler0,3260364,16874306,False,181228544,gemini.sqlite,,10939506.roundup,slurm,,132112168.0,corral-repl,,"""2e5ca6fa9df711e7b3dc005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31320904}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505907164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 11:32:50.084691,90150.0,5.0
2017-09-20 11:43:33.573617,slurm_normal,1505907958.0,0,,1.0,main_w3_handler1,3260384,16874574,False,181228544,gemini.sqlite,,10939650.roundup,slurm,,132112168.0,corral-repl,,"""e58f76309df811e7ac21005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31321268}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505907954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 11:46:18.222181,90150.0,4.0
2017-09-20 11:56:44.564224,slurm_normal,1505908760.0,0,,1.0,main_w4_handler1,3260398,16874763,False,181228544,gemini.sqlite,,10939845.roundup,slurm,,132112168.0,corral-repl,,"""c367c4709dfa11e79971005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31321485}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505908755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-20 11:59:22.030667,90150.0,5.0
2017-09-21 08:45:35.140217,slurm_normal,1505983667.0,0,,1.0,main_w3_handler1,3261514,16887048,False,181228544,gemini.sqlite,,10953814.roundup,slurm,,132112168.0,corral-repl,,"""37f290329ea911e78f20005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0""","""?""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31344701}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505983662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-21 08:47:51.526452,90150.0,5.0
2017-09-21 08:37:29.932387,slurm_normal,1505983246.0,0,,1.0,main_w4_handler0,3261507,16886967,False,181228544,gemini.sqlite,,10953705.roundup,slurm,,132112168.0,corral-repl,,"""18bf409e9ea811e7b836005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 31344602}]","""false""","""0""","""1""","""recessive""",0.0,,all,32.0,,,1505983233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,0.18.1.0,,2017-09-21 08:40:56.654602,90150.0,13.0
