chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,p1_input,p1_input_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_type.__current_case__,parameters.input_type.choice,parameters.input_type.input,parameters.input_type.input.values,parameters.p1_input,parameters.p1_input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-18 11:44:09.322416,rodeo_normal,1426679073.0,0.0,1.0,main_w1_handler0,2240871,8976212,False,,2666709.0,gd_genotype,3218733.roundup,slurm,,132112168.0,corral-repl,88.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18897340.0,,18897352,,32.0,,21876443.0,1426679069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-18 11:44:37.365038,58236.0,4.0
,,2015-03-18 11:49:00.457260,rodeo_normal,1426679359.0,0.0,1.0,main_w2_handler1,2240871,8976233,False,,2666709.0,gd_genotype,3218776.roundup,slurm,,132112168.0,corral-repl,100.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18897340.0,,18897478,,32.0,,21876443.0,1426679355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-18 11:49:22.617000,58236.0,4.0
,,2015-03-18 12:06:12.643247,rodeo_normal,1426680494.0,0.0,1.0,main_w2_handler1,2240871,8976352,False,,2666709.0,gd_genotype,3219011.roundup,slurm,,132112168.0,corral-repl,491.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18897340.0,,18897704,,32.0,,21876443.0,1426680392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-18 12:08:20.212498,58236.0,102.0
,,2015-03-19 14:38:52.811309,rodeo_normal,1426775949.0,0.0,1.0,main_w1_handler1,2231548,8988566,False,,2491006.0,gd_genotype,3241831.roundup,slurm,,132112168.0,corral-repl,77.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18916033.0,,18828334,,32.0,,21876443.0,1426775946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-19 14:39:14.418829,58236.0,3.0
,,2015-03-19 14:38:51.247355,rodeo_normal,1426775950.0,0.0,1.0,main_w2_handler1,2231548,8988564,False,,2491006.0,gd_genotype,3241833.roundup,slurm,,132112168.0,corral-repl,96.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18916033.0,,18828316,,32.0,,21876443.0,1426775947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-19 14:39:16.627205,58236.0,3.0
,,2015-03-19 14:38:55.643969,rodeo_normal,1426775967.0,0.0,1.0,main_w2_handler1,2231548,8988571,False,,2491006.0,gd_genotype,3241856.roundup,slurm,,132112168.0,corral-repl,88.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18916033.0,,18828418,,32.0,,21876443.0,1426775964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-19 14:39:34.264388,58236.0,3.0
,,2015-03-19 14:38:39.758544,rodeo_normal,1426775935.0,0.0,1.0,main_w2_handler1,2231548,8988554,False,,2491006.0,gd_genotype,3241815.roundup,slurm,,132112168.0,corral-repl,93.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18916033.0,,18828100,,32.0,,21876443.0,1426775931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-19 14:38:59.869322,58236.0,4.0
,,2015-03-19 14:38:42.437124,rodeo_normal,1426775939.0,0.0,1.0,main_w1_handler1,2231548,8988555,False,,2491006.0,gd_genotype,3241817.roundup,slurm,,132112168.0,corral-repl,77.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18916033.0,,18828152,,32.0,,21876443.0,1426775935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-19 14:39:05.063429,58236.0,4.0
,,2015-03-19 14:38:50.112701,rodeo_normal,1426775946.0,0.0,1.0,main_w1_handler0,2231548,8988562,False,,2491006.0,gd_genotype,3241825.roundup,slurm,,132112168.0,corral-repl,96.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18916033.0,,18828301,,32.0,,21876443.0,1426775941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-19 14:39:08.639352,58236.0,5.0
,,2015-03-19 14:38:57.648220,rodeo_normal,1426775988.0,0.0,1.0,main_w2_handler0,2231548,8988576,False,,2491006.0,gd_genotype,3241876.roundup,slurm,,132112168.0,corral-repl,94.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18916033.0,,18828432,,32.0,,21876443.0,1426775982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-19 14:39:51.295057,58236.0,6.0
,,2015-03-19 14:38:56.579788,rodeo_normal,1426775960.0,0.0,1.0,main_w1_handler1,2231548,8988574,False,,2491006.0,gd_genotype,3241842.roundup,slurm,,132112168.0,corral-repl,50.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18916033.0,,18828420,,32.0,,21876443.0,1426775957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-19 14:39:22.930664,58236.0,3.0
,,2015-03-19 14:38:46.306640,rodeo_normal,1426775967.0,0.0,1.0,main_w2_handler0,2231548,8988557,False,,2491006.0,gd_genotype,3241854.roundup,slurm,,132112168.0,corral-repl,96.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18916033.0,,18828285,,32.0,,21876443.0,1426775964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-19 14:39:33.285231,58236.0,3.0
,,2015-03-19 14:38:47.647094,rodeo_normal,1426775982.0,0.0,1.0,main_w2_handler0,2231548,8988558,False,,2491006.0,gd_genotype,3241868.roundup,slurm,,132112168.0,corral-repl,29.0,gd_indivs,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""",1,1,18916033.0,,18828293,,32.0,,21876443.0,1426775977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-19 14:39:45.524533,58236.0,5.0
,,2015-05-05 00:40:34.197761,slurm_normal,1430786572.0,0.0,1.0,main_w2_handler1,2246143,9392226,False,,2682926659.0,gd_snp,3724783.roundup,slurm,,132112168.0,corral-repl,57.0,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""","""papAnu2""",0,0,19571184.0,,19478451,,32.0,,22015150.0,1430786452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-05-05 00:42:55.575983,61434.0,120.0
,,2015-05-05 00:40:36.345499,slurm_normal,1430786651.0,0.0,1.0,main_w2_handler0,2246143,9392228,False,,2852573099.0,gd_snp,3724785.roundup,slurm,,132112168.0,corral-repl,20.0,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""","""papAnu2""",0,0,19571186.0,,19478477,,32.0,,22015150.0,1430786461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-05-05 00:44:13.583073,61434.0,190.0
,,2015-05-05 00:40:35.382531,slurm_normal,1430786651.0,0.0,1.0,main_w1_handler1,2246143,9392227,False,,2860432238.0,gd_snp,3724784.roundup,slurm,,132112168.0,corral-repl,20.0,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""","""papAnu2""",0,0,19571185.0,,19478471,,32.0,,22015150.0,1430786455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-05-05 00:44:13.597096,61434.0,196.0
,,2015-03-31 21:15:00.301688,rodeo_normal,1427836593.0,0.0,1.0,main_w1_handler0,2255938,9106739,False,,107184210.0,gd_snp,3392033.roundup,slurm,,132112168.0,corral-repl,123.0,gd_indivs,,"""f5ecb00ad7ea11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,19093071.0,,19093067,,32.0,,21564345.0,1427836584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-03-31 21:16:36.763504,60277.0,9.0
,,2015-07-25 06:08:17.590538,slurm_normal,1437805128.0,0.0,1.0,main_w2_handler1,2372581,9976623,False,,76900489.0,gd_genotype,4260584.roundup,slurm,,132112168.0,corral-repl,402.0,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1,20476147.0,,20476388,,32.0,,24098513.0,1437805121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2015-07-25 06:18:51.286948,,7.0
,,2016-01-29 20:50:12.758338,slurm_normal,1454100679.0,0.0,1.0,main_w2_handler0,2286633,11635149,False,,29791481.0,gd_genotype,5898672.roundup,slurm,,132112168.0,corral-repl,1404.0,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,1,23086413.0,,23086607,,32.0,,27910220.0,1454100669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-01-29 20:51:27.594817,62914.0,10.0
,,2016-01-29 20:50:13.244372,slurm_normal,1454100643.0,0.0,1.0,main_w1_handler1,2286633,11635150,False,,29791481.0,gd_genotype,5898663.roundup,slurm,,132112168.0,corral-repl,1287.0,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,1,23086413.0,,23086642,,32.0,,27910220.0,1454100636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-01-29 20:50:47.423085,62914.0,7.0
,,2016-01-29 20:50:11.392113,slurm_normal,1454100642.0,0.0,1.0,main_w1_handler1,2286633,11635148,False,,29791481.0,gd_genotype,5898664.roundup,slurm,,132112168.0,corral-repl,1369.0,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,1,23086413.0,,23086572,,32.0,,27910220.0,1454100636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-01-29 20:50:47.524552,62914.0,6.0
,,2016-10-13 15:23:27.918307,slurm_normal,1476372293.0,0.0,1.0,main_w4_handler0,2782063,14074161,False,,425277779.0,gd_snp,8290983.roundup,slurm,,132112168.0,corral-repl,32.0,gd_indivs,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6b702eda64d64e7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563947d3c01952712'}]",32.0,,33645601.0,1476372223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-10-13 15:24:57.622087,19390.0,70.0
,,2016-10-17 08:02:39.494218,slurm_normal,1476691381.0,0.0,1.0,main_w4_handler1,2782063,14095814,False,,10553.0,gd_snp,8311368.roundup,slurm,,132112168.0,corral-repl,27.0,gd_indivs,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517ac4ba0caf8ae86'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1d0bcdc36ae1629'}]",32.0,,33750826.0,1476691377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-10-17 08:03:02.463489,19390.0,4.0
,,2016-10-17 08:02:17.031761,slurm_normal,1476691366.0,0.0,1.0,main_w4_handler1,2782063,14095811,False,,10553.0,gd_snp,8311367.roundup,slurm,,132112168.0,corral-repl,27.0,gd_indivs,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517ac4ba0caf8ae86'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1d0bcdc36ae1629'}]",32.0,,33750826.0,1476691361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-10-17 08:02:47.704790,19390.0,5.0
,,2016-06-01 08:15:31.284394,slurm_normal,1464769093.0,0.0,1.0,main_w2_handler0,2724022,13037817,False,,107184210.0,gd_snp,7218145.roundup,slurm,,132112168.0,corral-repl,123.0,gd_indivs,,"""fd9399ea27d011e6950b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529875285915032a2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd0359aa1b490ec9'}]",32.0,,30507669.0,1464769083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-06-01 08:18:14.989886,58185.0,10.0
,,2016-06-04 19:01:21.977649,slurm_normal,1465066923.0,0.0,1.0,main_w2_handler1,2570984,13069591,False,,71979429.0,gd_genotype,7255479.roundup,slurm,,132112168.0,corral-repl,167.0,gd_indivs,,,"""/galaxy-repl/localdata/chrom/felCat5.len""","""felCat5""",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52258d235a670bcaf'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a20afcfb707ad5e2'}]",32.0,,30479301.0,1465066914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-06-04 19:02:05.198599,23751.0,9.0
,,2016-06-09 10:11:05.132004,slurm_normal,1465467274.0,0.0,1.0,main_w2_handler1,2733689,13118029,False,,107184210.0,gd_snp,7302778.roundup,slurm,,132112168.0,corral-repl,123.0,gd_indivs,,"""7403508e2e2a11e68adb005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513c667b5eb38562f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558d08475db88e24e'}]",32.0,,30723159.0,1465467265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-06-09 10:14:37.236816,85288.0,9.0
,,2016-06-09 10:10:55.174255,slurm_normal,1465467174.0,0.0,1.0,main_w1_handler1,2733686,13117996,False,,107184210.0,gd_snp,7302761.roundup,slurm,,132112168.0,corral-repl,123.0,gd_indivs,,"""7013dac02e2a11e69ddc005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2efc17c721c8754'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d847e24ac67203f5'}]",32.0,,30728271.0,1465467166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-06-09 10:12:58.567803,85286.0,8.0
,,2016-06-09 10:10:59.323766,slurm_normal,1465467199.0,0.0,1.0,main_w2_handler1,2733688,13118012,False,,107184210.0,gd_snp,7302763.roundup,slurm,,132112168.0,corral-repl,123.0,gd_indivs,,"""72b381d62e2a11e6a3cf005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55272e8b624394eec'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51db2228171b49db9'}]",32.0,,30747153.0,1465467190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-06-09 10:13:21.842999,85334.0,9.0
,,2016-06-09 10:10:56.885085,slurm_normal,1465467273.0,0.0,1.0,main_w2_handler1,2733687,13118003,False,,107184210.0,gd_snp,7302777.roundup,slurm,,132112168.0,corral-repl,123.0,gd_indivs,,"""70b7d8be2e2a11e688c7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5063e5c36a2ca6170'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ba05f8d0778a079'}]",32.0,,28999037.0,1465467265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-06-09 10:14:37.135875,58185.0,8.0
,,2016-06-09 10:11:23.037203,slurm_normal,1465467221.0,0.0,1.0,main_w2_handler0,2733690,13118043,False,,107184210.0,gd_snp,7302767.roundup,slurm,,132112168.0,corral-repl,123.0,gd_indivs,,"""7d7c04122e2a11e6aec4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b82efe52d75477d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b1684d30d7b1fa6'}]",32.0,,30727468.0,1465467214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-06-09 10:13:45.109216,85289.0,7.0
,,2016-06-09 10:13:24.341137,slurm_normal,1465467347.0,0.0,1.0,main_w1_handler1,2733692,13118074,False,,107184210.0,gd_snp,7302792.roundup,slurm,,132112168.0,corral-repl,123.0,gd_indivs,,"""c5d7656c2e2a11e6aec4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5770382826d802389'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513d9046834bf566a'}]",32.0,,30727468.0,1465467339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,1.1.0,,2016-06-09 10:15:53.803338,85289.0,8.0
