chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,p0_input,p0_input_filetype,p1_input,p1_input_filetype,p2_input,p2_input_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.data_source.__current_case__,parameters.data_source.ds_choice,parameters.data_source.min_value,parameters.dbkey,parameters.discard_fixed,parameters.input_type.__current_case__,parameters.input_type.choice,parameters.input_type.data_source.__current_case__,parameters.input_type.data_source.choice,parameters.input_type.data_source.min_value,parameters.input_type.input,parameters.input_type.input.values,parameters.p1_input,parameters.p1_input.values,parameters.p2_input,parameters.p2_input.values,parameters.use_randomization.__current_case__,parameters.use_randomization.choice,parameters.use_randomization.p0_input,parameters.use_randomization.p0_input.values,parameters.use_randomization.shuffles,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-11 02:35:01.450021,slurm_normal,1431311727.0,0,,1.0,main_w1_handler0,2246143,9440137,False,,14252436,gd_snp,3766383.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,57,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19655381.0,,19478471,,19478451,,0,0,,,,32.0,,22954214,1431311722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 02:35:28.958087,61434.0,5.0
,,2015-05-11 04:40:42.930879,slurm_normal,1431319327.0,0,,1.0,main_w1_handler0,2246143,9440533,False,,2622187376,gd_snp,3766708.roundup,slurm,,132112168.0,corral-repl,,,57,gd_indivs,20,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19651278.0,,19478451,,19478477,,0,0,,,,32.0,,22954156,1431319277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:42:09.022771,61434.0,50.0
,,2015-05-11 04:40:44.108295,slurm_normal,1431319265.0,0,,1.0,main_w2_handler1,2246143,9440534,False,,67463561,gd_snp,3766707.roundup,slurm,,132112168.0,corral-repl,,,57,gd_indivs,20,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19654742.0,,19478451,,19478477,,0,0,,,,32.0,,22954156,1431319261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:41:08.772341,61434.0,4.0
,,2015-05-11 04:46:22.540153,slurm_normal,1431319602.0,0,,1.0,main_w2_handler1,2246143,9440549,False,,2936984,gd_snp,3766712.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,30,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19655404.0,,19478471,,19654678,,0,0,,,,32.0,,22954156,1431319598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:46:44.228228,61434.0,4.0
,,2015-05-11 04:46:21.994457,slurm_normal,1431319618.0,0,,1.0,main_w1_handler1,2246143,9440548,False,,14252436,gd_snp,3766716.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,30,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19655381.0,,19478471,,19654678,,0,0,,,,32.0,,22954156,1431319613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:47:01.209575,61434.0,5.0
,,2015-05-11 04:40:02.566699,slurm_normal,1431319231.0,0,,1.0,main_w1_handler1,2246143,9440528,False,,14252436,gd_snp,3766702.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,20,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19655381.0,,19478471,,19478477,,0,0,,,,32.0,,22954156,1431319226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:40:33.064030,61434.0,5.0
,,2015-05-11 04:40:01.546749,slurm_normal,1431319232.0,0,,1.0,main_w1_handler1,2246143,9440527,False,,67463561,gd_snp,3766701.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,20,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19654742.0,,19478471,,19478477,,0,0,,,,32.0,,22954156,1431319226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:40:35.524532,61434.0,6.0
,,2015-05-11 04:40:44.883125,slurm_normal,1431319262.0,0,,1.0,main_w1_handler1,2246143,9440535,False,,14252436,gd_snp,3766705.roundup,slurm,,132112168.0,corral-repl,,,57,gd_indivs,20,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19655381.0,,19478451,,19478477,,0,0,,,,32.0,,22954156,1431319258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:41:05.792410,61434.0,4.0
,,2015-05-11 04:40:03.334317,slurm_normal,1431319232.0,0,,1.0,main_w2_handler0,2246143,9440529,False,,2936984,gd_snp,3766703.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,20,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19655404.0,,19478471,,19478477,,0,0,,,,32.0,,22954156,1431319229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:40:35.943180,61434.0,3.0
,,2015-05-11 04:40:45.742829,slurm_normal,1431319262.0,0,,1.0,main_w1_handler1,2246143,9440536,False,,2936984,gd_snp,3766706.roundup,slurm,,132112168.0,corral-repl,,,57,gd_indivs,20,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19655404.0,,19478451,,19478477,,0,0,,,,32.0,,22954156,1431319258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:41:05.996701,61434.0,4.0
,,2015-05-11 04:46:45.002812,slurm_normal,1431319629.0,0,,1.0,main_w1_handler1,2246143,9440554,False,,14252436,gd_snp,3766719.roundup,slurm,,132112168.0,corral-repl,,,57,gd_indivs,30,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19655381.0,,19478451,,19654678,,0,0,,,,32.0,,22954156,1431319625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:47:12.970823,61434.0,4.0
,,2015-05-11 04:40:00.577653,slurm_normal,1431319266.0,0,,1.0,main_w2_handler0,2246143,9440526,False,,2622187376,gd_snp,3766700.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,20,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19651278.0,,19478471,,19478477,,0,0,,,,32.0,,22954156,1431319216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:41:09.158859,61434.0,50.0
,,2015-05-11 04:46:43.895104,slurm_normal,1431319627.0,0,,1.0,main_w2_handler0,2246143,9440553,False,,67463561,gd_snp,3766718.roundup,slurm,,132112168.0,corral-repl,,,57,gd_indivs,30,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19654742.0,,19478451,,19654678,,0,0,,,,32.0,,22954156,1431319621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:47:10.799999,61434.0,6.0
,,2015-05-11 04:46:20.498043,slurm_normal,1431319657.0,0,,1.0,main_w1_handler1,2246143,9440546,False,,2622187376,gd_snp,3766715.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,30,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19651278.0,,19478471,,19654678,,0,0,,,,32.0,,22954156,1431319601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:47:39.221996,61434.0,56.0
,,2015-05-11 04:46:21.437472,slurm_normal,1431319607.0,0,,1.0,main_w1_handler0,2246143,9440547,False,,67463561,gd_snp,3766714.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,30,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19654742.0,,19478471,,19654678,,0,0,,,,32.0,,22954156,1431319601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:46:49.247645,61434.0,6.0
,,2015-05-11 04:46:46.083156,slurm_normal,1431319640.0,0,,1.0,main_w1_handler1,2246143,9440555,False,,2936984,gd_snp,3766720.roundup,slurm,,132112168.0,corral-repl,,,57,gd_indivs,30,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19655404.0,,19478451,,19654678,,0,0,,,,32.0,,22954156,1431319636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-11 04:47:23.666112,61434.0,4.0
,,2015-05-10 12:34:59.491462,slurm_normal,1431261385.0,0,,1.0,main_w2_handler0,2246143,9436492,False,,3169477725,gd_snp,3763208.roundup,slurm,,132112168.0,corral-repl,,,20,gd_indivs,57,gd_indivs,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""",,,,"""papAnu2""","""1""",0,0,1.0,1,,19477258.0,,19478471,,19478451,,0,0,,,,32.0,,22861734,1431261313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-05-10 12:36:28.690410,61434.0,72.0
,,2015-04-14 19:22:01.701812,slurm_normal,1429039364.0,0,,1.0,main_w1_handler1,2270129,9231493,False,,1132768638,gd_snp,3512713.roundup,slurm,,132112168.0,corral-repl,,,34,gd_indivs,28,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,"""hg19""","""1""",0,0,0.0,0,6,19289038.0,,19289059,,19289063,,0,0,,,,32.0,,21601018,1429039339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-14 19:22:46.152866,60570.0,25.0
,,2015-04-14 19:21:10.727615,slurm_normal,1429039394.0,0,,1.0,main_w2_handler1,2270129,9231486,False,,1132768638,gd_snp,3512705.roundup,slurm,,132112168.0,corral-repl,,,34,gd_indivs,28,gd_indivs,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,"""hg19""","""1""",0,0,0.0,0,4,19289038.0,,19289059,,19289063,,0,0,,,,32.0,,21601018,1429039282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0,1.3.0,,2015-04-14 19:23:16.563534,60570.0,112.0
