create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input2,parameters.tag_option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2014-09-16 05:07:29.129444,roundup_single,1410844059.0,0,1.0,main_w2_handler0,2052019,7799098,False,,39316,vcf,75171,vcf,1784394,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16893821,16893732,"""added-genotypes""",32.0,,16480033,1410844057.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2014-09-16 05:07:41.765188,44221.0,2.0
2014-09-25 22:38:10.821023,roundup_single,1411684711.0,0,1.0,main_w1_handler0,2052019,7863023,False,,39751,vcf,75171,vcf,1843193,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16893810,17026843,"""added-genotypes""",32.0,,16480033,1411684708.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2014-09-25 22:38:32.465734,44221.0,3.0
2014-10-03 18:00:40.705368,roundup_single,1412359295.0,0,1.0,main_w2_handler1,2041840,7926352,False,,818438,vcf,693518,vcf,1905028,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",16721151,16721147,"""in_parental""",32.0,,16941068,1412359255.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2014-10-03 18:01:37.636911,52782.0,40.0
2014-10-05 04:13:38.769466,roundup_single,1412482953.0,0,1.0,main_w1_handler0,2075599,7930736,False,,1415382820,vcf,1473508322,vcf,1909519,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17145106,17145107,"""added-genotypes""",32.0,,17406200,1412482429.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2014-10-05 04:22:35.012914,48512.0,524.0
2015-02-10 09:31:46.663202,rodeo_normal,1423560743.0,0,1.0,main_w2_handler0,2175738,8692221,False,,17955502,vcf,18460308,vcf,2697882.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18458546,18458722,"""added-genotypes""",32.0,,21159551,1423560728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-02-10 09:32:24.886868,18058.0,15.0
2015-02-10 09:34:49.767539,rodeo_normal,1423560936.0,0,1.0,main_w2_handler1,2175738,8692237,False,,18048144,vcf,18460308,vcf,2697952.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18458561,18458722,"""added-genotypes""",32.0,,21159551,1423560920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-02-10 09:35:41.452833,18058.0,16.0
2015-01-25 22:44:45.196210,rodeo_normal,1422225912.0,0,1.0,main_w1_handler1,2177479,8604132,False,,168574,vcf,188497,vcf,2562543.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274834,18263331,"""added-genotypes""",32.0,,20551944,1422225900.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-25 22:45:14.257409,44221.0,12.0
2015-01-25 22:45:24.060137,rodeo_normal,1422225940.0,0,1.0,main_w1_handler1,2177479,8604133,False,,136135,vcf,188497,vcf,833536.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274578,18263331,"""added-genotypes""",2.0,,20551944,1422225935.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-25 22:45:41.849229,44221.0,5.0
2015-01-26 01:26:51.941620,rodeo_normal,1422235634.0,0,1.0,main_w1_handler0,2177479,8604462,False,,168574,vcf,188497,vcf,2563139.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274834,18263331,"""added-genotypes""",32.0,,20551944,1422235632.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-26 01:27:16.315385,44221.0,2.0
2015-01-26 20:04:53.300841,rodeo_normal,1422302706.0,0,1.0,main_w1_handler0,2177479,8609302,False,,168574,vcf,197444,vcf,2570647.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274834,18304531,"""added-genotypes""",32.0,,20611248,1422302704.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-26 20:05:09.400342,44221.0,2.0
2015-01-26 20:20:38.183037,rodeo_normal,1422303657.0,0,1.0,main_w2_handler1,2177479,8609410,False,,168574,vcf,197444,vcf,839349.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274834,18304531,"""added-genotypes""",2.0,,20611248,1422303652.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-26 20:21:01.020236,44221.0,5.0
2015-01-22 23:02:44.715000,rodeo_normal,1421967808.0,0,1.0,main_w2_handler1,2177479,8590992,False,,158815,vcf,188497,vcf,819753.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274589,18263331,"""added-genotypes""",2.0,,20551944,1421967805.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:32.237481,44221.0,3.0
2015-01-22 23:10:11.819798,rodeo_normal,1421968252.0,0,1.0,main_w2_handler1,2177479,8591031,False,,174366,vcf,188497,vcf,2540279.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274667,18263331,"""added-genotypes""",32.0,,20551944,1421968237.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:10:55.053113,44221.0,15.0
2015-01-22 23:10:29.648098,rodeo_normal,1421968316.0,0,1.0,main_w1_handler0,2177479,8591044,False,,166205,vcf,188497,vcf,2540314.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274685,18263331,"""added-genotypes""",32.0,,20551944,1421968307.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:58.967068,44221.0,9.0
2015-01-22 23:10:24.253983,rodeo_normal,1421968293.0,0,1.0,main_w1_handler0,2177479,8591040,False,,160229,vcf,188497,vcf,2540306.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274681,18263331,"""added-genotypes""",32.0,,20551944,1421968288.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:36.336186,44221.0,5.0
2015-01-22 23:10:10.748184,rodeo_normal,1421968229.0,0,1.0,main_w2_handler1,2177479,8591030,False,,170744,vcf,188497,vcf,2540275.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274666,18263331,"""added-genotypes""",32.0,,20551944,1421968222.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:10:31.219031,44221.0,7.0
2015-01-22 23:02:39.369845,rodeo_normal,1421967798.0,0,1.0,main_w2_handler1,2177479,8590988,False,,160742,vcf,188497,vcf,819747.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274585,18263331,"""added-genotypes""",2.0,,20551944,1421967794.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:20.608749,44221.0,4.0
2015-01-22 23:10:19.719353,rodeo_normal,1421968285.0,0,1.0,main_w1_handler0,2177479,8591037,False,,178857,vcf,188497,vcf,2540299.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274677,18263331,"""added-genotypes""",32.0,,20551944,1421968272.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:28.556982,44221.0,13.0
2015-01-22 23:10:25.298965,rodeo_normal,1421968301.0,0,1.0,main_w1_handler0,2177479,8591041,False,,158238,vcf,188497,vcf,2540310.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274682,18263331,"""added-genotypes""",32.0,,20551944,1421968297.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:43.038087,44221.0,4.0
2015-01-22 23:02:29.875873,rodeo_normal,1421967771.0,0,1.0,main_w1_handler0,2177479,8590981,False,,136135,vcf,188497,vcf,819733.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274578,18263331,"""added-genotypes""",2.0,,20551944,1421967766.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:02:55.998450,44221.0,5.0
2015-01-22 23:10:13.103601,rodeo_normal,1421968261.0,0,1.0,main_w2_handler1,2177479,8591032,False,,166082,vcf,188497,vcf,2540289.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274670,18263331,"""added-genotypes""",32.0,,20551944,1421968259.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:03.114987,44221.0,2.0
2015-01-22 23:03:01.956070,rodeo_normal,1421967842.0,0,1.0,main_w2_handler0,2177479,8591003,False,,164372,vcf,188497,vcf,2540218.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274600,18263331,"""added-genotypes""",32.0,,20551944,1421967840.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:04:05.143786,44221.0,2.0
2015-01-22 23:02:41.308170,rodeo_normal,1421967790.0,0,1.0,main_w1_handler1,2177479,8590990,False,,155917,vcf,188497,vcf,2540190.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274587,18263331,"""added-genotypes""",32.0,,20551944,1421967787.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:23.846631,44221.0,3.0
2015-01-22 23:10:37.363052,rodeo_normal,1421968323.0,0,1.0,main_w2_handler0,2177479,8591052,False,,168574,vcf,188497,vcf,2540320.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274834,18263331,"""added-genotypes""",32.0,,20551944,1421968320.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:12:13.148970,44221.0,3.0
2015-01-22 23:10:31.372401,rodeo_normal,1421968294.0,0,1.0,main_w2_handler0,2177479,8591046,False,,164482,vcf,188497,vcf,2540308.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274687,18263331,"""added-genotypes""",32.0,,20551944,1421968291.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:40.379838,44221.0,3.0
2015-01-22 23:02:46.887012,rodeo_normal,1421967809.0,0,1.0,main_w2_handler0,2177479,8590994,False,,159607,vcf,188497,vcf,2540202.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274591,18263331,"""added-genotypes""",32.0,,20551944,1421967807.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:30.544439,44221.0,2.0
2015-01-22 23:03:03.754177,rodeo_normal,1421967827.0,0,1.0,main_w1_handler1,2177479,8591005,False,,164357,vcf,188497,vcf,2540212.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274601,18263331,"""added-genotypes""",32.0,,20551944,1421967825.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:50.837397,44221.0,2.0
2015-01-22 23:10:17.954771,rodeo_normal,1421968252.0,0,1.0,main_w1_handler1,2177479,8591035,False,,167292,vcf,188497,vcf,2540281.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274674,18263331,"""added-genotypes""",32.0,,20551944,1421968237.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:10:55.409209,44221.0,15.0
2015-01-22 23:02:36.312049,rodeo_normal,1421967772.0,0,1.0,main_w1_handler1,2177479,8590986,False,,146256,vcf,188497,vcf,819731.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274583,18263331,"""added-genotypes""",2.0,,20551944,1421967767.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:02:54.251962,44221.0,5.0
2015-01-22 23:02:43.697492,rodeo_normal,1421967808.0,0,1.0,main_w1_handler1,2177479,8590991,False,,155927,vcf,188497,vcf,819758.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274588,18263331,"""added-genotypes""",2.0,,20551944,1421967804.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:31.061386,44221.0,4.0
2015-01-22 23:10:35.903603,rodeo_normal,1421968286.0,0,1.0,main_w1_handler1,2177479,8591051,False,,172365,vcf,188497,vcf,2540302.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274692,18263331,"""added-genotypes""",32.0,,20551944,1421968273.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:28.094211,44221.0,13.0
2015-01-22 23:02:55.364663,rodeo_normal,1421967807.0,0,1.0,main_w1_handler0,2177479,8591000,False,,176479,vcf,188497,vcf,2540197.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274597,18263331,"""added-genotypes""",32.0,,20551944,1421967804.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:29.908201,44221.0,3.0
2015-01-22 23:02:30.825370,rodeo_normal,1421967774.0,0,1.0,main_w2_handler1,2177479,8590982,False,,151535,vcf,188497,vcf,819737.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274579,18263331,"""added-genotypes""",2.0,,20551944,1421967770.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:02:58.041907,44221.0,4.0
2015-01-22 23:02:31.915588,rodeo_normal,1421967771.0,0,1.0,main_w1_handler1,2177479,8590983,False,,159952,vcf,188497,vcf,819727.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274580,18263331,"""added-genotypes""",2.0,,20551944,1421967767.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:02:53.792232,44221.0,4.0
2015-01-22 23:02:47.594258,rodeo_normal,1421967818.0,0,1.0,main_w1_handler1,2177479,8590995,False,,153652,vcf,188497,vcf,2540207.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274592,18263331,"""added-genotypes""",32.0,,20551944,1421967816.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:41.385157,44221.0,2.0
2015-01-22 23:02:32.826036,rodeo_normal,1421967774.0,0,1.0,main_w1_handler0,2177479,8590984,False,,170800,vcf,188497,vcf,819735.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274581,18263331,"""added-genotypes""",2.0,,20551944,1421967770.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:02:58.706796,44221.0,4.0
2015-01-22 23:02:52.566019,rodeo_normal,1421967789.0,0,1.0,main_w1_handler0,2177479,8590999,False,,167384,vcf,188497,vcf,2540186.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274596,18263331,"""added-genotypes""",32.0,,20551944,1421967786.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:16.080611,44221.0,3.0
2015-01-22 23:10:09.068992,rodeo_normal,1421968229.0,0,1.0,main_w1_handler0,2177479,8591029,False,,167679,vcf,188497,vcf,2540273.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274663,18263331,"""added-genotypes""",32.0,,20551944,1421968219.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:10:32.178606,44221.0,10.0
2015-01-22 23:10:18.847279,rodeo_normal,1421968266.0,0,1.0,main_w1_handler0,2177479,8591036,False,,159662,vcf,188497,vcf,2540295.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274675,18263331,"""added-genotypes""",32.0,,20551944,1421968263.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:08.574457,44221.0,3.0
2015-01-22 23:02:34.674943,rodeo_normal,1421967779.0,0,1.0,main_w2_handler1,2177479,8590985,False,,162277,vcf,188497,vcf,2540184.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274582,18263331,"""added-genotypes""",32.0,,20551944,1421967776.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:05.318964,44221.0,3.0
2015-01-22 23:10:15.287380,rodeo_normal,1421968262.0,0,1.0,main_w2_handler1,2177479,8591033,False,,145937,vcf,188497,vcf,2540291.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274672,18263331,"""added-genotypes""",32.0,,20551944,1421968260.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:05.973026,44221.0,2.0
2015-01-22 23:02:57.127087,rodeo_normal,1421967818.0,0,1.0,main_w1_handler1,2177479,8591001,False,,161785,vcf,188497,vcf,819762.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274598,18263331,"""added-genotypes""",2.0,,20551944,1421967814.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:41.769494,44221.0,4.0
2015-01-22 23:02:37.950962,rodeo_normal,1421967790.0,0,1.0,main_w2_handler1,2177479,8590987,False,,174381,vcf,188497,vcf,819743.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274584,18263331,"""added-genotypes""",2.0,,20551944,1421967788.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:12.871330,44221.0,2.0
