chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,p1_input,p1_input_filetype,p2_input,p2_input_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.biased,parameters.chromInfo,parameters.data_source,parameters.dbkey,parameters.discard_fixed,parameters.input_type.__current_case__,parameters.input_type.choice,parameters.input_type.data_source.__current_case__,parameters.input_type.data_source.choice,parameters.input_type.data_source.min_qual,parameters.input_type.data_source.min_reads,parameters.input_type.input,parameters.input_type.input.values,parameters.min_qual,parameters.min_reads,parameters.p1_input,parameters.p1_input.values,parameters.p2_input,parameters.p2_input.values,parameters.retain,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-16 22:03:13.836604,slurm_normal,1429221877.0,0.0,,1.0,main_w2_handler1,2258376,9250187,False,,1099093747.0,gd_snp,10558.rodeo,slurm,,16332488.0,corral-repl,20.0,gd_indivs,21.0,gd_indivs,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,0.0,0,0,15,19321819.0,,,,19321842,,19321840,,"""0""",2.0,,22003527.0,1429221815.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-04-16 22:04:40.968966,60548.0,62.0
,,2015-04-24 15:05:10.458453,slurm_normal,1429888009.0,0.0,,1.0,main_w2_handler1,2281072,9324058,False,,1099093747.0,gd_snp,3659104.roundup,slurm,,132112168.0,corral-repl,20.0,gd_indivs,21.0,gd_indivs,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,0.0,0,0,15,19453798.0,,,,19453839,,19453835,,"""0""",32.0,,21590614.0,1429887951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-04-24 15:07:09.732525,60544.0,58.0
,,2015-04-27 21:14:16.782320,slurm_normal,1430169865.0,0.0,,1.0,main_w2_handler0,2284635,9338356,False,,1099093747.0,gd_snp,3677768.roundup,slurm,,132112168.0,corral-repl,20.0,gd_indivs,21.0,gd_indivs,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,0.0,0,0,15,19478527.0,,,,19478762,,19478661,,"""0""",32.0,,21602589.0,1430169360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-04-27 21:24:33.212849,60573.0,505.0
,,2015-04-28 02:05:36.847852,slurm_normal,1430186788.0,0.0,,1.0,main_w1_handler1,2285205,9340353,False,,1099093747.0,gd_snp,3678932.roundup,slurm,,132112168.0,corral-repl,20.0,gd_indivs,21.0,gd_indivs,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,0.0,0,0,15,19481748.0,,,,19481762,,19481761,,"""0""",32.0,,22410749.0,1430186746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-04-28 02:06:32.783372,60585.0,42.0
,,2015-04-28 22:26:32.843776,slurm_normal,1430260272.0,0.0,,1.0,main_w2_handler1,2246143,9355855,False,,3169477725.0,gd_snp,3692814.roundup,slurm,,132112168.0,corral-repl,20.0,gd_indivs,57.0,gd_indivs,,,"""2""","""/galaxy-repl/localdata/chrom/papAnu2.len""",,"""papAnu2""","""0""",1,1,,,,,19477258.0,,,,19478471,,19478451,,"""1""",32.0,,22015150.0,1430260022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-04-28 22:31:16.208866,61434.0,250.0
,,2015-05-15 11:41:01.790866,slurm_normal,1431690127.0,0.0,,1.0,main_w1_handler1,2306345,9478092,False,,77288392.0,gd_genotype,3802098.roundup,slurm,,132112168.0,corral-repl,145.0,gd_indivs,157.0,gd_indivs,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",1,1,,,,,19718719.0,,,,19719281,,19719267,,"""1""",32.0,,23086535.0,1431690083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-05-15 11:42:12.418397,,44.0
,,2015-05-15 11:21:47.798040,slurm_normal,1431689011.0,0.0,,1.0,main_w2_handler0,2306345,9477995,False,,77288392.0,gd_genotype,3801989.roundup,slurm,,132112168.0,corral-repl,145.0,gd_indivs,157.0,gd_indivs,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",1,1,,,,,19718719.0,,,,19719281,,19719267,,"""1""",32.0,,23086535.0,1431688989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-05-15 11:23:33.902291,,22.0
,,2015-05-15 12:01:04.047193,slurm_normal,1431691299.0,0.0,,1.0,main_w1_handler0,2306345,9478266,False,,77288392.0,gd_genotype,3802210.roundup,slurm,,132112168.0,corral-repl,153.0,gd_indivs,128.0,gd_indivs,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",1,1,,,,,19718719.0,,,,19719251,,19719259,,"""1""",32.0,,23086535.0,1431691291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-05-15 12:01:47.829827,,8.0
,,2015-05-15 12:06:09.658078,slurm_normal,1431691597.0,0.0,,1.0,main_w2_handler1,2306345,9478292,False,,77288392.0,gd_genotype,3802229.roundup,slurm,,132112168.0,corral-repl,144.0,gd_indivs,152.0,gd_indivs,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",1,1,,,,,19718719.0,,,,19719288,,19719255,,"""1""",32.0,,23086535.0,1431691591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-05-15 12:06:43.307349,,6.0
,,2015-05-15 12:08:26.124932,slurm_normal,1431691740.0,0.0,,1.0,main_w1_handler0,2306345,9478300,False,,77288392.0,gd_genotype,3802237.roundup,slurm,,132112168.0,corral-repl,125.0,gd_indivs,162.0,gd_indivs,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",1,1,,,,,19718719.0,,,,19719289,,19719292,,"""1""",32.0,,23086535.0,1431691733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-05-15 12:09:02.665506,,7.0
,,2015-05-15 15:11:55.708265,slurm_normal,1431702774.0,0.0,,1.0,main_w2_handler0,2306345,9479251,False,,77288392.0,gd_genotype,3803230.roundup,slurm,,132112168.0,corral-repl,162.0,gd_indivs,152.0,gd_indivs,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",1,1,,,,,19718719.0,,,,19719292,,19719255,,"""1""",32.0,,23086535.0,1431702745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-05-15 15:12:57.811172,,29.0
,,2015-07-28 15:32:30.952726,slurm_normal,1438097582.0,0.0,,1.0,main_w2_handler1,2386845,10017833,False,,12496301.0,gd_genotype,4299702.roundup,slurm,,132112168.0,corral-repl,98.0,gd_indivs,121.0,gd_indivs,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",1,1,,,,,20498131.0,,,,20597118,,20597122,,"""0""",32.0,,24275607.0,1438097572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-07-28 15:33:05.516529,,10.0
,,2015-05-15 15:15:41.627495,slurm_normal,1431702983.0,0.0,,1.0,main_w1_handler0,2306345,9479402,False,,77288392.0,gd_genotype,3803264.roundup,slurm,,132112168.0,corral-repl,125.0,gd_indivs,162.0,gd_indivs,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",1,1,,,,,19718719.0,,,,19719289,,19719292,,"""1""",32.0,,23086535.0,1431702975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-05-15 15:16:32.040816,,8.0
,,2015-06-11 21:10:43.178428,slurm_normal,1434057080.0,0.0,,1.0,main_w2_handler0,2307950,9637619,False,,3315490.0,gd_genotype,3948673.roundup,slurm,,132112168.0,corral-repl,224.0,gd_indivs,172.0,gd_indivs,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",1,1,,,,,19980942.0,,,,19980997,,19980999,,"""1""",32.0,,23117050.0,1434057077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-06-11 21:11:24.398705,,3.0
,,2015-11-18 21:15:00.584259,slurm_normal,1447881358.0,0.0,,1.0,main_w1_handler0,2258569,10940017,False,,2145420.0,gd_snp,5195779.roundup,slurm,,132112168.0,corral-repl,8.0,gd_indivs,63.0,gd_indivs,,,"""2""","""/galaxy-repl/localdata/chrom/canFam3.len""",,"""canFam3""","""1""",0,0,1.0,1,,,22058857.0,,,,22058865,,22058873,,"""0""",32.0,,25381902.0,1447881346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-11-18 21:16:05.112052,5862.0,12.0
,,2015-11-18 21:01:51.842644,slurm_normal,1447880532.0,0.0,,1.0,main_w2_handler0,2258569,10939889,False,,2143310.0,gd_snp,5195636.roundup,slurm,,132112168.0,corral-repl,8.0,gd_indivs,63.0,gd_indivs,,,"""2""","""/galaxy-repl/localdata/chrom/canFam3.len""",,"""canFam3""","""1""",0,0,1.0,1,,,22058721.0,,,,22058733,,22058739,,"""0""",32.0,,25381902.0,1447880526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-11-18 21:02:16.355552,5862.0,6.0
,,2015-12-25 05:45:46.573196,slurm_normal,1451022400.0,0.0,,1.0,main_w1_handler2,2547459,11324629,False,,9971561.0,gd_genotype,5602123.roundup,slurm,,132112168.0,corral-repl,88.0,gd_indivs,64.0,gd_indivs,,,"""2""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",1,1,,,,,22642158.0,,,,22642589,,22642588,,"""0""",32.0,,26980963.0,1451022394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2015-12-25 05:46:45.539478,,6.0
,,2016-01-10 22:52:45.651251,slurm_normal,1452466394.0,0.0,,1.0,main_w2_handler1,2548809,11448393,False,,4897557.0,gd_genotype,5711226.roundup,slurm,,132112168.0,corral-repl,199.0,gd_indivs,180.0,gd_indivs,,,"""0""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""0""",1,1,,,,,22829760.0,,,,22830023,,22830046,,"""0""",32.0,,27069004.0,1452466389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2016-01-10 22:53:17.812056,58661.0,5.0
,,2016-01-15 12:50:51.019979,slurm_normal,1452862316.0,0.0,,1.0,main_w1_handler2,2566547,11511660,False,,1099093747.0,gd_snp,5780135.roundup,slurm,,132112168.0,corral-repl,28.0,gd_indivs,21.0,gd_indivs,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,1.0,1,,,22911833.0,,,,22911854,,22911843,,"""0""",32.0,,27457223.0,1452862267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2016-01-15 12:52:01.722965,,49.0
,,2016-01-15 12:49:28.103627,slurm_normal,1452862241.0,0.0,,1.0,main_w1_handler0,2566547,11511648,False,,1099093747.0,gd_snp,5780108.roundup,slurm,,132112168.0,corral-repl,28.0,gd_indivs,21.0,gd_indivs,,,"""2""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,1.0,1,,,22911833.0,,,,22911854,,22911843,,"""0""",32.0,,27457223.0,1452862188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2016-01-15 12:50:42.960272,,53.0
,,2016-05-04 17:03:17.345910,slurm_normal,1462381443.0,0.0,,1.0,main_w1_handler2,2345778,12771522,False,,16308485.0,gd_genotype,6975554.roundup,slurm,,132112168.0,corral-repl,708.0,gd_indivs,252.0,gd_indivs,,,"""2""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5231acfdc7667bb4e'}]",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d616c131e17e643d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5845a0a6f5b155f49'}]","""0""",32.0,,30038976.0,1462381438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2016-05-04 17:04:06.888754,26950.0,5.0
,,2016-05-04 17:12:03.436452,slurm_normal,1462381964.0,0.0,,1.0,main_w1_handler2,2345778,12771671,False,,16308485.0,gd_genotype,6975644.roundup,slurm,,132112168.0,corral-repl,708.0,gd_indivs,681.0,gd_indivs,,,"""2""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5231acfdc7667bb4e'}]",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d616c131e17e643d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e6d826dd2536265'}]","""0""",32.0,,30038976.0,1462381960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2016-05-04 17:12:46.063131,26950.0,4.0
,,2016-05-06 16:37:15.548686,slurm_normal,1462552705.0,0.0,,1.0,main_w2_handler1,2345778,12806639,False,,496875793.0,gd_genotype,7007976.roundup,slurm,,132112168.0,corral-repl,1276.0,gd_indivs,574.0,gd_indivs,,,"""2""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b834f3505640a20'}]",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58529a86085052621'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b5e3abbf740beb0'}]","""0""",32.0,,30067055.0,1462552681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2016-05-06 16:38:30.339849,26950.0,24.0
,,2016-06-28 21:22:08.978162,slurm_normal,1467149097.0,0.0,,1.0,main_w1_handler1,2286633,13281314,False,,747525752.0,gd_genotype,7470955.roundup,slurm,,132112168.0,corral-repl,51.0,gd_indivs,193.0,gd_indivs,,,"""2""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579557697c779da42'}]",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0bb083865015b91'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9e8550be26e75fb'}]","""0""",32.0,,30911703.0,1467149054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2016-06-28 21:25:01.318308,62914.0,43.0
,,2016-06-29 19:18:57.174029,slurm_normal,1467227989.0,0.0,,1.0,main_w2_handler1,2753420,13289314,False,,1965905.0,gd_snp,7485726.roundup,slurm,,132112168.0,corral-repl,252.0,gd_indivs,144.0,gd_indivs,,,"""0""","""/galaxy-repl/localdata/chrom/canFam3.len""",,"""canFam3""","""1""",0,0,1.0,1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3cb7e4cf786ef0b'}]",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e78c62cba57bc86'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5537ccb624a1039f1'}]","""0""",32.0,,31178475.0,1467227958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2016-06-29 19:20:13.935498,5862.0,31.0
,,2016-09-18 05:55:08.119460,slurm_normal,1474178135.0,0.0,,1.0,main_w4_handler0,2823359,13873569,False,,135156580.0,gd_snp,8096893.roundup,slurm,,132112168.0,corral-repl,99.0,gd_indivs,136.0,gd_indivs,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509ce28db8555ab59'}]",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55451adfd39e53364'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a39391e62d7e7435'}]","""0""",32.0,,31676879.0,1474178121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2016-09-18 05:55:36.749296,63215.0,14.0
,,2016-09-18 04:33:56.073174,slurm_normal,1474173266.0,0.0,,1.0,main_w4_handler0,2823359,13873415,False,,135156580.0,gd_snp,8096744.roundup,slurm,,132112168.0,corral-repl,99.0,gd_indivs,136.0,gd_indivs,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509ce28db8555ab59'}]",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55451adfd39e53364'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a39391e62d7e7435'}]","""0""",32.0,,31676879.0,1474173250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2016-09-18 04:34:27.889281,63215.0,16.0
,,2016-09-18 05:56:08.571582,slurm_normal,1474178193.0,0.0,,1.0,main_w3_handler0,2823359,13873571,False,,141767533.0,gd_snp,8096895.roundup,slurm,,132112168.0,corral-repl,99.0,gd_indivs,136.0,gd_indivs,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50adf94d563bcb3c3'}]",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1327f1ac74be966'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fe119cefe61151e'}]","""0""",32.0,,31676879.0,1474178182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,1.2.0,,2016-09-18 05:56:37.611353,63215.0,11.0
