create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.classclmns,parameters.dbkey,parameters.ensembltcolmn,parameters.input,parameters.input.values,parameters.threshold,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-09 03:13:58.067510,slurm_normal,1518146051.0,0,7680.0,1.0,main_w4_handler0,3421314,18323464,False,,2540546,tabular,12407580,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1,c2""","""mm10""","""1""",,"[{'src': 'hda', 'id': 33761591}]","""90.0""",32.0,,43765765,1518146046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2018-02-09 03:14:12.563015,121547.0,5.0
2015-05-29 12:58:20.926567,slurm_normal,1432904318.0,0,,1.0,main_w2_handler1,2254323,9561816,False,,1654786,tabular,3875325.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""c1,c2""","""?""","""1""",19845230,,"""90.0""",32.0,,23267586,1432904309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2015-05-29 12:58:42.810801,60145.0,9.0
2015-09-02 17:33:55.787241,slurm_normal,1441215282.0,0,,1.0,main_w1_handler1,2426280,10246288,False,,6315830,tabular,4531100.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""c10,c14,c18""","""hg19""","""1""",20987600,,"""90.0""",32.0,,24984358,1441215259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2015-09-02 17:34:45.726782,68341.0,23.0
2015-09-03 01:33:04.154461,slurm_normal,1441244026.0,0,,1.0,main_w2_handler1,2426280,10248618,False,,6315830,tabular,4534816.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""c10,c12,c14""","""hg19""","""1""",20987600,,"""90.0""",32.0,,24988628,1441244005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2015-09-03 01:33:48.453930,68341.0,21.0
2016-01-07 16:01:14.105230,slurm_normal,1452182642.0,0,,1.0,main_w2_handler1,2539206,11407344,False,,3121680735,sam,5673313.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""c1,c2""","""?""","""1""",22775361,,"""90.0""",32.0,,27050571,1452182496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2016-01-07 16:04:06.473931,72354.0,146.0
2016-06-28 03:50:56.935732,slurm_normal,1467085894.0,0,,1.0,main_w1_handler1,2751533,13273776,False,,6311943,tabular,7462615.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""c1,c2""","""?""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d883d7327482dfd6'}]","""90.0""",32.0,,31122681,1467085879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2016-06-28 03:51:35.673283,,15.0
2016-06-30 13:49:35.083314,slurm_normal,1467294625.0,0,,1.0,main_w2_handler0,2754153,13296633,False,,70528,tabular,7498312.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""c1,c2""","""?""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552ec64fd46d85b43'}]","""90.0""",32.0,,31199907,1467294585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2016-06-30 13:50:28.513392,78192.0,40.0
2016-06-10 12:32:55.152333,slurm_normal,1465562020.0,0,,1.0,main_w1_handler1,2733410,13132157,False,,2704966,gg,7316749.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""c1,c2""","""?""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50794766701269bf9'}]","""90.0""",32.0,,30745843,1465562006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2016-06-10 12:33:43.727047,85833.0,14.0
2017-02-19 20:07:42.143726,slurm_normal,1487534928.0,0,,1.0,main_w4_handler1,3000292,15080523,False,,2147524,tabular,9235899.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/267.len""","""c1,c2""","""267""","""1""",,"[{'src': 'hda', 'id': 28419278}]","""80.53""",32.0,,36124078,1487534864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-02-19 20:08:50.810873,,64.0
2017-02-19 23:12:44.569012,slurm_normal,1487545972.0,0,,1.0,main_w4_handler0,2997882,15081471,False,,486778,tabular,9236684.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""c1,c2""","""?""","""1""",,"[{'src': 'hda', 'id': 28413775}]","""90.0""",32.0,,36079499,1487545968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-02-19 23:12:55.684354,100285.0,4.0
2014-10-13 08:04:35.370823,rodeo_normal,1413187496.0,0,,1.0,main_w2_handler1,2029591,7970429,False,,51815,tabular,13173.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""c1,c2""","""?""","""1""",17207996,,"""90.0""",2.0,,17566049,1413187484.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2014-10-13 08:04:59.490962,52406.0,12.0
2017-06-06 11:04:55.586319,slurm_normal,1496747114.0,0,,1.0,main_w3_handler1,2168878,16025317,False,,560643,tabular,10116885.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""c1,c2""","""?""","""1""",,"[{'src': 'hda', 'id': 29907559}]","""90.0""",32.0,,37524445,1496747107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-06-06 11:05:16.459736,2588.0,7.0
2017-07-24 00:45:01.043371,slurm_normal,1500857118.0,0,,1.0,main_w3_handler1,3166879,16401040,False,,423108,tabular,10465159.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""c1,c2""","""?""","""1""",,"[{'src': 'hda', 'id': 30581088}]","""90.0""",32.0,,39367683,1500857110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-07-24 00:45:19.731466,108185.0,8.0
2017-10-05 23:25:56.226409,slurm_normal,1507246653.0,0,,1.0,main_w3_handler1,3275211,17035690,False,,832490,tabular,11092492.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555228}]","""90.0""",32.0,,40990803,1507246320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:37:37.710815,109891.0,333.0
2017-10-05 23:25:52.184273,slurm_normal,1507246963.0,0,,1.0,main_w4_handler0,3275211,17035678,False,,832780,tabular,11092523.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555204}]","""90.0""",32.0,,40990803,1507246673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:42:49.537759,109891.0,290.0
2017-10-05 23:25:54.124078,slurm_normal,1507246260.0,0,,1.0,main_w3_handler0,3275211,17035683,False,,832842,tabular,11092479.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555214}]","""90.0""",32.0,,40990803,1507245967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:31:07.613900,109891.0,293.0
2017-10-05 23:25:55.563344,slurm_normal,1507246563.0,0,,1.0,main_w3_handler0,3275211,17035688,False,,832695,tabular,11092489.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555224}]","""90.0""",32.0,,40990803,1507246278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:36:08.660137,109891.0,285.0
2017-10-05 23:25:56.539620,slurm_normal,1507246621.0,0,,1.0,main_w3_handler0,3275211,17035691,False,,832971,tabular,11092493.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555231}]","""90.0""",32.0,,40990803,1507246323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:37:04.491835,109891.0,298.0
2017-10-05 23:25:53.221860,slurm_normal,1507247158.0,0,,1.0,main_w4_handler0,3275211,17035681,False,,832432,tabular,11092537.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555210}]","""90.0""",32.0,,40990803,1507246868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:46:06.570707,109891.0,290.0
2017-10-05 23:25:53.691955,slurm_normal,1507247216.0,0,,1.0,main_w4_handler0,3275211,17035682,False,,832407,tabular,11092539.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555212}]","""90.0""",32.0,,40990803,1507246910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:47:03.364826,109891.0,306.0
2017-10-05 23:25:54.999551,slurm_normal,1507247283.0,0,,1.0,main_w4_handler0,3275211,17035686,False,,832773,tabular,11092549.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555220}]","""90.0""",32.0,,40990803,1507246987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:48:07.502192,109891.0,296.0
2017-10-05 23:25:55.869480,slurm_normal,1507247489.0,0,,1.0,main_w4_handler0,3275211,17035689,False,,832777,tabular,11092559.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555226}]","""90.0""",32.0,,40990803,1507247184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:51:35.159140,109891.0,305.0
2017-10-05 23:25:58.532521,slurm_normal,1507247593.0,0,,1.0,main_w4_handler0,3275211,17035696,False,,833101,tabular,11092563.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555241}]","""90.0""",32.0,,40990803,1507247284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:53:21.733042,109891.0,309.0
2017-08-06 04:28:01.879681,slurm_normal,1501993695.0,0,,1.0,main_w4_handler0,3108330,16513495,False,,12333,tabular,10583076.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/droEle2.len""","""c1,c2""","""droEle2""","""1""",,"[{'src': 'hda', 'id': 30772475}]","""76.18""",32.0,,37926243,1501993690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-08-06 04:28:16.319590,,5.0
2017-10-05 23:25:57.150440,slurm_normal,1507247519.0,0,,1.0,main_w4_handler0,3275211,17035693,False,,832686,tabular,11092560.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555235}]","""90.0""",32.0,,40990803,1507247236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:52:05.623531,109891.0,283.0
2017-10-05 23:25:55.262414,slurm_normal,1507246581.0,0,,1.0,main_w3_handler1,3275211,17035687,False,,832266,tabular,11092491.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555222}]","""90.0""",32.0,,40990803,1507246293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:36:26.934047,109891.0,288.0
2017-10-05 23:25:54.673172,slurm_normal,1507247265.0,0,,1.0,main_w4_handler0,3275211,17035685,False,,832101,tabular,11092548.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555218}]","""90.0""",32.0,,40990803,1507246964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:47:52.973776,109891.0,301.0
2017-10-05 23:25:52.896874,slurm_normal,1507246274.0,0,,1.0,main_w3_handler1,3275211,17035680,False,,831903,tabular,11092477.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555208}]","""90.0""",32.0,,40990803,1507245963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:31:20.742875,109891.0,311.0
2017-10-05 23:25:54.405925,slurm_normal,1507246303.0,0,,1.0,main_w3_handler1,3275211,17035684,False,,832485,tabular,11092478.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555216}]","""90.0""",32.0,,40990803,1507245963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:31:50.358544,109891.0,340.0
2017-10-05 23:25:56.788590,slurm_normal,1507246853.0,0,,1.0,main_w3_handler1,3275211,17035692,False,,832448,tabular,11092508.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555233}]","""90.0""",32.0,,40990803,1507246575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:40:56.851447,109891.0,278.0
2017-10-05 23:25:58.041583,slurm_normal,1507246889.0,0,,1.0,main_w3_handler0,3275211,17035695,False,,832568,tabular,11092511.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555239}]","""90.0""",32.0,,40990803,1507246594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:41:33.200214,109891.0,295.0
2017-10-05 23:25:52.595502,slurm_normal,1507246258.0,0,,1.0,main_w4_handler1,3275211,17035679,False,,832095,tabular,11092476.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555206}]","""90.0""",32.0,,40990803,1507245960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:31:00.917337,109891.0,298.0
2017-10-05 23:25:51.710143,slurm_normal,1507246943.0,0,,1.0,main_w4_handler0,3275211,17035677,False,,832089,tabular,11092522.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555202}]","""90.0""",32.0,,40990803,1507246658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:42:33.902268,109891.0,285.0
2017-10-05 23:25:57.632801,slurm_normal,1507246544.0,0,,1.0,main_w4_handler1,3275211,17035694,False,,832838,tabular,11092488.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""c1""","""mm10""","""1""",,"[{'src': 'hda', 'id': 31555237}]","""90.0""",32.0,,40990803,1507246264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0,1.0.0,,2017-10-05 23:35:45.891174,109891.0,280.0
