chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.vcf_input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input,vcf_input_filetype,runtime
,,2018-01-12 16:26:49.041911,slurm_normal,1515774416.0,0,,1.0,main_w4_handler0,3378248,18018434,False,,12095781,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33287843}]",32.0,,42552481.0,1515774412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-12 16:26:58.499970,118336.0,393249,vcf,4.0
,,2017-11-23 06:19:35.081734,slurm_normal,1511418344.0,0,,1.0,main_w3_handler0,3316039,17557811,False,,11618586,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32484236}]",32.0,,41833086.0,1511417978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-23 06:25:45.987429,,518620943,vcf,366.0
,,2017-11-25 20:56:01.362068,slurm_normal,1511643392.0,0,,1.0,main_w4_handler1,3339675,17580800,False,,11643288,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32528991}]",32.0,,42255105.0,1511643365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-25 20:56:34.681080,117228.0,13668322,vcf,27.0
,,2017-11-25 20:50:37.224887,slurm_normal,1511643067.0,0,,1.0,main_w3_handler1,3339675,17580774,False,,11643263,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32528991}]",32.0,,42255105.0,1511643041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-25 20:51:08.771784,117228.0,13668322,vcf,26.0
,,2017-11-27 07:49:48.096463,slurm_normal,1511769001.0,0,,1.0,main_w4_handler1,3340877,17599820,False,,11658697,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32556087}]",32.0,,42274692.0,1511768994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-27 07:50:02.720066,,10418968,vcf,7.0
,,2018-01-14 23:59:40.206130,slurm_normal,1515974386.0,0,,1.0,main_w3_handler0,3384484,18033888,False,,12110962,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33210761}]",32.0,,42992545.0,1515974382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-14 23:59:48.373925,118916.0,513912,vcf,4.0
,,2017-12-05 02:32:19.005314,slurm_normal,1512441331.0,0,,1.0,main_w4_handler0,3248770,17697811,False,,11762466,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32486541}]",32.0,,41237074.0,1512441174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-05 02:35:33.163828,55534.0,916766902,vcf,157.0
,,2017-12-05 02:32:08.894817,slurm_normal,1512441213.0,0,,1.0,main_w4_handler0,3248770,17697809,False,,11762463,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32486889}]",32.0,,41237074.0,1512441137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-05 02:33:34.878115,55534.0,418514276,vcf,76.0
,,2017-12-05 16:12:27.137700,slurm_normal,1512490607.0,0,,1.0,main_w4_handler1,3180506,17705177,False,,11770112,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32743009}]",32.0,,41398038.0,1512490356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-05 16:16:59.443964,108472.0,1027224711,vcf,251.0
,,2017-12-06 02:03:21.374954,slurm_normal,1512525827.0,0,,1.0,main_w4_handler1,3321856,17712201,False,,11777269,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32758110}]",32.0,,41940919.0,1512525816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-06 02:03:49.225848,116080.0,25783760,vcf,11.0
,,2017-12-06 17:09:01.749953,slurm_normal,1512580161.0,0,,1.0,main_w3_handler1,3349909,17722194,False,,11787916,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32774917}]",32.0,,42467966.0,1512580149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-06 17:09:23.732982,108548.0,25733327,vcf,12.0
,,2017-12-08 01:51:28.798645,slurm_normal,1512697899.0,0,,1.0,main_w3_handler0,411541,17742846,False,,11808875,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32728520}]",32.0,,42529248.0,1512697895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-08 01:51:40.958325,1142.0,127333,vcf,4.0
,,2017-12-08 18:35:36.157363,slurm_normal,1512758154.0,0,,1.0,main_w4_handler0,411541,17749545,False,,11816444,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32819283}]",32.0,,42542104.0,1512758149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-08 18:35:56.896500,1142.0,175658,vcf,5.0
,,2017-12-08 16:37:38.307293,slurm_normal,1512751071.0,0,,1.0,main_w4_handler1,411541,17748440,False,,11815360,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32819144}]",32.0,,42542104.0,1512751066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-08 16:37:52.500821,1142.0,133089,vcf,5.0
,,2017-12-08 18:37:43.567191,slurm_normal,1512758276.0,0,,1.0,main_w3_handler1,411541,17749584,False,,11816472,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32819378}]",32.0,,42542104.0,1512758271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-08 18:37:58.639591,1142.0,128574,vcf,5.0
,,2017-12-08 20:55:42.368214,slurm_normal,1512766557.0,0,,1.0,main_w4_handler0,3357973,17751235,False,,11818405,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32824171}]",32.0,,42481433.0,1512766550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-08 20:55:59.002767,117589.0,287413,vcf,7.0
,,2017-12-09 06:23:38.197586,slurm_normal,1512800646.0,0,,1.0,main_w4_handler0,3349909,17754004,False,,11821473,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32828115}]",32.0,,42463698.0,1512800630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-09 06:24:07.045966,108548.0,47000309,vcf,16.0
,,2017-12-11 01:02:28.087140,slurm_normal,1512954164.0,0,,1.0,main_w4_handler0,3215370,17767500,False,,11836210,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32848402}]",32.0,,42197881.0,1512954160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-11 01:02:45.642130,109889.0,7452,vcf,4.0
,,2017-12-11 13:46:18.352018,slurm_normal,1512999991.0,0,,1.0,main_w3_handler0,3361497,17772760,False,,11841555,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch7.len""","""hg38Patch7""","[{'src': 'hda', 'id': 32858898}]",32.0,,42582673.0,1512999986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-11 13:46:33.379840,,32564,vcf,5.0
,,2018-01-31 07:59:09.854150,slurm_normal,1517385792.0,0,,1.0,main_w4_handler1,3411389,18208783,False,,12289787,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33584256}]",32.0,,43569666.0,1517385559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-31 08:03:14.537497,,1586951767,vcf,233.0
,,2018-02-01 13:28:55.434279,slurm_normal,1517491749.0,0,,1.0,main_w3_handler0,3354942,18222513,False,,12303061,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33589198}]",32.0,,42758681.0,1517491744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-01 13:29:11.932088,118895.0,3148637,vcf,5.0
,,2018-02-01 14:53:15.750671,slurm_normal,1517496819.0,0,,1.0,main_w4_handler0,3406206,18223711,False,,12303998,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33608772}]",32.0,,43453816.0,1517496808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-01 14:53:41.141861,108472.0,17904618,vcf,11.0
,,2018-02-02 14:08:56.626415,slurm_normal,1517580585.0,0,,1.0,main_w4_handler1,3413562,18235226,False,,12315893,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33633397}]",32.0,,43610912.0,1517580546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-02 14:09:46.403603,,66116177,vcf,39.0
,,2018-02-09 15:38:32.587277,slurm_normal,1518190724.0,0,7680.0,1.0,main_w4_handler0,3413502,18330480,False,,12414843,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33773593}]",32.0,,43453816.0,1518190720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-09 15:38:45.658414,108472.0,173462,vcf,4.0
,,2018-02-13 20:57:16.948321,slurm_normal,1518555461.0,0,7680.0,1.0,main_w4_handler0,3426437,18373335,False,,12457869,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33836797}]",32.0,,43860098.0,1518555450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-13 20:57:43.983373,121814.0,22939656,vcf,11.0
,,2018-02-19 16:55:15.198501,slurm_normal,1519059330.0,0,7680.0,1.0,main_w3_handler1,3399974,18438051,False,,12532652,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33942395}]",32.0,,43336874.0,1519059324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-19 16:55:32.147160,,317407,vcf,6.0
,,2018-02-25 08:11:49.814129,slurm_normal,1519546322.0,0,7680.0,1.0,main_w4_handler1,3441563,18511058,False,,12607071,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34054033}]",32.0,,44146799.0,1519546316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-25 08:12:03.783144,,174156,vcf,6.0
,,2018-02-27 19:11:26.048703,slurm_normal,1519758698.0,0,7680.0,1.0,main_w4_handler0,3435001,18539069,False,,12635401,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34101449}]",32.0,,44194611.0,1519758694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-27 19:11:41.764634,120520.0,320674,vcf,4.0
,,2018-02-28 14:04:42.810408,slurm_normal,1519826702.0,0,7680.0,1.0,main_w3_handler1,3441563,18548627,False,,12644976,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34054033}]",32.0,,44146799.0,1519826697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-28 14:05:04.476436,,174156,vcf,5.0
,,2018-02-28 17:32:14.819164,slurm_normal,1519839248.0,0,7680.0,1.0,main_w4_handler1,3419646,18551912,False,,12648241,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34117683}]",32.0,,44127212.0,1519839241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-28 17:34:19.977779,121467.0,2165928,vcf,7.0
,,2018-02-28 16:00:05.305267,slurm_normal,1519833743.0,0,7680.0,1.0,main_w4_handler1,3419646,18550461,False,,12646553,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34035729}]",32.0,,44127212.0,1519833738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-28 16:02:27.958835,121467.0,2607546,vcf,5.0
,,2018-02-28 17:26:22.854653,slurm_normal,1519838811.0,0,7680.0,1.0,main_w3_handler0,3419646,18551850,False,,12648149,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34035729}]",32.0,,44127212.0,1519838806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-28 17:26:54.762417,121467.0,2607546,vcf,5.0
,,2018-02-28 17:32:15.232711,slurm_normal,1519839150.0,0,7680.0,1.0,main_w3_handler0,3419646,18551913,False,,12648218,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34117685}]",32.0,,44127212.0,1519839144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-28 17:32:32.648332,121467.0,2205126,vcf,6.0
,,2018-02-28 17:32:14.447523,slurm_normal,1519839248.0,0,7680.0,1.0,main_w4_handler1,3419646,18551911,False,,12648240,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34035729}]",32.0,,44127212.0,1519839241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-28 17:34:19.823874,121467.0,2607546,vcf,7.0
,,2016-10-12 19:37:19.962891,slurm_normal,1476301062.0,0,,1.0,main_w3_handler1,2818435,14066741,False,,8283829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee3dc9b1d95b2529'}]",32.0,,32924917.0,1476301054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 19:37:47.172942,,1691117,vcf,8.0
,,2016-10-12 19:37:20.389414,slurm_normal,1476301140.0,0,,1.0,main_w3_handler1,2818435,14066742,False,,8283832.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb2a4891e628362d'}]",32.0,,32924917.0,1476301079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 19:39:02.643182,,1456997,vcf,61.0
,,2016-10-14 11:15:19.190809,slurm_normal,1476443779.0,0,,1.0,main_w3_handler0,2854721,14081215,False,,8297648.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d251b6098d3f8a28'}]",32.0,,33565154.0,1476443775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-14 11:16:21.327147,90948.0,11403,vcf,4.0
,,2016-10-14 21:17:35.772526,slurm_normal,1476479991.0,0,,1.0,main_w3_handler1,2818435,14085565,False,,8302335.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbcd8978f3b2f573'}]",32.0,,32924917.0,1476479882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-14 21:19:54.274228,,192756775,vcf,109.0
,,2016-10-14 22:07:28.498397,slurm_normal,1476483096.0,0,,1.0,main_w3_handler1,2818435,14086069,False,,8302871.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52ae51555ca5393d6'}]",32.0,,32924917.0,1476483070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-14 22:11:38.294541,,46817778,vcf,26.0
