chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.individuals,parameters.individuals.__class__,parameters.individuals.value,parameters.input,parameters.input.values,parameters.outname,parameters.string,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-12 09:57:30.761001,rodeo_normal,1426154389.0,0.0,,1.0,main_w1_handler1,2231548,8925607,False,,855633.0,gd_genotype,3124944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""","[""d276g"", ""d130g"", ""d66g"", ""d102g"", ""d152g"", ""d52g"", ""d220g"", ""d10g""]",,,18816924,,"""Dactylis Germany""","""""",32.0,,21446092.0,1426154386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify/1.1.0,1.1.0,,2015-03-12 10:00:07.334612,58236.0,3.0
,,2015-03-12 10:10:27.050358,rodeo_normal,1426155043.0,0.0,,1.0,main_w2_handler1,2231548,8925670,False,,855633.0,gd_genotype,3125287.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""","[""d240dk"", ""d156dk"", ""d68dk"", ""d246dk"", ""d96dk"", ""d132dk"", ""d184dk"", ""d274dk"", ""d2dk""]",,,18816924,,"""Dactylis Denmark""","""""",32.0,,21446092.0,1426155040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify/1.1.0,1.1.0,,2015-03-12 10:10:46.797438,58236.0,3.0
,,2015-03-12 10:13:19.433454,rodeo_normal,1426155215.0,0.0,,1.0,main_w2_handler0,2231548,8925675,False,,855633.0,gd_genotype,3125375.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""","[""d140s"", ""d253s"", ""d118s"", ""d242s"", ""d216s"", ""d164s"", ""d184s"", ""d10s"", ""d42s"", ""d82s""]",,,18816924,,"""Dactylis Sweden""","""""",32.0,,21446092.0,1426155212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify/1.1.0,1.1.0,,2015-03-12 10:13:45.696558,58236.0,3.0
,,2015-03-12 10:14:20.499955,rodeo_normal,1426155275.0,0.0,,1.0,main_w1_handler1,2231548,8925683,False,,855633.0,gd_genotype,3125407.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""","[""d196i"", ""d220i"", ""d272i""]",,,18816924,,"""Dactylis Ireland""","""""",32.0,,21446092.0,1426155272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify/1.1.0,1.1.0,,2015-03-12 10:14:38.156775,58236.0,3.0
,,2015-03-12 10:16:26.880612,rodeo_normal,1426155402.0,0.0,,1.0,main_w1_handler0,2231548,8925690,False,,855633.0,gd_genotype,3125475.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""","[""d274uk"", ""d218uk"", ""d250uk"", ""d62uk"", ""d196uk"", ""d59uk"", ""d146uk"", ""d160uk"", ""d30uk""]",,,18816924,,"""Dactylis UK""","""""",32.0,,21446092.0,1426155398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify/1.1.0,1.1.0,,2015-03-12 10:16:45.015547,58236.0,4.0
,,2015-03-12 10:18:42.376090,rodeo_normal,1426155535.0,0.0,,1.0,main_w1_handler1,2231548,8925700,False,,855633.0,gd_genotype,3125547.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""","[""p214pl"", ""p288pl"", ""p202pl"", ""p132pl"", ""p66pl"", ""p164pl"", ""p264pl"", ""p36pl"", ""p111pl""]",,,18816924,,"""Phalaris Poland""","""""",32.0,,21446092.0,1426155532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify/1.1.0,1.1.0,,2015-03-12 10:19:00.318166,58236.0,3.0
,,2015-03-12 10:22:51.083841,rodeo_normal,1426155787.0,0.0,,1.0,main_w2_handler1,2231548,8925717,False,,855633.0,gd_genotype,3125688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""","[""p98g"", ""p134g"", ""p190g"", ""p162g"", ""p262g"", ""p230g"", ""p44g"", ""p84g""]",,,18816924,,"""Phalaris Germany""","""""",32.0,,21446092.0,1426155785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify/1.1.0,1.1.0,,2015-03-12 10:23:13.946751,58236.0,2.0
,,2015-03-12 10:27:53.266721,rodeo_normal,1426156085.0,0.0,,1.0,main_w2_handler0,2231548,8925770,False,,855633.0,gd_genotype,3125888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""","[""p158dk"", ""p80dk"", ""p36dk"", ""p270dk"", ""p222dk"", ""p186dk"", ""p278dk"", ""p136dk""]",,,18816924,,"""Phalaris Denmark""","""""",32.0,,21446092.0,1426156083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify/1.1.0,1.1.0,,2015-03-12 10:28:07.105266,58236.0,2.0
,,2015-03-12 10:29:28.704101,rodeo_normal,1426156179.0,0.0,,1.0,main_w1_handler0,2231548,8925779,False,,855633.0,gd_genotype,3125913.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""","[""p50s"", ""p280s"", ""p220s"", ""p244s"", ""p10s"", ""p160s"", ""p200s"", ""p126s"", ""p120s""]",,,18816924,,"""Phalaris Sweden""","""""",32.0,,21446092.0,1426156177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify/1.1.0,1.1.0,,2015-03-12 10:29:43.867800,58236.0,2.0
,,2015-03-12 10:31:16.935237,rodeo_normal,1426156288.0,0.0,,1.0,main_w2_handler1,2231548,8925781,False,,855633.0,gd_genotype,3125923.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""","[""p90i"", ""p290i"", ""p240i"", ""p190i"", ""p264i""]",,,18816924,,"""Phalaris Ireland""","""""",32.0,,21446092.0,1426156286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify/1.1.0,1.1.0,,2015-03-12 10:31:31.184166,58236.0,2.0
,,2015-03-12 10:32:47.869220,rodeo_normal,1426156380.0,0.0,,1.0,main_w1_handler1,2231548,8925793,False,,855633.0,gd_genotype,3125949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/483/dataset_10483540.dat""","""Lolium_v2""","[""p90uk"", ""p233uk"", ""p137uk"", ""p248uk"", ""p8uk"", ""p299uk"", ""p120uk"", ""p209uk"", ""p56uk""]",,,18816924,,"""Phalaris UK""","""""",32.0,,21446092.0,1426156378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify/1.1.0,1.1.0,,2015-03-12 10:33:05.182139,58236.0,2.0
