chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,excludebed,excludebed_filetype,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,includebed,includebed_filetype,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.excludebed,parameters.excludebed.values,parameters.excluderef,parameters.ignore_strand,parameters.includebed,parameters.includebed.values,parameters.includeref,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,parameters.mapped,parameters.mask,parameters.maximum_mismatch_ratio,parameters.maxlen,parameters.minlen,parameters.mismatch,parameters.nopcrdup,parameters.noproperpair,parameters.noqcfail,parameters.nosecondary,parameters.properpair,parameters.uniq,parameters.uniq_start,parameters.unmapped,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-25 14:05:52.381798,slurm_normal,1516889260.0,,,0,,1.0,main_w3_handler1,3217414,18154465,False,,,334831828,bam,,12235738,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 31109837}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1516889222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-25 14:07:42.825634,109973.0,38.0
,,2018-01-25 14:05:51.744321,slurm_normal,1516889215.0,,,0,,1.0,main_w3_handler0,3217414,18154463,False,,,432486055,bam,,12235718,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 31109829}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1516889159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-25 14:06:56.345073,109973.0,56.0
,,2018-01-25 14:52:30.255943,slurm_normal,1516891993.0,,,0,,1.0,main_w3_handler0,3217414,18154746,False,,,344266831,bam,,12236018,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 33497014}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1516891966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-25 14:53:22.273595,109973.0,27.0
,,2018-01-25 14:52:33.849887,slurm_normal,1516892054.0,,,0,,1.0,main_w3_handler1,3217414,18154752,False,,,187209723,bam,,12236038,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 33497127}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1516892031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-25 14:54:17.675744,109973.0,23.0
,,2018-01-25 14:52:32.320195,slurm_normal,1516892032.0,,,0,,1.0,main_w3_handler0,3217414,18154749,False,,,341712130,bam,,12236029,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 33497101}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1516892005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-25 14:53:55.306688,109973.0,27.0
,,2018-01-25 14:52:33.404929,slurm_normal,1516892053.0,,,0,,1.0,main_w3_handler1,3217414,18154751,False,,,235794838,bam,,12236036,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 33497119}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1516892024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-25 14:54:16.232238,109973.0,29.0
,,2018-01-25 14:52:30.949342,slurm_normal,1516892006.0,,,0,,1.0,main_w3_handler1,3217414,18154747,False,,,423032217,bam,,12236019,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 33497044}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1516891971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-25 14:53:34.086724,109973.0,35.0
,,2018-01-25 14:52:31.623699,slurm_normal,1516892034.0,,,0,,1.0,main_w4_handler1,3217414,18154748,False,,,446513812,bam,,12236025,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 33497081}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1516891997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-25 14:54:01.130813,109973.0,37.0
,,2018-01-28 19:32:03.244162,slurm_normal,1517168727.0,,,0,,1.0,main_w4_handler1,3286433,18181167,False,174668.0,bed,1819986451,bam,,12262913,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,"""""","""false""",,"[{'src': 'hda', 'id': 31686462}]","""""",,"[{'src': 'hda', 'id': 31686475}]",,"""false""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,41894755.0,1517167931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-28 19:45:29.674703,89875.0,796.0
,,2018-01-30 01:33:05.440357,slurm_normal,1517276001.0,,,0,,1.0,main_w3_handler1,3400159,18195995,False,,,9382631,bam,,12276883,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 33564472}]",,"""false""","""""","""""","""100000""","""3""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43364160.0,1517275994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-30 01:33:23.900310,120336.0,7.0
,,2018-01-30 01:33:05.724393,slurm_normal,1517276000.0,,,0,,1.0,main_w4_handler0,3400159,18195996,False,,,12437878,bam,,12276882,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 33564474}]",,"""false""","""""","""""","""100000""","""3""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43364160.0,1517275992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-30 01:33:21.819406,120336.0,8.0
,,2018-01-30 01:33:05.983710,slurm_normal,1517276001.0,,,0,,1.0,main_w3_handler1,3400159,18195997,False,,,8781323,bam,,12276884,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 33564476}]",,"""false""","""""","""""","""100000""","""3""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43364160.0,1517275994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-01-30 01:33:22.482349,120336.0,7.0
,,2018-03-08 09:24:12.455469,slurm_normal,1520501082.0,,,0,7680.0,1.0,main_w3_handler0,3437326,18654040,False,,,32107516,bam,,12749900,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264758}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:24:45.431482,109973.0,8.0
,,2018-03-08 09:24:10.850129,slurm_normal,1520501083.0,,,0,7680.0,1.0,main_w4_handler0,3437326,18654037,False,,,10756666,bam,,12749897,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264752}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:24:45.835807,109973.0,13.0
,,2018-03-08 09:24:09.114504,slurm_normal,1520501064.0,,,0,7680.0,1.0,main_w4_handler0,3437326,18654032,False,,,6651195,bam,,12749893,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264742}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:24:28.700185,109973.0,5.0
,,2018-03-08 09:24:10.170333,slurm_normal,1520501074.0,,,0,7680.0,1.0,main_w3_handler1,3437326,18654035,False,,,5776436,bam,,12749898,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264748}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:24:37.091017,109973.0,4.0
,,2018-03-08 09:24:11.130608,slurm_normal,1520501088.0,,,0,7680.0,1.0,main_w4_handler0,3437326,18654038,False,,,6300939,bam,,12749903,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264754}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:24:50.882911,109973.0,5.0
,,2018-03-08 09:24:17.167486,slurm_normal,1520501116.0,,,0,7680.0,1.0,main_w4_handler1,3437326,18654046,False,,,48785071,bam,,12749910,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264768}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:25:19.243309,109973.0,19.0
,,2018-03-08 09:24:09.546827,slurm_normal,1520501062.0,,,0,7680.0,1.0,main_w4_handler0,3437326,18654033,False,,,4842140,bam,,12749895,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264744}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:24:25.417987,109973.0,4.0
,,2018-03-08 09:24:14.779716,slurm_normal,1520501113.0,,,0,7680.0,1.0,main_w4_handler0,3437326,18654043,False,,,28627363,bam,,12749913,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264764}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:25:15.575203,109973.0,8.0
,,2018-03-08 09:24:09.884629,slurm_normal,1520501062.0,,,0,7680.0,1.0,main_w3_handler1,3437326,18654034,False,,,5996027,bam,,12749894,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264746}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:24:24.463335,109973.0,4.0
,,2018-03-08 09:24:14.017277,slurm_normal,1520501079.0,,,0,7680.0,1.0,main_w4_handler1,3437326,18654042,False,,,26656619,bam,,12749899,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264762}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:24:41.931694,109973.0,7.0
,,2018-03-08 09:24:13.454705,slurm_normal,1520501077.0,,,0,7680.0,1.0,main_w4_handler1,3437326,18654041,False,,,22911662,bam,,12749896,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264760}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:24:40.506087,109973.0,16.0
,,2018-03-08 09:24:10.501176,slurm_normal,1520501092.0,,,0,7680.0,1.0,main_w3_handler1,3437326,18654036,False,,,8336098,bam,,12749905,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264750}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:24:54.796497,109973.0,6.0
,,2018-03-08 09:24:11.872691,slurm_normal,1520501097.0,,,0,7680.0,1.0,main_w4_handler0,3437326,18654039,False,,,12510121,bam,,12749906,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264756}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:24:59.982996,109973.0,8.0
,,2018-03-08 09:24:16.560692,slurm_normal,1520501108.0,,,0,7680.0,1.0,main_w4_handler1,3437326,18654045,False,,,41155205,bam,,12749907,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264766}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:25:10.748652,109973.0,17.0
,,2018-03-08 09:24:17.885061,slurm_normal,1520501115.0,,,0,7680.0,1.0,main_w3_handler0,3437326,18654047,False,,,52530352,bam,,12749908,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 34264770}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,43073052.0,1520501092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2018-03-08 09:25:18.564858,109973.0,23.0
