chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.column_choice.__current_case__,parameters.column_choice.col,parameters.column_choice.feature,parameters.column_choice.feature.__class__,parameters.column_choice.feature.value,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_column_types,parameters.input1_columns,parameters.input1_dbkey,parameters.input1|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-04 19:34:56.207107,slurm_normal,1488656127.0,0.0,,1.0,main_w3_handler0,2980958,15208305,False,,43,gff,9358077.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,"['pseudogenic_transcript', 'miRNA', 'lincRNA', 'processed_pseudogene', 'snRNA_gene', 'snRNA', 'NMD_transcript_variant']",,,"""?""",,"[{'src': 'hda', 'id': 28618358}]",,,,,32.0,,36434504.0,1488656123.0,ok,1023996.0,Extract_features1,1.0.0,,2017-03-04 19:35:30.047396,97042.0,4.0
,,2017-04-05 06:37:11.695347,slurm_normal,1491374238.0,0.0,,1.0,main_w4_handler1,2958926,15491810,False,,2777979,gff3,9619709.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/344.len""",,,,,,"""344""",,"[{'src': 'hda', 'id': 29058738}]",,,,,32.0,,37119700.0,1491374234.0,ok,1023996.0,Extract_features1,1.0.0,,2017-04-05 06:37:19.477994,98269.0,4.0
,,2017-03-08 06:45:37.942685,slurm_normal,1488955547.0,0.0,,1.0,main_w3_handler0,3020291,15239474,False,,194309043,gff,9387505.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,,,"""?""",,"[{'src': 'hda', 'id': 28672647}]",,,,,32.0,,36456681.0,1488955542.0,ok,1023996.0,Extract_features1,1.0.0,,2017-03-08 06:45:49.416042,,5.0
,,2017-06-05 09:21:30.528442,slurm_normal,1496654509.0,0.0,,1.0,main_w4_handler1,3140345,16014122,False,,14763,gff3,10106639.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",3.0,6,['-'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889849}]",,,,,32.0,,37759366.0,1496654505.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:21:51.055547,77683.0,4.0
,,2017-06-05 09:21:40.652962,slurm_normal,1496654520.0,0.0,,1.0,main_w4_handler0,3140345,16014124,False,,14763,gff3,10106642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",3.0,6,['+'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889849}]",,,,,32.0,,37759366.0,1496654517.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:22:02.863623,77683.0,3.0
,,2017-03-11 05:33:51.276577,slurm_normal,1489210438.0,0.0,,1.0,main_w3_handler1,3027293,15268696,False,,0,gtf,9414496.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,,,"""?""",,"[{'src': 'hda', 'id': 28715924}]",,,,,32.0,,36567988.0,1489210434.0,ok,1023996.0,Extract_features1,1.0.0,,2017-03-11 05:34:00.524482,101739.0,4.0
,,2017-06-05 09:13:30.959194,slurm_normal,1496654027.0,0.0,,1.0,main_w4_handler1,3140345,16013928,False,,18136762,gff3,10106586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['blocked_reading_frame'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889834}]",,,,,32.0,,37759366.0,1496654023.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:13:50.068374,77683.0,4.0
,,2017-06-05 09:13:10.570318,slurm_normal,1496654006.0,0.0,,1.0,main_w3_handler1,3140345,16013926,False,,18136762,gff3,10106585.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['mating_type_region'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889834}]",,,,,32.0,,37759366.0,1496654002.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:13:28.553969,77683.0,4.0
,,2017-06-05 09:10:25.856237,slurm_normal,1496653849.0,0.0,,1.0,main_w3_handler1,3140345,16013861,False,,18136762,gff3,10106564.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['long_terminal_repeat'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889834}]",,,,,32.0,,37759366.0,1496653845.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:10:50.985767,77683.0,4.0
,,2017-06-05 09:09:00.147630,slurm_normal,1496653760.0,0.0,,1.0,main_w4_handler0,3140345,16013830,False,,18136762,gff3,10106549.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['telomere'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889834}]",,,,,32.0,,37759366.0,1496653756.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:09:24.234895,77683.0,4.0
,,2017-06-05 09:09:59.910579,slurm_normal,1496653828.0,0.0,,1.0,main_w4_handler0,3140345,16013844,False,,18136762,gff3,10106555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['gene'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889834}]",,,,,32.0,,37759366.0,1496653823.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:10:34.909705,77683.0,5.0
,,2017-06-05 09:11:18.220805,slurm_normal,1496653895.0,0.0,,1.0,main_w4_handler0,3140345,16013909,False,,18136762,gff3,10106572.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['snoRNA_gene'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889834}]",,,,,32.0,,37759366.0,1496653892.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:11:39.046733,77683.0,3.0
,,2017-06-05 09:11:35.121514,slurm_normal,1496653916.0,0.0,,1.0,main_w4_handler0,3140345,16013913,False,,18136762,gff3,10106576.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['centromere'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889834}]",,,,,32.0,,37759366.0,1496653912.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:11:59.038366,77683.0,4.0
,,2017-06-05 09:11:54.503721,slurm_normal,1496653934.0,0.0,,1.0,main_w4_handler0,3140345,16013916,False,,18136762,gff3,10106579.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['LTR_retrotransposon'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889834}]",,,,,32.0,,37759366.0,1496653931.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:12:16.144938,77683.0,3.0
,,2017-06-05 09:11:04.425129,slurm_normal,1496653884.0,0.0,,1.0,main_w4_handler1,3140345,16013907,False,,18136762,gff3,10106569.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['tRNA_gene'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889834}]",,,,,32.0,,37759366.0,1496653879.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:11:26.857399,77683.0,5.0
,,2017-06-05 08:54:32.917769,slurm_normal,1496652895.0,0.0,,1.0,main_w3_handler1,3137484,16013738,False,,18136762,gff3,10106471.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['telomere'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889735}]",,,,,32.0,,37759366.0,1496652891.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 08:54:58.261030,77683.0,4.0
,,2017-06-05 09:10:46.139059,slurm_normal,1496653860.0,0.0,,1.0,main_w4_handler1,3140345,16013886,False,,18136762,gff3,10106565.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['ncRNA_gene'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889834}]",,,,,32.0,,37759366.0,1496653856.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:11:01.469225,77683.0,4.0
,,2017-06-05 09:12:23.053889,slurm_normal,1496653962.0,0.0,,1.0,main_w4_handler1,3140345,16013920,False,,18136762,gff3,10106582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",2.0,2,['silent_mating_type_cassette_array'],,,"""sacCer3""",,"[{'src': 'hda', 'id': 29889834}]",,,,,32.0,,37759366.0,1496653958.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-05 09:12:43.744897,77683.0,4.0
,,2017-04-06 15:04:25.562107,slurm_normal,1491491078.0,0.0,,1.0,main_w4_handler0,3049379,15509126,False,,41267024,gtf,9635902.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,['exon'],,,"""?""",,"[{'src': 'hda', 'id': 29102516}]",,,,,32.0,,36977704.0,1491491068.0,ok,1023996.0,Extract_features1,1.0.0,,2017-04-06 15:04:40.372152,103053.0,10.0
,,2017-04-06 18:23:34.212093,slurm_normal,1491503024.0,0.0,,1.0,main_w3_handler0,1927588,15510607,False,,379105,gff,9637445.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,"['CDS', 'tRNA', 'rRNA']",,,"""?""",,"[{'src': 'hda', 'id': 29104737}]",,,,,32.0,,37141866.0,1491503018.0,ok,1023996.0,Extract_features1,1.0.0,,2017-04-06 18:23:45.708488,48043.0,6.0
,,2017-03-16 14:02:38.277241,slurm_normal,1489672968.0,0.0,,1.0,main_w3_handler0,2935396,15313334,False,,16355592,gff,9455103.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,['gene'],,,"""?""",,"[{'src': 'hda', 'id': 28784541}]",,,,,32.0,,34966954.0,1489672961.0,ok,1023996.0,Extract_features1,1.0.0,,2017-03-16 14:02:52.034264,,7.0
,,2017-03-17 15:27:35.178360,slurm_normal,1489764478.0,0.0,,1.0,main_w3_handler0,3020291,15325461,False,,194561628,gff3,9466228.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,,,"""?""",,"[{'src': 'hda', 'id': 28807799}]",,,,,32.0,,36456681.0,1489764461.0,ok,1023996.0,Extract_features1,1.0.0,,2017-03-17 15:27:59.901524,,17.0
,,2017-04-07 07:29:55.528062,slurm_normal,1491550210.0,0.0,,1.0,main_w4_handler0,3049379,15515660,False,,34321556,gtf,9642382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,"['mRNA', 'exon']",,,"""?""",,"[{'src': 'hda', 'id': 29111678}]",,,,,32.0,,36977704.0,1491550198.0,ok,1023996.0,Extract_features1,1.0.0,,2017-04-07 07:30:13.510613,103053.0,12.0
,,2017-03-17 08:58:41.067783,slurm_normal,1489741128.0,0.0,,1.0,main_w3_handler0,2935396,15322206,False,,13375637,gff3,9463065.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,['gene'],,,"""?""",,"[{'src': 'hda', 'id': 28801664}]",,,,,32.0,,34966954.0,1489741124.0,ok,1023996.0,Extract_features1,1.0.0,,2017-03-17 08:58:50.257864,,4.0
,,2017-03-17 11:45:53.868666,slurm_normal,1489751184.0,0.0,,1.0,main_w4_handler0,3035416,15323627,False,,8098030,gff,9464446.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,,,,,"""mm9""",,"[{'src': 'hda', 'id': 28803986}]",,,,,32.0,,36549710.0,1489751180.0,ok,1023996.0,Extract_features1,1.0.0,,2017-03-17 11:46:27.315890,93402.0,4.0
,,2017-04-12 23:02:56.722192,slurm_normal,1492038334.0,0.0,,1.0,main_w3_handler0,3071093,15570041,False,,201350,gff,9693371.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,,,"""?""",,"[{'src': 'hda', 'id': 29194244}]",,,,,32.0,,37299486.0,1492038192.0,ok,1023996.0,Extract_features1,1.0.0,,2017-04-12 23:05:36.368615,,142.0
,,2017-04-14 10:58:02.754289,slurm_normal,1492167507.0,0.0,,1.0,main_w3_handler0,2783949,15586380,False,,1255571849,gtf,9708499.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",2.0,2,['transcript'],,,"""hg38""",,"[{'src': 'hda', 'id': 29039976}]",,,,,32.0,,36903872.0,1492167491.0,ok,1023996.0,Extract_features1,1.0.0,,2017-04-14 10:58:28.509543,21253.0,16.0
,,2017-06-27 01:39:00.833817,slurm_normal,1498527562.0,0.0,,1.0,main_w3_handler1,2416507,16194114,False,,554373912,gtf,10270432.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",3.0,6,['+'],,,"""?""",,"[{'src': 'hda', 'id': 30170342}]",,,,,32.0,,37887324.0,1498527548.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-27 01:39:23.946571,68106.0,14.0
,,2017-04-20 17:00:51.454196,slurm_normal,1492707718.0,0.0,,1.0,main_w4_handler0,3075260,15637537,False,,826708,gff3,9755496.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,"['CDS', 'exon']",,,"""?""",,"[{'src': 'hda', 'id': 29269445}]",,,,,32.0,,37361010.0,1492707714.0,ok,1023996.0,Extract_features1,1.0.0,,2017-04-20 17:03:21.856159,103420.0,4.0
,,2017-04-22 10:29:24.319970,slurm_normal,1492856982.0,0.0,,1.0,main_w3_handler0,3082768,15649755,False,,889,gff,9767035.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,,,"""?""",,"[{'src': 'hda', 'id': 29317029}]",,,,,32.0,,37492052.0,1492856979.0,ok,1023996.0,Extract_features1,1.0.0,,2017-04-22 10:29:45.844016,100287.0,3.0
,,2017-06-27 03:04:14.112642,slurm_normal,1498532672.0,0.0,,1.0,main_w3_handler0,2416507,16194769,False,,554373912,gtf,10271066.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",1.0,1,['lincRNA'],,,"""?""",,"[{'src': 'hda', 'id': 30170342}]",,,,,32.0,,37887324.0,1498532662.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-27 03:04:36.966952,68106.0,10.0
,,2017-06-07 15:53:10.877774,slurm_normal,1496850806.0,0.0,,1.0,main_w4_handler0,3143786,16041889,False,,43,gff,10131960.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,,,"""?""",,"[{'src': 'hda', 'id': 29934202}]",,,,,32.0,,38506353.0,1496850802.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-07 15:53:29.835854,107267.0,4.0
,,2017-06-08 01:09:45.099853,slurm_normal,1496884206.0,0.0,,1.0,main_w3_handler1,3144494,16047061,False,,43,gff,10137165.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,,,"""?""",,"[{'src': 'hda', 'id': 29942780}]",,,,,32.0,,38518940.0,1496884202.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-08 01:10:08.245861,107267.0,4.0
,,2017-04-27 08:02:47.133773,slurm_normal,1493280182.0,0.0,,1.0,main_w3_handler0,3029261,15688378,False,,71528135,gtf,9801999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,['exon'],,,"""?""",,"[{'src': 'hda', 'id': 29377832}]",,,,,32.0,,37452757.0,1493280172.0,ok,1023996.0,Extract_features1,1.0.0,,2017-04-27 08:03:05.114934,87879.0,10.0
,,2017-06-28 11:19:41.644673,slurm_normal,1498648812.0,0.0,,1.0,main_w3_handler0,3048904,16210091,False,,57043615,gtf,10286251.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,['exon'],,,"""?""",,"[{'src': 'hda', 'id': 30193881}]",,,,,32.0,,38945418.0,1498648801.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-28 11:20:15.855637,35909.0,11.0
,,2017-05-02 09:27:43.519310,slurm_normal,1493717334.0,0.0,,1.0,main_w3_handler0,2913723,15723273,False,,4614888400,gff3,9834215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,"['gene', 'intron', 'exon', 'mRNA']",,,"""?""",,"[{'src': 'hda', 'id': 29430202}]",,,,,32.0,,37704475.0,1493717266.0,ok,1023996.0,Extract_features1,1.0.0,,2017-05-02 09:28:57.606748,95454.0,68.0
,,2017-05-02 22:40:23.701471,slurm_normal,1493764834.0,0.0,,1.0,main_w3_handler0,3006727,15730265,False,,5787131,gff3,9840799.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,['gene'],,,"""?""",,"[{'src': 'hda', 'id': 28721444}]",,,,,32.0,,37716007.0,1493764829.0,ok,1023996.0,Extract_features1,1.0.0,,2017-05-02 22:40:39.691577,59749.0,5.0
,,2017-05-02 23:27:11.122231,slurm_normal,1493767638.0,0.0,,1.0,main_w4_handler1,3093694,15730586,False,,2480865,gff,9841117.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""",2.0,2,"['gene', 'CDS']",,,"""eschColi_K12""",,"[{'src': 'hda', 'id': 29442998}]",,,,,32.0,,37688116.0,1493767633.0,ok,1023996.0,Extract_features1,1.0.0,,2017-05-02 23:27:21.694118,104958.0,5.0
,,2017-05-02 23:39:35.133045,slurm_normal,1493768391.0,0.0,,1.0,main_w3_handler0,3093694,15730628,False,,310457055,gff,9841151.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",2.0,2,"['gene', 'mRNA', 'CDS']",,,"""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 29443078}]",,,,,32.0,,37688116.0,1493768378.0,ok,1023996.0,Extract_features1,1.0.0,,2017-05-02 23:39:56.200176,104958.0,13.0
,,2017-06-09 15:52:45.570285,slurm_normal,1497023605.0,0.0,,1.0,main_w3_handler1,3145704,16065909,False,,798426087,gff,10154506.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,"['CDS', 'transcript']",,,"""?""",,"[{'src': 'hda', 'id': 29971021}]",,,,,32.0,,37199580.0,1497023589.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-09 15:53:28.103064,17244.0,16.0
,,2017-05-04 12:05:00.019960,slurm_normal,1493899510.0,0.0,,1.0,main_w3_handler0,3094916,15747265,False,,2480865,gff3,9856107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",2.0,2,['gene'],,,"""?""",,"[{'src': 'hda', 'id': 29470597}]",,,,,32.0,,37709442.0,1493899505.0,ok,1023996.0,Extract_features1,1.0.0,,2017-05-04 12:05:15.467424,105019.0,5.0
,,2017-05-05 15:02:34.061151,slurm_normal,1493996589.0,0.0,,1.0,main_w4_handler0,3088296,15759240,False,,17950,gtf,9867331.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",2.0,2,['CDS'],,,"""hg38""",,"[{'src': 'hda', 'id': 29488066}]",,,,,32.0,,37585797.0,1493996583.0,ok,1023996.0,Extract_features1,1.0.0,,2017-05-05 15:03:39.404001,,6.0
,,2017-05-08 11:09:57.990940,slurm_normal,1494241812.0,0.0,,1.0,main_w3_handler0,3102331,15778506,False,,74070088,gff3,9884835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,,,,,"""?""",,"[{'src': 'hda', 'id': 29515066}]",,,,,32.0,,37831436.0,1494241802.0,ok,1023996.0,Extract_features1,1.0.0,,2017-05-08 11:10:16.729427,,10.0
,,2017-06-21 16:22:07.774666,slurm_normal,1498062156.0,0.0,,1.0,main_w3_handler1,3166910,16155123,False,,158314123,gtf,10233593.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",2.0,2,['exon'],,,"""hg19""",,"[{'src': 'hda', 'id': 30113835}]",,,,,32.0,,38841379.0,1498062144.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-21 16:22:39.193168,107410.0,12.0
,,2017-06-21 16:35:44.636333,slurm_normal,1498062995.0,0.0,,1.0,main_w3_handler1,3166911,16155252,False,,2463556,gtf,10233721.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",2.0,2,['exon'],,,"""hg38""",,"[{'src': 'hda', 'id': 30114124}]",,,,,32.0,,38841657.0,1498062968.0,ok,1023996.0,Extract_features1,1.0.0,,2017-06-21 16:36:38.349568,107409.0,27.0
