chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.out_format1,parameters.regions,parameters.separate,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-12-10 03:31:56.766911,rodeo_normal,1418182324.0,0.0,,1.0,main_w1_handler0,2143418,8386668,False,,28250777,fasta,520545.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17889790,,,"""fasta""","""1-20""","""no""",2.0,,18301219.0,1418182322.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2014-12-10 03:32:06.978635,,2.0
,,2015-02-03 09:23:52.373106,rodeo_normal,1422955452.0,0.0,,1.0,main_w2_handler0,2152229,8655188,False,,13204,fasta,2627897.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18393915,,,"""fasta""","""69-242""","""no""",32.0,,20102829.0,1422955449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2015-02-03 09:24:15.430171,,3.0
,,2015-02-03 09:40:47.663777,rodeo_normal,1422956472.0,0.0,,1.0,main_w1_handler0,2152229,8655254,False,,13204,fasta,2627999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18393915,,,"""fasta""","""1-9999999""","""yes""",32.0,,20102829.0,1422956469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2015-02-03 09:41:13.426829,,3.0
,,2015-02-03 09:58:34.172629,rodeo_normal,1422957542.0,0.0,,1.0,main_w2_handler1,2193486,8655319,False,,13204,fasta,2628129.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18394055,,,"""fasta""","""69-242""","""no""",32.0,,20953547.0,1422957539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2015-02-03 09:59:04.343207,,3.0
,,2015-02-04 10:52:50.790585,rodeo_normal,1423047201.0,0.0,,1.0,main_w2_handler1,2174842,8662297,False,,404230,fasta,2641322.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18352269,,,"""fasta""","""1-50""","""no""",32.0,,19835535.0,1423047199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2015-02-04 10:53:22.591030,25253.0,2.0
,,2015-02-04 10:54:35.085029,rodeo_normal,1423047300.0,0.0,,1.0,main_w1_handler0,2174842,8662303,False,,404230,fasta,2641336.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18352269,,,"""fasta""","""1-50""","""yes""",32.0,,19835535.0,1423047299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2015-02-04 10:55:02.466269,25253.0,1.0
,,2015-02-05 17:46:29.722537,rodeo_normal,1423158415.0,0.0,,1.0,main_w2_handler1,2196604,8670672,False,,254192,fasta,2656305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18422071,,,"""fasta""","""50000-200000""","""no""",32.0,,20199791.0,1423158413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2015-02-05 17:46:59.171649,50090.0,2.0
,,2015-03-10 09:58:00.977746,rodeo_normal,1425981491.0,0.0,,1.0,main_w2_handler1,2232520,8905707,False,,1489,fasta,3087747.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18799713,,,"""fasta""","""1-10""","""no""",32.0,,21687713.0,1425981488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2015-03-10 09:58:14.225855,,3.0
,,2017-04-06 07:24:34.132170,slurm_normal,1491463564.0,0.0,,1.0,main_w3_handler0,3059499,15503255,False,,73645,fasta,9630542.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29094881}]",,"""fasta""","""1-8""","""no""",32.0,,37108663.0,1491463559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-04-06 07:26:10.205763,,5.0
,,2017-04-28 15:31:51.157453,slurm_normal,1493393559.0,0.0,,1.0,main_w4_handler0,3089925,15701664,False,,1572864001,fasta,9814460.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29398316}]",,"""fasta""","""209399750-209400359""","""no""",32.0,,37614322.0,1493393525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-04-28 15:32:42.856382,,34.0
,,2017-04-28 17:32:57.392858,slurm_normal,1493400913.0,0.0,,1.0,main_w3_handler1,3090945,15702796,False,,1572864001,fasta,9815487.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29399833}]",,"""fasta""","""209395505-209405024""","""no""",32.0,,37634614.0,1493400882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-04-28 17:35:57.290627,,31.0
,,2017-04-28 16:06:24.179173,slurm_normal,1493395618.0,0.0,,1.0,main_w4_handler0,3089925,15701974,False,,1572864001,fasta,9814747.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29398316}]",,"""fasta""","""209398281-209402605""","""no""",32.0,,37614322.0,1493395586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-04-28 16:07:01.319247,,32.0
,,2017-06-29 05:04:58.550202,slurm_normal,1498712721.0,0.0,,1.0,main_w4_handler1,3146476,16219555,False,,8832180072,txt,10295740.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30228768}]",,"""fasta""","""1-9999999""","""no""",32.0,,38544621.0,1498712716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-06-29 05:05:24.206930,17996.0,5.0
,,2017-07-25 14:58:31.101742,slurm_normal,1500994916.0,0.0,,1.0,main_w3_handler1,3202191,16414293,False,,6725588,fasta,10479277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30604364}]",,"""fasta""","""1-100""","""no""",32.0,,39494948.0,1500994911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 15:01:58.532922,,5.0
,,2017-07-25 19:47:45.556650,slurm_normal,1501012079.0,0.0,,1.0,main_w3_handler1,3202462,16417294,False,,3587200,fasta,10482354.roundup,slurm,,132112168.0,corral-repl,,"""206f9a7c717211e7912c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609072}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000025425.1_ASM2542v1/GCA_000025425.1_ASM2542v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501012075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:48:04.841906,109396.0,4.0
,,2017-07-25 15:10:50.825850,slurm_normal,1500995614.0,0.0,,1.0,main_w3_handler0,3202191,16414424,False,,6725588,fasta,10479419.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30604364}]",,"""fasta""","""1064895-1085297""","""no""",32.0,,39494948.0,1500995609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 15:13:42.270264,,5.0
,,2017-07-25 18:17:55.482158,slurm_normal,1501006733.0,0.0,,1.0,main_w3_handler0,3202462,16416160,False,,6725588,fasta,10481262.roundup,slurm,,132112168.0,corral-repl,,"""9370d43a716511e7a605005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30607082}]",,"""fasta""","""500000-1000000""","""no""",32.0,,,1501006689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 18:18:59.469293,109396.0,44.0
,,2017-07-25 19:30:13.173246,slurm_normal,1501011025.0,0.0,,1.0,main_w3_handler0,3202462,16417009,False,,4055664,fasta,10482157.roundup,slurm,,132112168.0,corral-repl,,"""ac628cae716f11e783d4005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609070}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000017485.1_ASM1748v1/GCA_000017485.1_ASM1748v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501011021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:30:27.393157,109396.0,4.0
,,2017-07-25 19:30:14.521583,slurm_normal,1501011034.0,0.0,,1.0,main_w3_handler0,3202462,16417012,False,,6725588,fasta,10482161.roundup,slurm,,132112168.0,corral-repl,,"""ac628cae716f11e783d4005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609067}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000009085.1_ASM908v1/GCA_000009085.1_ASM908v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501011030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:30:36.111908,109396.0,4.0
,,2017-07-25 19:30:12.322457,slurm_normal,1501011035.0,0.0,,1.0,main_w3_handler0,3202462,16417007,False,,3587200,fasta,10482156.roundup,slurm,,132112168.0,corral-repl,,"""ac628cae716f11e783d4005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609072}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000025425.1_ASM2542v1/GCA_000025425.1_ASM2542v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501011021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:30:40.084684,109396.0,14.0
,,2017-07-25 19:30:14.066911,slurm_normal,1501011034.0,0.0,,1.0,main_w4_handler1,3202462,16417011,False,,4020628,fasta,10482160.roundup,slurm,,132112168.0,corral-repl,,"""ac628cae716f11e783d4005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609068}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000011865.1_ASM1186v1/GCA_000011865.1_ASM1186v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501011030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:30:38.234514,109396.0,4.0
,,2017-07-25 19:30:13.466231,slurm_normal,1501011027.0,0.0,,1.0,main_w4_handler0,3202462,16417010,False,,3828881,fasta,10482158.roundup,slurm,,132112168.0,corral-repl,,"""ac628cae716f11e783d4005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609069}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000015525.1_ASM1552v1/GCA_000015525.1_ASM1552v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501011021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:30:31.834913,109396.0,6.0
,,2017-07-27 10:35:56.138113,slurm_normal,1501151768.0,0.0,,1.0,main_w4_handler0,3202191,16432341,False,,3587200,genbank,10499476.roundup,slurm,,132112168.0,corral-repl,,"""5e0ff5d472b711e7b70f005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30635533}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000025425.1_ASM2542v1/GCA_000025425.1_ASM2542v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501151763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-27 10:36:12.336978,109396.0,5.0
,,2017-07-25 19:30:12.722508,slurm_normal,1501011027.0,0.0,,1.0,main_w4_handler0,3202462,16417008,False,,3598624,fasta,10482155.roundup,slurm,,132112168.0,corral-repl,,"""ac628cae716f11e783d4005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609071}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000017905.1_ASM1790v1/GCA_000017905.1_ASM1790v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501011021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:30:31.682631,109396.0,6.0
,,2017-07-25 19:47:46.477773,slurm_normal,1501012079.0,0.0,,1.0,main_w3_handler0,3202462,16417299,False,,6725588,fasta,10482356.roundup,slurm,,132112168.0,corral-repl,,"""206f9a7c717211e7912c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609067}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000009085.1_ASM908v1/GCA_000009085.1_ASM908v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501012075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:48:02.334584,109396.0,4.0
,,2017-07-25 19:47:45.827463,slurm_normal,1501012080.0,0.0,,1.0,main_w4_handler0,3202462,16417295,False,,3598624,fasta,10482355.roundup,slurm,,132112168.0,corral-repl,,"""206f9a7c717211e7912c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609071}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000017905.1_ASM1790v1/GCA_000017905.1_ASM1790v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501012075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:48:01.756182,109396.0,5.0
,,2017-07-25 19:47:46.306605,slurm_normal,1501012092.0,0.0,,1.0,main_w4_handler0,3202462,16417298,False,,4020628,fasta,10482360.roundup,slurm,,132112168.0,corral-repl,,"""206f9a7c717211e7912c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609068}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000011865.1_ASM1186v1/GCA_000011865.1_ASM1186v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501012088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:48:17.268953,109396.0,4.0
,,2017-07-25 19:47:46.141993,slurm_normal,1501012091.0,0.0,,1.0,main_w4_handler0,3202462,16417297,False,,3828881,fasta,10482358.roundup,slurm,,132112168.0,corral-repl,,"""206f9a7c717211e7912c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609069}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000015525.1_ASM1552v1/GCA_000015525.1_ASM1552v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501012088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:48:16.147794,109396.0,3.0
,,2017-07-25 19:47:45.977895,slurm_normal,1501012079.0,0.0,,1.0,main_w4_handler1,3202462,16417296,False,,4055664,fasta,10482353.roundup,slurm,,132112168.0,corral-repl,,"""206f9a7c717211e7912c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30609070}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000017485.1_ASM1748v1/GCA_000017485.1_ASM1748v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501012075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-25 19:48:01.754394,109396.0,4.0
,,2017-07-27 10:35:56.294361,slurm_normal,1501151770.0,0.0,,1.0,main_w4_handler0,3202191,16432342,False,,3598624,genbank,10499477.roundup,slurm,,132112168.0,corral-repl,,"""5e0ff5d472b711e7b70f005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30635532}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000017905.1_ASM1790v1/GCA_000017905.1_ASM1790v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501151763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-27 10:36:12.780996,109396.0,7.0
,,2017-07-27 10:35:56.617832,slurm_normal,1501151774.0,0.0,,1.0,main_w4_handler1,3202191,16432344,False,,3828881,genbank,10499480.roundup,slurm,,132112168.0,corral-repl,,"""5e0ff5d472b711e7b70f005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30635530}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000015525.1_ASM1552v1/GCA_000015525.1_ASM1552v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501151770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-27 10:36:19.352588,109396.0,4.0
,,2017-07-27 10:35:56.756869,slurm_normal,1501151778.0,0.0,,1.0,main_w4_handler1,3202191,16432345,False,,4020628,genbank,10499481.roundup,slurm,,132112168.0,corral-repl,,"""5e0ff5d472b711e7b70f005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30635529}]","""ftp://ftp.ncbi.nlm.nih.gov/genomes/genbank/bacteria/Campylobacter_jejuni/latest_assembly_versions/GCA_000011865.1_ASM1186v1/GCA_000011865.1_ASM1186v1_genomic.gbff.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501151774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-27 10:36:23.383253,109396.0,4.0
